J,F,M,A,M,J,J,A,S,O,N,D,Country,Locality
,,,,,,,,,,,,,Atlantic South American continental shelf
,,,111,,,,,,,,,Uruguay,coastal area (April 1974)
,,,,,,,,,,111,,Brazil,Rio Grande do Sul (1980 - 1984)
,,,,,,,,111,111,111,,Brazil,Rio Grande do Sul (Jan 1988-Nov 1992)
