J,F,M,A,M,J,J,A,S,O,N,D,Country,Locality
111,111,111,111,,,,111,111,111,111,111,New Zealand,"Mernoo Bank, off northwestern coast of the South I. and Chatham I."
,,,,,111,111,111,111,111,111,,Australia,New South Wales and eastern Victoria
,,111,111,111,111,111,111,,,,,South Africa,South Africa
,,,,111,111,111,111,,,,,Australia,South Australia and Western Australia
111,111,111,,,,,,,111,111,111,Australia,"Tasmania, Bass Strait and central Victoria"
