J,F,M,A,M,J,J,A,S,O,N,D,Country,Locality
,,,,,,,,,,,,Niger,Cross River
,,,,,,111,111,,,,,Nigeria,Cross River (Jan 2004-Dec 2006)
,,,,,,111,,,,,,Ghana,"Lake Volta, 1995-96"
