J,F,M,A,M,J,J,A,S,O,N,D,Country,Locality
111,111,111,111,111,111,111,,,,,,India,Gulf of Mannar and Palk Bay
,,,,,,,,111,111,,,India,Off southern India
111,,,,,,,,,,,111,Myanmar,Southeastern Gulf of Bengal
