J,F,M,A,M,J,J,A,S,O,N,D,Country,Locality
,111,111,111,111,,,,,,,,Canada,British Columbia and Alberta.
,111,111,,,,,,,,,,Canada,"Cowichan River, Vancouver Island, British Columbia"
,,,,111,111,,,,,,,,"Flathead River of British Columbia, Alberta and Montana."
,111,111,111,111,,,,,,,,,Not specified
,,,,,111,111,,,,,,Canada,"Sheep River, Alberta"
,,,111,111,,,,,,,,Alaska,southeastern Alaska
,,,,,,,,,,,,USA,Upper Missouri River drainage
