J,F,M,A,M,J,J,A,S,O,N,D,Country,Locality
111,111,111,111,,,,,111,111,111,111,India,Karwar
111,111,111,,,,,,,,,111,India,Madras
,111,111,111,,,,,,,,,India,"Paradeep, Visakhapatnam and Kakinada (Jan 2005-Dec 2010)"
111,111,111,111,,,,,,,,,India,Visakhapatnam
,,,,111,111,,,,111,111,,India,Vizhinjam
,,,,111,111,111,,,,,111,Sri Lanka,West coast
