J,F,M,A,M,J,J,A,S,O,N,D,Country,Locality
,,,,,,,,,,,,Hawaii,-
,,,,,,,,,,,,Marshall Is.,--
111,111,111,111,111,111,111,111,111,111,111,111,Seychelles,1982-83
,,,,,,,,,,,,Kiribati,Abaiang
,,,,,,,,,,,,Kiribati,Abemama
,,,,,,,,,,,,India,Andaman Is
,,,,,,,,,,,,Kiribati,Butaritari
,,,,,,,,,,,,Kiribati,not specified
,,,,,,,,,,,,Kiribati,Tarawa
