J,F,M,A,M,J,J,A,S,O,N,D,Country,Locality
,,,,,,,,,111,111,111,Antarctica,Around the continent of Antarctica
,,,,,111,111,111,111,,,,Antarctica,Prydz Bay
,,,,,111,111,111,111,,,,Antarctica,Weddell Sea
