J,F,M,A,M,J,J,A,S,O,N,D,Country,Locality
,,,,,,,,,,,,,Not given
111,111,,,,,,,,,111,111,Australia,"Off Albany and Esperance, Western Australia"
111,111,,,,,,,,,111,111,Australia,southern waters
