J,F,M,A,M,J,J,A,S,O,N,D,Country,Locality
111,111,,,,,,,,,,111,UK,Inner Severn Estuary (July 1972-September 1974)
,111,111,111,111,111,,,,,,111,UK Scotland,Ythan Estuary (1967-1968)
