J,F,M,A,M,J,J,A,S,O,N,D,Country,Locality
111,111,111,111,111,111,,,,,,,Angola,Angola
,,,,,,,,,,111,111,Brazil,Ceará
111,111,111,111,111,111,,,,,,,Congo,Congo
,,,111,111,111,111,111,111,111,111,,,Eastern and western Atlantic
111,111,111,111,111,111,,,,111,111,111,,Gulf of Guinea
,,,,111,111,111,111,,,,,,Mediterranean
,,,,,,,,,111,111,111,Sao Tome Princ.,Sao Tome and Principe
,,,,,111,111,,111,111,,,Senegal,Sénégal
