J,F,M,A,M,J,J,A,S,O,N,D,Country,Locality
,,,,111,111,111,,,,,,Lebanon,"Batrun area, January 1999-August 2000"
,,,,,111,111,111,,,,,,Eastern Mediterranean
,,,,,111,,,,,,,Lebanon,eastern Mediterranean
,,,,,111,111,111,111,111,111,111,,to be filled
