J,F,M,A,M,J,J,A,S,O,N,D,Country,Locality
,,,,,111,111,111,111,111,111,111,Brazil,Bahia (2005-2007)
111,111,111,,,,,,,,,111,Mexico,"Campeche Bank , (April 1996-May 1999)"
111,111,111,111,111,,,,,,111,111,Cuba,Cuba
