J,F,M,A,M,J,J,A,S,O,N,D,Country,Locality
111,111,111,,,,,111,111,111,111,111,,East Africa
111,111,111,,,,,111,111,111,111,111,New Caledonia,New Caledonia
,,,111,111,111,111,,,,,,United Arab Em.,"off Abu Dhabi, 2003-2004"
