J,F,M,A,M,J,J,A,S,O,N,D,Country,Locality
,,,111,111,111,111,,,,,,Bangladesh,Bangladesh
,,,,,,,,,,,,India,Calcutta
,,,,111,111,111,,,,,,India,Lake Kolleru
,,111,111,111,111,111,111,111,111,,,,Mekong mainstream
,,,,111,111,111,,,,,,Thailand,Mekong mainstream at Chiang Khong Province
,,111,111,111,,,,,,,,Viet Nam,Mekong mainstream at Dong Thap Province
,,,,,,,,,,,,India,Patna (fish dealers market)
,,,,,,,,,,,,India,Port Canning
