J,F,M,A,M,J,J,A,S,O,N,D,Country,Locality
,,,,,,,,,111,111,111,Ghana,"coastal trawl surveys, Jan-Dec 1980"
,,,111,111,,,,,,,,USA,Gulf of Mexico
111,111,111,,,,,,,,111,111,Brazil,São Paulo
111,111,,,,,,,,,111,111,Brazil,"São Paulo, 1984-1985"
,,,,111,111,111,111,111,,,,USA,Southeastern coast
