J,F,M,A,M,J,J,A,S,O,N,D,Country,Locality
,,,,,,,,,,111,111,Australia,Capricorn Islands group
111,111,,,,,,,,111,111,111,Fiji,Fiji
,,,,,,,,,,111,111,Australia,Great Barrier Reef
,,,,,,,,111,111,111,,Australia,Lizard Island and Cairns areas
