J,F,M,A,M,J,J,A,S,O,N,D,Country,Locality
111,111,111,,,,,,,,,,Faeroe Is.,Faeroes
111,111,111,111,111,111,111,,,,,,,Northeastern Atlantic
111,111,111,,,,,,,,,,UK Scotland,Northern
,,,111,111,,,,,,,,,"Norwegian and Barent Sea, North to the Lofoten area"
111,111,111,,,,,,,,,,South Orkney Is.,Off Orkneys
111,111,111,,,,,,,,,,South Shetland,Shetland
