J,F,M,A,M,J,J,A,S,O,N,D,Country,Locality
19,8,8,,0,0,0,0,0,0,0,16,Macedonia,Lake Ohrid
111,111,,,,,,,,,,,Macedonia,Lake Ohrid (eastern shore)
