J,F,M,A,M,J,J,A,S,O,N,D,Country,Locality
,,,,,,,,111,,,,El Salvador,"10°N, 90°W, 1977"
,,,,,,,,,111,,,Spain,"Benalmadena Sea Life Park near Malaga, 1995"
,,111,,,,,,,,,,Japan,"Keikyo Aburatsubo Marine Park Aquarium, 1986"
111,111,111,,,,,,,,111,,Japan,"Osaka Aquarium, 1992-93"
,,,,,,,,,111,,,USA,"Sea World, 1995"
,,,,,111,,,,,,,USA,"Steinhart Aquarium, San Francisco, 2000"
,,,,,,,,,,,,New Zealand,to be filled
