J,F,M,A,M,J,J,A,S,O,N,D,Country,Locality
111,111,111,,,,,,,,,111,India,Gulf of Mannar
,,,111,111,111,,,,,,,India,Kerala
,,,,,,,,,111,111,,India,Tuticorin Bay
,,,,,,111,111,,,,,India,Visakhapatnam
