J,F,M,A,M,J,J,A,S,O,N,D,Country,Locality
,,,,111,111,111,111,111,111,,,Nicaragua,"Lake Moyua, 1962"
111,111,,,,,,,111,111,111,111,South Africa,Lake Sibaya
111,111,111,111,111,111,111,111,111,111,111,111,Sri Lanka,"Parakrama Samudra reservoir, February 1978 - January 1979"
,,,,111,111,111,111,111,111,,,Hong Kong,Plover Cove Reservoir
111,111,111,111,111,111,111,111,111,111,111,111,Sri Lanka,Various reservoirs
,,,,,,,,,,,,Sri Lanka,"Various reservoirs, 1982-1983"
