J,F,M,A,M,J,J,A,S,O,N,D,Country,Locality
111,111,111,111,111,111,111,111,111,,,111,Indonesia,Java Sea
,,,,111,111,111,111,111,111,111,,Indonesia,"Java Sea (West Java, Central Java, South Kalimantan), 1992-1995,1998"
