J,F,M,A,M,J,J,A,S,O,N,D,Country,Locality
111,,,,,,,,,,111,111,Alaska,Bristol Bay
,,,,,,,,,111,111,,Canada,British Columbia
111,,,,,,,,,,,111,USA,"Bull Lake, Montana"
,,,,,,,,,,111,111,Canada,"Lake Superior, Ontario"
111,,,,,,,,,,111,111,,Not specified
