J,F,M,A,M,J,J,A,S,O,N,D,Country,Locality
111,111,,,,,,,111,111,111,111,South Africa,Cape (Ref. 3198)
111,111,111,111,,,,,,,111,111,South Africa,Tsitsikamma National Park
