J,F,M,A,M,J,J,A,S,O,N,D,Country,Locality
111,111,,,,,,,111,111,111,111,Madeira Is.,Funchal (May 1998-Dec 1999)
,,,,,,111,111,111,111,111,111,Canary Is.,waters around the island (June 2004-Oct 2006)
111,111,111,111,,,,,,,111,111,UK,West of British Isles
