J,F,M,A,M,J,J,A,S,O,N,D,Country,Locality
,,111,,,,,,,,,,USA,Chesapeake Bay
,,111,111,111,111,111,,,,,,USA,Connecticut
,,,111,111,,,,,,,,USA,Delaware River
,,,,111,111,111,111,,,,,USA,"Finger Lakes, New York"
,,,,,111,111,111,,,,,USA,Lake Michigan
,,,111,111,,,,,,,,USA,Maine
,,111,111,,,,,,,,,USA,Maryland
,,,111,111,,,,,,,,USA,New England
,,,111,,,,,,,,,USA,North Carolina
,,,111,111,,,,,,,,Canada,"St. John, Margaree, Gaspereau, and Tusket rivers (Nova Scotia and New Brunswick)"
