J,F,M,A,M,J,J,A,S,O,N,D,Country,Locality
,,,,,,,,,,,111,Korea (South),"East coast, 1993-94"
111,111,111,,,,,,,,111,111,Korea (South),"Shinsudo, Sacheon, 1988"
