J,F,M,A,M,J,J,A,S,O,N,D,Country,Locality
111,111,111,111,111,111,111,111,111,111,111,111,Colombia,"Ciénaga Grande de Santa Marta, (February 1993-January 1994)"
111,111,111,111,111,111,111,111,111,111,111,111,Cuba,Cuba
