J,F,M,A,M,J,J,A,S,O,N,D,Country,Locality
,111,111,,,,,,,,,,Brazil,Ceará
111,,,,,,,,,111,111,111,Brazil,"Paranaguá Estuarine Complex (25°30’ S, 48°25’ W)"
,,,,111,111,111,111,111,,,,USA,"South Carolina, 1985-87"
