J,F,M,A,M,J,J,A,S,O,N,D,Country,Locality
,,,,,,111,111,,,,,Australia,Northern coast
,111,111,111,111,111,111,,,,,,Japan,Off Okinawa Island (Feb 1987-Mar 1988)
111,111,111,111,111,111,111,111,111,111,111,111,Australia,Queensland (Cairns and Townsville)
,,,,,111,111,,,,,,Australia,Queensland (north-central waters) off Townsville
,,,,,,,,,111,111,,Australia,Queensland (southern waters)
