J,F,M,A,M,J,J,A,S,O,N,D,Country,Locality
111,111,111,111,,,,,,,111,111,Colombia,Colombia
,,,,,,,111,111,111,111,,Costa Rica,Gulf of Nicoya
,,,,,,111,111,111,,,,Mexico,Off Mexico
