J,F,M,A,M,J,J,A,S,O,N,D,Country,Locality
,,,,,,,,,,,,Denmark,Koge Bugt
,,,,,,,,,,,,Denmark,Limfjord
111,111,111,,,,,,,,,111,,Not specified
,,,,,,,,,,,,Denmark,Sonderborg Bugt
111,111,111,,,,,,,,,,Norway,Tromsø (Nov 1998- Mar 1999)
