J,F,M,A,M,J,J,A,S,O,N,D,Country,Locality
,,,,,,,,,,,,,"North Atlantic, eastern South Pacific, eastern South Atlantic coast of South America, Cape coast of South Africa, , temperate south coast of Australia, temperate southern New Zealand, North Pacific"
,,,,,,,,,,,,,"NW Atlantic Stock, 1940s"
,,,,,,,,,,,,,"NW Atlantic stock, 1961"
,,,,,,,,,,,,,"NW Atlantic, 1970-78"
,,,,,,,,,,,,,"NW Atlantic, 1980-81"
,,,,,,,,,,,,,Scottish-Norwegian Stock
