J,F,M,A,M,J,J,A,S,O,N,D,Country,Locality
,,111,111,,,,,,,,,,Atlantic and Indian Oceans seamounts off southern part of Africa
,,,111,111,111,,,,,,,Australia,Mainland Australia
,,,,,,111,,,,,,Australia,Off northern New South Wales
,111,111,,,,,,,,,,Australia,Tasmania
