J,F,M,A,M,J,J,A,S,O,N,D,Country,Locality
,,,,,,,,,,,,Canada,British Columbia
,,,,,,,,,,,,,Not specified
,,,,,,,,,,,,Alaska,spring fed tributaries of the Yukon system from the Bonasilia River to at least as far upstream as the Tanana
,,,,,,,,,,,,USA,Washington State
