J,F,M,A,M,J,J,A,S,O,N,D,Country,Locality
111,111,,,,,,,,111,111,111,New Caledonia,New Caledonia
111,111,111,111,111,111,111,111,111,111,111,111,Australia,"Northwest shelf, Aug 1982-Oct 1983"
