Mapping parameters for Gerres nigri (Guinean striped mojarra)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  34 |  47 ,
Bounding Box (NSWE): ,18,-17,-29,14

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,6,31,60
Temperature (°C),1,22.645,23.89,27.83,32.03
Salinity (psu),1,29.54,31.57,35.98,37.52
Primary Production,1,503,514,2771,3894
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,4,13,539,704
 

Map data (HSPEC) for predicted occurrences (n = 255): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Gerres,nigri,3.75,7.25,1000:237:3,0.12,0.24137931034483,0.98333333333333,0.49261083743842,1,1,1
Gerres,nigri,4.75,6.75,1000:246:4,0.16,0.16666666666667,0.97380952380952,0.95566502463054,1,1,1
Gerres,nigri,4.75,7.25,1000:247:3,0.08,0.16666666666667,0.97857142857143,0.49261083743842,1,1,1
Gerres,nigri,4.25,9.75,1000:249:2,0.11,0.33333333333333,0.99761904761905,0.32512315270936,1,1,1
Gerres,nigri,5.25,0.25,1000:350:1,0.07,0.068965517241379,1,1,1,1,1
Gerres,nigri,6.75,3.75,1000:363:4,0.17,0.16666666666667,1,1,1,1,1
Gerres,nigri,5.25,5.75,1000:455:2,0.16,0.16666666666667,0.97142857142857,1,1,1,1
Gerres,nigri,5.75,5.75,1000:455:4,0.16,0.16666666666667,0.97142857142857,1,1,1,1
Gerres,nigri,-4.75,11.25,3001:141:3,0.04,0.068965517241379,1,1,0.62778272484417,1,1
Gerres,nigri,-11.25,13.25,3101:113:1,0.10,0.10344827586207,1,1,1,1,1
Gerres,nigri,7.75,-12.25,7001:372:3,0.16,0.16666666666667,0.98095238095238,1,1,1,1
Gerres,nigri,8.75,-12.75,7001:382:4,0.17,0.16666666666667,1,1,1,1,1
Gerres,nigri,11.25,-14.75,7101:114:2,0.17,0.16666666666667,1,1,1,1,1
Gerres,nigri,12.75,-16.25,7101:226:3,0.17,0.16666666666667,1,1,1,1,1
Gerres,nigri,16.75,-16.25,7101:466:3,0.17,1,0.64658634538153,1,0.26090828138914,1,1
Gerres,nigri,16.75,-16.75,7101:466:4,0.11,1,0.64658634538153,1,0.17097061442565,1,1
Gerres,nigri,17.25,-16.75,7101:476:2,0.12,1,0.23694779116466,1,0.50222617987533,1,1
Gerres,nigri,2.25,9.75,1000:229:2,0.33,1,1,0.32512315270936,1,1,1
Gerres,nigri,2.75,9.75,1000:229:4,0.33,1,1,0.32512315270936,1,1,1
Gerres,nigri,3.25,8.75,1000:238:2,0.32,1,0.98333333333333,0.32512315270936,1,1,1
Gerres,nigri,3.25,9.25,1000:239:1,0.32,1,0.98571428571429,0.32512315270936,1,1,1
Gerres,nigri,3.25,9.75,1000:239:2,0.32,1,0.98571428571429,0.32512315270936,1,1,1
Gerres,nigri,3.75,9.25,1000:239:3,0.32,1,0.98571428571429,0.32512315270936,1,1,1
Gerres,nigri,3.75,9.75,1000:239:4,0.32,1,0.98571428571429,0.32512315270936,1,1,1
Gerres,nigri,6.75,3.25,1000:363:3,0.33,0.33333333333333,1,1,1,1,1
Gerres,nigri,-11.75,13.25,3101:113:3,0.28,0.27586206896552,1,1,1,1,1
Gerres,nigri,4.25,-1.25,7000:141:1,0.21,0.20689655172414,1,1,1,1,1
Gerres,nigri,4.25,-2.25,7000:142:1,0.24,0.24137931034483,1,1,1,1,1
Gerres,nigri,9.75,-16.75,7001:496:4,0.21,0.20689655172414,1,1,1,1,1
Gerres,nigri,14.75,-17.75,7101:247:4,0.34,0.3448275862069,1,1,1,1,1
Gerres,nigri,16.25,-16.75,7101:466:2,0.37,1,0.64658634538153,1,0.56634016028495,1,1
Gerres,nigri,4.75,4.75,1000:144:4,0.40,0.41379310344828,0.97857142857143,1,1,1,1
Gerres,nigri,3.75,7.75,1000:237:4,0.45,0.93103448275862,0.98333333333333,0.49261083743842,1,1,1
Gerres,nigri,3.25,8.25,1000:238:1,0.48,1,0.98333333333333,0.49261083743842,1,1,1
Gerres,nigri,3.75,8.25,1000:238:3,0.48,1,0.98333333333333,0.49261083743842,1,1,1
Gerres,nigri,3.75,8.75,1000:238:4,0.48,1,0.98333333333333,0.49261083743842,1,1,1
Gerres,nigri,4.25,7.25,1000:247:1,0.48,1,0.97857142857143,0.49261083743842,1,1,1
Gerres,nigri,4.25,7.75,1000:247:2,0.48,1,0.97857142857143,0.49261083743842,1,1,1
Gerres,nigri,4.75,7.75,1000:247:4,0.48,1,0.97857142857143,0.49261083743842,1,1,1
Gerres,nigri,4.25,8.25,1000:248:1,0.49,1,0.98571428571429,0.49261083743842,1,1,1
Gerres,nigri,4.25,8.75,1000:248:2,0.49,1,0.98571428571429,0.49261083743842,1,1,1
Gerres,nigri,4.75,8.25,1000:248:3,0.49,1,0.98571428571429,0.49261083743842,1,1,1
Gerres,nigri,4.75,8.75,1000:248:4,0.49,1,0.98571428571429,0.49261083743842,1,1,1
Gerres,nigri,4.25,9.25,1000:249:1,0.49,1,0.99761904761905,0.49261083743842,1,1,1
Gerres,nigri,-4.25,10.75,3001:140:2,0.55,0.55172413793103,1,1,1,1,1
Gerres,nigri,-14.25,12.25,3101:142:1,0.55,1,0.55020080321285,1,1,1,1
Gerres,nigri,-14.75,12.25,3101:142:3,0.55,1,0.55020080321285,1,1,1,1
Gerres,nigri,16.25,-16.25,7101:466:1,0.55,1,0.64658634538153,1,0.84505788067676,1,1
Gerres,nigri,1.25,9.25,1000:219:1,0.77,1,1,0.77339901477832,1,1,1
Gerres,nigri,1.25,9.75,1000:219:2,0.77,1,1,0.77339901477832,1,1,1
Gerres,nigri,1.75,9.75,1000:219:4,0.77,1,1,0.77339901477832,1,1,1
