Mapping parameters for Plectorhinchus chaetodonoides (Harlequin sweetlips)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  51 |  57 |  61 |  71 |  77 ,
Bounding Box (NSWE): ,31,-23,57,-173

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,1,4,16,30
Temperature (°C),1,23.525,25.2,28.94,33.14
Salinity (psu),1,30.56,32.65,35.25,36.975
Primary Production,1,69,258,958,2059
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,1,15,172,1012
 

Map data (HSPEC) for predicted occurrences (n = 3317): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Plectorhinchus,chaetodonoides,7.75,78.25,1007:478:3,0.11,1,1,1,0.10899182561308,1,1
Plectorhinchus,chaetodonoides,8.75,76.25,1007:486:3,0.07,0.21428571428571,1,1,0.31244323342416,1,1
Plectorhinchus,chaetodonoides,8.25,77.75,1007:487:2,0.15,1,1,1,0.15349682107175,1,1
Plectorhinchus,chaetodonoides,2.75,99.75,1009:229:4,0.10,0.33333333333333,0.89761904761905,0.49760765550239,0.66394187102634,1,1
Plectorhinchus,chaetodonoides,3.25,95.75,1009:235:2,0.13,0.14285714285714,0.92619047619048,1,1,1,1
Plectorhinchus,chaetodonoides,3.25,99.75,1009:239:2,0.07,1,0.88809523809524,0.49760765550239,0.14895549500454,1,1
Plectorhinchus,chaetodonoides,4.25,99.25,1009:249:1,0.03,0.071428571428571,0.88571428571429,0.49760765550239,0.92370572207084,1,1
Plectorhinchus,chaetodonoides,5.75,99.25,1009:459:3,0.15,0.28571428571429,0.9,0.58373205741627,0.99727520435967,1,1
Plectorhinchus,chaetodonoides,2.25,100.25,1010:120:1,0.19,1,0.9,0.49760765550239,0.42779291553134,1,1
Plectorhinchus,chaetodonoides,2.75,101.75,1010:121:4,0.13,1,0.91904761904762,0.49760765550239,0.29246139872843,1,1
Plectorhinchus,chaetodonoides,3.25,100.25,1010:130:1,0.17,1,0.88571428571429,0.49760765550239,0.38510445049955,1,1
Plectorhinchus,chaetodonoides,3.25,100.75,1010:130:2,0.09,1,0.88571428571429,0.49760765550239,0.20980926430518,1,1
Plectorhinchus,chaetodonoides,3.75,100.75,1010:130:4,0.08,1,0.88571428571429,0.49760765550239,0.17892824704814,1,1
Plectorhinchus,chaetodonoides,4.25,100.25,1010:140:1,0.14,1,0.88333333333333,0.49760765550239,0.32606721162579,1,1
Plectorhinchus,chaetodonoides,4.25,100.75,1010:140:2,0.10,1,0.88333333333333,0.49760765550239,0.22252497729337,1,1
Plectorhinchus,chaetodonoides,4.75,100.25,1010:140:3,0.11,1,0.88333333333333,0.49760765550239,0.24977293369664,1,1
Plectorhinchus,chaetodonoides,4.75,100.75,1010:140:4,0.14,1,0.88333333333333,0.49760765550239,0.32061762034514,1,1
Plectorhinchus,chaetodonoides,0.75,108.75,1010:208:4,0.16,1,0.98333333333333,1,0.15803814713896,1,1
Plectorhinchus,chaetodonoides,5.25,100.25,1010:350:1,0.16,1,0.89285714285714,0.58373205741627,0.31244323342416,1,1
Plectorhinchus,chaetodonoides,8.25,101.25,1010:381:1,0.08,0.14285714285714,0.95476190476191,0.61722488038278,1,1,1
Plectorhinchus,chaetodonoides,8.75,101.25,1010:381:3,0.08,0.14285714285714,0.95476190476191,0.61722488038278,1,1,1
Plectorhinchus,chaetodonoides,8.75,104.75,1010:384:4,0.12,1,1,1,0.1180744777475,1,1
Plectorhinchus,chaetodonoides,9.25,100.75,1010:390:2,0.15,0.21428571428571,0.95952380952381,0.70813397129187,1,1,1
Plectorhinchus,chaetodonoides,7.75,105.75,1010:475:4,0.14,0.14285714285714,1,1,1,1,1
Plectorhinchus,chaetodonoides,7.75,106.75,1010:476:4,0.14,0.14285714285714,1,1,1,1,1
Plectorhinchus,chaetodonoides,7.25,108.25,1010:478:1,0.14,0.14285714285714,1,1,1,1,1
Plectorhinchus,chaetodonoides,9.75,106.75,1010:496:4,0.01,1,1,1,0.0081743869209809,1,1
Plectorhinchus,chaetodonoides,1.75,110.75,1011:110:4,0.13,1,0.91666666666667,0.82775119617225,0.16621253405995,1,1
Plectorhinchus,chaetodonoides,2.25,111.25,1011:121:1,0.05,1,0.93809523809524,0.82775119617225,0.069936421435059,1,1
Plectorhinchus,chaetodonoides,2.75,111.75,1011:121:4,0.04,1,0.93809523809524,0.9043062200957,0.045413260672116,1,1
Plectorhinchus,chaetodonoides,2.75,112.25,1011:122:3,0.12,1,0.96190476190476,0.76555023923445,0.16076294277929,1,1
Plectorhinchus,chaetodonoides,3.75,117.75,1011:237:4,0.06,1,0.97857142857143,1,0.064486830154405,1,1
Plectorhinchus,chaetodonoides,9.75,115.75,1011:495:4,0.14,0.14285714285714,1,1,1,1,1
Plectorhinchus,chaetodonoides,17.75,57.25,1105:477:3,0.02,1,1,0.57101449275362,0.034514078110808,1,1
Plectorhinchus,chaetodonoides,18.75,57.75,1105:487:4,0.13,1,1,0.54202898550725,0.23705722070845,1,1
Plectorhinchus,chaetodonoides,13.25,74.75,1107:134:2,0.16,1,1,1,0.16076294277929,1,1
Plectorhinchus,chaetodonoides,14.25,74.25,1107:144:1,0.19,1,1,1,0.19164396003633,1,1
Plectorhinchus,chaetodonoides,14.75,74.25,1107:144:3,0.09,1,1,1,0.089009990917348,1,1
Plectorhinchus,chaetodonoides,15.75,73.25,1107:353:3,0.14,1,1,0.84347826086956,0.16893732970027,1,1
Plectorhinchus,chaetodonoides,15.75,73.75,1107:353:4,0.05,1,1,0.84347826086956,0.060853769300636,1,1
Plectorhinchus,chaetodonoides,15.25,74.25,1107:354:1,0.16,1,1,1,0.15531335149864,1,1
Plectorhinchus,chaetodonoides,17.25,73.25,1107:373:1,0.04,1,1,0.80869565217391,0.048138056312443,1,1
Plectorhinchus,chaetodonoides,18.25,72.25,1107:382:1,0.09,0.21428571428571,1,0.9072463768116,0.4377838328792,1,1
Plectorhinchus,chaetodonoides,19.25,71.25,1107:391:1,0.18,0.21428571428571,1,0.9536231884058,0.86739327883742,1,1
Plectorhinchus,chaetodonoides,17.25,83.75,1108:373:2,0.03,0.92857142857143,1,0.028708133971293,0.952770208901,1,1
Plectorhinchus,chaetodonoides,17.75,83.25,1108:373:3,0.02,1,1,0.028708133971293,0.52497729336966,1,1
Plectorhinchus,chaetodonoides,17.75,83.75,1108:373:4,0.02,1,1,0.028708133971293,0.66030881017257,1,1
Plectorhinchus,chaetodonoides,17.75,84.25,1108:374:3,0.03,1,1,0.028708133971293,0.94005449591281,1,1
Plectorhinchus,chaetodonoides,18.25,84.25,1108:384:1,0.01,1,1,0.028708133971293,0.42960944595822,1,1
Plectorhinchus,chaetodonoides,18.75,84.25,1108:384:3,0.09,1,1,0.23444976076555,0.38782924613987,1,1
Plectorhinchus,chaetodonoides,18.75,84.75,1108:384:4,0.10,1,1,0.23444976076555,0.43869209809264,1,1
Plectorhinchus,chaetodonoides,19.25,84.75,1108:394:2,0.10,1,1,0.23444976076555,0.43051771117166,1,1
Plectorhinchus,chaetodonoides,19.25,85.25,1108:495:1,0.11,1,1,0.23444976076555,0.46321525885559,1,1
Plectorhinchus,chaetodonoides,13.25,96.75,1109:236:2,0.11,1,1,0.10526315789474,1,1,1
Plectorhinchus,chaetodonoides,13.75,96.25,1109:236:3,0.11,1,1,0.10526315789474,1,1,1
Plectorhinchus,chaetodonoides,13.75,96.75,1109:236:4,0.11,1,1,0.10526315789474,1,1,1
Plectorhinchus,chaetodonoides,13.25,97.25,1109:237:1,0.13,1,1,0.13397129186603,1,1,1
Plectorhinchus,chaetodonoides,13.75,97.25,1109:237:3,0.09,0.64285714285714,1,0.13397129186603,1,1,1
Plectorhinchus,chaetodonoides,13.75,97.75,1109:237:4,0.13,1,1,0.13397129186603,1,1,1
Plectorhinchus,chaetodonoides,13.25,98.25,1109:238:1,0.08,1,1,0.13397129186603,0.59128065395095,1,1
Plectorhinchus,chaetodonoides,13.25,98.75,1109:238:2,0.13,1,1,0.13397129186603,1,1,1
Plectorhinchus,chaetodonoides,13.75,98.25,1109:238:3,0.13,1,1,0.13397129186603,1,1,1
Plectorhinchus,chaetodonoides,17.25,94.25,1109:374:1,0.01,1,1,0.023923444976077,0.38510445049955,1,1
Plectorhinchus,chaetodonoides,17.25,94.75,1109:374:2,0.01,1,1,0.023923444976077,0.59582198001817,1,1
Plectorhinchus,chaetodonoides,17.75,94.25,1109:374:3,0.01,1,1,0.023923444976077,0.30699364214351,1,1
Plectorhinchus,chaetodonoides,17.75,94.75,1109:374:4,0.01,1,1,0.023923444976077,0.48228882833787,1,1
Plectorhinchus,chaetodonoides,15.25,93.75,1109:353:2,0.16,1,1,0.16267942583732,1,1,1
Plectorhinchus,chaetodonoides,15.75,93.75,1109:353:4,0.16,1,1,0.16267942583732,0.97456857402361,1,1
Plectorhinchus,chaetodonoides,16.25,94.25,1109:364:1,0.18,1,1,0.37799043062201,0.47683923705722,1,1
Plectorhinchus,chaetodonoides,11.75,100.75,1110:110:4,0.03,0.071428571428571,0.97380952380952,0.49760765550239,1,1,1
Plectorhinchus,chaetodonoides,10.75,119.75,1111:209:4,0.17,1,1,1,0.17460317460317,1,1
Plectorhinchus,chaetodonoides,10.75,120.25,1112:100:3,0.13,1,1,1,0.13227513227513,1,1
Plectorhinchus,chaetodonoides,20.75,58.75,1205:208:4,0.01,1,1,0.44927536231884,0.018165304268847,1,1
Plectorhinchus,chaetodonoides,20.25,59.25,1205:209:1,0.18,1,1,0.44927536231884,0.39782016348774,1,1
Plectorhinchus,chaetodonoides,21.75,59.25,1205:219:3,0.08,1,1,0.39710144927536,0.20254314259764,1,1
Plectorhinchus,chaetodonoides,22.75,59.25,1205:229:3,0.03,1,1,0.26376811594203,0.098092643051771,1,1
Plectorhinchus,chaetodonoides,22.75,59.75,1205:229:4,0.08,1,1,0.26376811594203,0.30971843778383,1,1
Plectorhinchus,chaetodonoides,23.75,57.25,1205:237:3,0.11,1,1,0.18840579710145,0.57674841053588,1,1
Plectorhinchus,chaetodonoides,23.75,57.75,1205:237:4,0.08,1,1,0.18840579710145,0.4141689373297,1,1
Plectorhinchus,chaetodonoides,23.75,58.25,1205:238:3,0.05,1,1,0.18840579710145,0.25249772933697,1,1
Plectorhinchus,chaetodonoides,23.75,58.75,1205:238:4,0.11,1,1,0.18840579710145,0.55858310626703,1,1
Plectorhinchus,chaetodonoides,23.25,59.25,1205:239:1,0.14,1,1,0.26376811594203,0.53133514986376,1,1
Plectorhinchus,chaetodonoides,24.25,57.25,1205:247:1,0.12,1,1,0.18840579710145,0.6503178928247,1,1
Plectorhinchus,chaetodonoides,24.25,57.75,1205:247:2,0.14,1,1,0.18840579710145,0.76021798365123,1,1
Plectorhinchus,chaetodonoides,25.75,57.25,1205:457:3,0.03,1,1,0.043478260869567,0.59854677565849,1,1
Plectorhinchus,chaetodonoides,25.75,57.75,1205:457:4,0.02,1,1,0.043478260869567,0.56312443233424,1,1
Plectorhinchus,chaetodonoides,25.25,58.75,1205:458:2,0.07,1,1,0.18840579710145,0.3605812897366,1,1
Plectorhinchus,chaetodonoides,25.75,58.25,1205:458:3,0.11,1,1,0.18840579710145,0.56766575840145,1,1
Plectorhinchus,chaetodonoides,25.75,58.75,1205:458:4,0.09,1,1,0.18840579710145,0.50408719346049,1,1
Plectorhinchus,chaetodonoides,25.25,59.25,1205:459:1,0.07,1,1,0.2,0.35513169845595,1,1
Plectorhinchus,chaetodonoides,25.25,59.75,1205:459:2,0.11,1,1,0.2,0.56584922797457,1,1
Plectorhinchus,chaetodonoides,26.25,57.25,1205:467:1,0.02,1,1,0.043478260869567,0.4850136239782,1,1
Plectorhinchus,chaetodonoides,26.75,57.25,1205:467:3,0.02,1,1,0.043478260869567,0.53042688465032,1,1
Plectorhinchus,chaetodonoides,24.75,61.25,1206:141:3,0.09,1,1,0.22898550724638,0.37693006357856,1,1
Plectorhinchus,chaetodonoides,24.75,61.75,1206:141:4,0.02,1,1,0.22898550724638,0.10263396911898,1,1
Plectorhinchus,chaetodonoides,21.75,68.75,1206:218:4,0.11,1,1,0.47826086956522,0.236148955495,1,1
Plectorhinchus,chaetodonoides,21.25,69.25,1206:219:1,0.12,1,1,0.47826086956522,0.25249772933697,1,1
Plectorhinchus,chaetodonoides,21.25,69.75,1206:219:2,0.14,1,1,0.56521739130435,0.24704813805631,1,1
Plectorhinchus,chaetodonoides,21.75,69.25,1206:219:3,0.18,1,1,0.47826086956522,0.36603088101726,1,1
Plectorhinchus,chaetodonoides,21.75,69.75,1206:219:4,0.06,1,1,0.47826086956522,0.12079927338783,1,1
Plectorhinchus,chaetodonoides,22.75,67.75,1206:227:4,0.09,0.64285714285714,1,0.40869565217391,0.3496821071753,1,1
Plectorhinchus,chaetodonoides,22.25,68.75,1206:228:2,0.13,1,1,0.50144927536232,0.25340599455041,1,1
Plectorhinchus,chaetodonoides,22.75,68.25,1206:228:3,0.13,1,1,0.50144927536232,0.25431425976385,1,1
Plectorhinchus,chaetodonoides,22.75,68.75,1206:228:4,0.16,1,1,0.50144927536232,0.31062670299728,1,1
Plectorhinchus,chaetodonoides,22.25,69.25,1206:229:1,0.17,1,1,0.50144927536232,0.34241598546776,1,1
Plectorhinchus,chaetodonoides,22.25,69.75,1206:229:2,0.01,1,1,0.50144927536232,0.019073569482289,1,1
Plectorhinchus,chaetodonoides,22.75,69.25,1206:229:3,0.09,1,1,0.50144927536232,0.17983651226158,1,1
Plectorhinchus,chaetodonoides,23.25,67.25,1206:237:1,0.16,1,1,0.39710144927536,0.41235240690282,1,1
Plectorhinchus,chaetodonoides,23.25,67.75,1206:237:2,0.05,1,1,0.39710144927536,0.13623978201635,1,1
Plectorhinchus,chaetodonoides,23.75,67.25,1206:237:3,0.08,1,1,0.39710144927536,0.19618528610354,1,1
Plectorhinchus,chaetodonoides,23.25,68.75,1206:238:2,0.07,1,1,0.50144927536232,0.14623069936421,1,1
Plectorhinchus,chaetodonoides,24.75,66.75,1206:246:4,0.02,1,1,0.32753623188406,0.060853769300636,1,1
Plectorhinchus,chaetodonoides,24.75,67.25,1206:247:3,0.11,1,1,0.32753623188406,0.34514078110808,1,1
Plectorhinchus,chaetodonoides,25.25,60.25,1206:350:1,0.09,1,1,0.21159420289855,0.43596730245232,1,1
Plectorhinchus,chaetodonoides,25.25,60.75,1206:350:2,0.10,1,1,0.21159420289855,0.47229791099001,1,1
Plectorhinchus,chaetodonoides,25.25,61.25,1206:351:1,0.11,1,1,0.22898550724638,0.47683923705722,1,1
Plectorhinchus,chaetodonoides,25.25,61.75,1206:351:2,0.03,1,1,0.22898550724638,0.13079019073569,1,1
Plectorhinchus,chaetodonoides,25.25,66.75,1206:456:2,0.06,1,1,0.32753623188406,0.18619436875568,1,1
Plectorhinchus,chaetodonoides,20.75,70.25,1207:100:3,0.09,1,1,0.56521739130435,0.15894641235241,1,1
Plectorhinchus,chaetodonoides,21.25,70.25,1207:110:1,0.01,1,1,0.56521739130435,0.0236148955495,1,1
Plectorhinchus,chaetodonoides,22.75,70.25,1207:120:3,0.17,1,1,0.50144927536232,0.34786557674841,1,1
Plectorhinchus,chaetodonoides,22.25,72.25,1207:122:1,0.07,1,1,0.9536231884058,0.071752951861944,1,1
Plectorhinchus,chaetodonoides,20.25,107.25,1210:207:1,0.10,0.14285714285714,1,0.73205741626794,0.97547683923706,1,1
Plectorhinchus,chaetodonoides,20.75,112.25,1211:102:3,0.14,0.14285714285714,1,1,1,1,1
Plectorhinchus,chaetodonoides,20.75,112.75,1211:102:4,0.14,0.14285714285714,1,1,1,1,1
Plectorhinchus,chaetodonoides,20.75,113.25,1211:103:3,0.07,0.071428571428571,1,1,1,1,1
Plectorhinchus,chaetodonoides,21.25,114.25,1211:114:1,0.07,0.071428571428571,0.99402985074627,1,1,1,1
Plectorhinchus,chaetodonoides,22.25,115.25,1211:225:1,0.18,0.28571428571429,0.78507462686567,1,0.79382379654859,1,1
Plectorhinchus,chaetodonoides,22.25,118.75,1211:228:2,0.07,0.071428571428571,1,1,1,1,1
Plectorhinchus,chaetodonoides,24.25,117.75,1211:247:2,0.12,1,0.17014925373134,1,0.67938237965486,1,1
Plectorhinchus,chaetodonoides,25.75,121.25,1212:351:3,0.11,0.5,0.23582089552239,1,0.92188919164396,1,1
Plectorhinchus,chaetodonoides,30.75,129.25,1312:209:3,0.15,0.42857142857143,0.35522388059702,1,1,1,1
Plectorhinchus,chaetodonoides,-0.25,104.25,3010:104:1,0.07,1,0.97619047619048,0.26794258373206,0.25068119891008,1,1
Plectorhinchus,chaetodonoides,-0.25,104.75,3010:104:2,0.16,1,0.97619047619048,0.26794258373206,0.6030881017257,1,1
Plectorhinchus,chaetodonoides,-0.75,104.75,3010:104:4,0.10,1,0.97619047619048,0.26794258373206,0.36512261580381,1,1
Plectorhinchus,chaetodonoides,-1.25,104.25,3010:114:1,0.10,1,0.97142857142857,0.10047846889952,1,1,1
Plectorhinchus,chaetodonoides,-1.25,104.75,3010:114:2,0.05,1,0.97142857142857,0.10047846889952,0.46412352406903,1,1
Plectorhinchus,chaetodonoides,-1.75,104.25,3010:114:3,0.10,1,0.97142857142857,0.10047846889952,1,1,1
