Mapping parameters for Cheilopogon spilonotopterus (Stained flyingfish)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 51 |  57 |  61 |  71 |  77 |  87,
Bounding Box (NSWE): ,20,-1,,

Pelagic: True,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,2,11,20
Temperature (°C),1,19.02,23.73,28.76,32.96
Salinity (psu),1,32.22,33.38,34.74,36.31
Primary Production,1,157,177,826,2245
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,14,20,601,924
 

Map data (HSPEC) for predicted occurrences (n = 16963): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Cheilopogon,spilonotopterus,7.75,77.25,1007:477:3,0.09
Cheilopogon,spilonotopterus,8.25,78.25,1007:488:1,0.09
Cheilopogon,spilonotopterus,5.25,97.25,1009:457:1,0.04
Cheilopogon,spilonotopterus,5.75,97.25,1009:457:3,0.04
Cheilopogon,spilonotopterus,5.75,97.75,1009:457:4,0.04
Cheilopogon,spilonotopterus,6.25,97.25,1009:467:1,0.04
Cheilopogon,spilonotopterus,6.25,97.75,1009:467:2,0.04
Cheilopogon,spilonotopterus,6.75,97.25,1009:467:3,0.04
Cheilopogon,spilonotopterus,6.75,97.75,1009:467:4,0.04
Cheilopogon,spilonotopterus,7.25,98.25,1009:478:1,0.04
Cheilopogon,spilonotopterus,7.25,98.75,1009:478:2,0.04
Cheilopogon,spilonotopterus,7.75,98.25,1009:478:3,0.04
Cheilopogon,spilonotopterus,7.75,98.75,1009:478:4,0.04
Cheilopogon,spilonotopterus,7.25,99.25,1009:479:1,0.04
Cheilopogon,spilonotopterus,7.25,99.75,1009:479:2,0.03
Cheilopogon,spilonotopterus,7.75,99.25,1009:479:3,0.04
Cheilopogon,spilonotopterus,8.25,98.75,1009:488:2,0.04
Cheilopogon,spilonotopterus,1.75,103.75,1010:113:4,0.09
