Mapping parameters for Parupeneus porphyreus ()

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  77 ,
Bounding Box (NSWE): ,23,18,-163,-153

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,1,15,69,140
Temperature (°C),1,23.98,24.48,25.48,29.68
Salinity (psu),1,34.065,34.565,35.565,36.065
Primary Production,1,177.5,212,253,293.5
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,14,21,127,431
 

Map data (HSPEC) for predicted occurrences (n = 32): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Parupeneus,porphyreus,20.75,-156.75,7215:206:4,0.39,1,1,1,0.39130434782609,1,1
Parupeneus,porphyreus,20.75,-157.25,7215:207:3,0.33,0.33802816901408,0.98095238095238,1,1,1,1
Parupeneus,porphyreus,19.25,-154.75,7115:394:2,1.00,1,1,1,1,1,1
Parupeneus,porphyreus,19.75,-154.75,7115:394:4,1.00,1,1,1,1,1,1
Parupeneus,porphyreus,18.75,-155.75,7115:485:4,0.97,1,0.97142857142857,1,1,1,1
Parupeneus,porphyreus,19.25,-155.25,7115:495:1,1.00,1,1,1,1,1,1
Parupeneus,porphyreus,19.25,-155.75,7115:495:2,1.00,1,1,1,1,1,1
Parupeneus,porphyreus,19.75,-155.25,7115:495:3,1.00,1,1,1,1,1,1
Parupeneus,porphyreus,19.75,-155.75,7115:495:4,1.00,1,1,1,1,1,1
Parupeneus,porphyreus,19.75,-156.25,7115:496:3,0.97,1,0.96904761904762,1,1,1,1
Parupeneus,porphyreus,20.25,-155.25,7215:205:1,1.00,1,1,1,1,1,1
Parupeneus,porphyreus,20.25,-155.75,7215:205:2,1.00,1,1,1,1,1,1
Parupeneus,porphyreus,20.75,-155.75,7215:205:4,1.00,1,1,1,1,1,1
Parupeneus,porphyreus,20.75,-156.25,7215:206:3,1.00,1,1,1,1,1,1
Parupeneus,porphyreus,20.75,-157.75,7215:207:4,0.98,1,0.98095238095238,1,1,1,1
Parupeneus,porphyreus,21.25,-156.25,7215:216:1,1.00,1,1,1,1,1,1
Parupeneus,porphyreus,21.25,-156.75,7215:216:2,1.00,1,1,1,1,1,1
Parupeneus,porphyreus,21.25,-157.25,7215:217:1,0.83,1,1,1,0.82716049382716,1,1
Parupeneus,porphyreus,21.25,-157.75,7215:217:2,1.00,1,1,1,1,1,1
Parupeneus,porphyreus,21.75,-157.75,7215:217:4,1.00,1,1,1,1,1,1
Parupeneus,porphyreus,21.25,-158.25,7215:218:1,1.00,1,1,1,1,1,1
Parupeneus,porphyreus,21.75,-158.25,7215:218:3,1.00,1,1,1,1,1,1
Parupeneus,porphyreus,21.75,-159.25,7215:219:3,1.00,1,1,1,1,1,1
Parupeneus,porphyreus,21.75,-159.75,7215:219:4,1.00,1,1,1,1,1,1
Parupeneus,porphyreus,22.25,-159.25,7215:229:1,1.00,1,1,1,1,1,1
Parupeneus,porphyreus,22.25,-159.75,7215:229:2,1.00,1,1,1,1,1,1
Parupeneus,porphyreus,21.75,-160.25,7216:110:3,0.98,1,0.98095238095238,1,1,1,1
Parupeneus,porphyreus,21.75,-160.75,7216:110:4,0.82,0.83098591549296,0.98095238095238,1,1,1,1
Parupeneus,porphyreus,22.25,-160.25,7216:120:1,1.00,1,1,1,1,1,1
Parupeneus,porphyreus,22.75,-160.75,7216:120:4,1.00,1,1,1,1,1,1
Parupeneus,porphyreus,22.75,-161.25,7216:121:3,1.00,1,1,1,1,1,1
Parupeneus,porphyreus,22.75,-162.25,7216:122:3,1.00,1,1,1,1,1,1


Occurrence cells used for creating environmental envelope (n = 12)
Genus,Species,Center Lat,Center Long,C-Square,Depth,SST,Salinity,Primary Production,Sea Ice Conc.,Distance to Land
Parupeneus,porphyreus,-17.25,-149.75,5114:479:2,2519,27.54,35.93,212,0,26
Parupeneus,porphyreus,20.75,-156.25,7215:206:3,524,25.41,34.93,242,0,14
Parupeneus,porphyreus,20.75,-156.75,7215:206:4,259,25.41,34.93,191,0,21
Parupeneus,porphyreus,21.25,-158.25,7215:218:1,2368,25.38,34.88,239,0,24
Parupeneus,porphyreus,21.25,-157.75,7215:217:2,404,25.26,34.88,253,0,22
Parupeneus,porphyreus,21.25,-157.25,7215:217:1,589,25.26,34.88,260,0,24
Parupeneus,porphyreus,21.75,-157.75,7215:217:4,1866,25.26,34.88,248,0,23
Parupeneus,porphyreus,22.25,-160.25,7216:120:1,3212,25.2,35.04,221,0,103
Parupeneus,porphyreus,22.75,-152.75,7215:122:4,5125,24.47,35.03,226,0,431
Parupeneus,porphyreus,22.75,-161.25,7216:121:3,3344,25.25,35.04,230,0,127
Parupeneus,porphyreus,23.25,-164.75,7216:134:2,3174,25.01,35.11,235,0,107
Parupeneus,porphyreus,25.75,-171.75,7217:351:4,1723,24.55,35.25,250,0,25
