Mapping parameters for Sphyraena novaehollandiae (Australian barracuda)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  57 |  61 |  71 |  77 |  81 ,
Bounding Box (NSWE): ,24,-49,113,-169

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,5,26,50
Temperature (°C),1,9.975,15.57,23.57,28.95
Salinity (psu),1,34,34.975,35.975,36.475
Primary Production,1,0,262,810,1385
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,0,2,85,120
 

Map data (HSPEC) for predicted occurrences (n = 1848): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Sphyraena,novaehollandiae,0.25,127.75,1012:207:2,0.01,1,0.027881040892193,0.18461538461538,1,1,1
Sphyraena,novaehollandiae,1.25,126.25,1012:216:1,0.01,1,0.037174721189591,0.15384615384615,1,1,1
Sphyraena,novaehollandiae,1.25,127.75,1012:217:2,0.01,1,0.031598513011152,0.2974358974359,0.60695652173913,1,1
Sphyraena,novaehollandiae,1.75,127.75,1012:217:4,0.01,1,0.031598513011152,0.2974358974359,1,1,1
Sphyraena,novaehollandiae,2.25,127.75,1012:227:2,0.01,1,0.031598513011152,0.2974358974359,1,1,1
Sphyraena,novaehollandiae,2.25,128.75,1012:228:2,0.01,1,0.013011152416357,0.41025641025641,1,1,1
Sphyraena,novaehollandiae,3.75,126.75,1012:236:4,0.01,1,0.033457249070632,0.20512820512821,1,1,1
Sphyraena,novaehollandiae,4.25,126.75,1012:246:2,0.01,1,0.026022304832714,0.22564102564102,1,1,1
Sphyraena,novaehollandiae,4.75,126.75,1012:246:4,0.01,1,0.026022304832714,0.22564102564102,1,1,1
Sphyraena,novaehollandiae,4.75,127.25,1012:247:3,0.01,1,0.026022304832714,0.24615384615385,1,1,1
Sphyraena,novaehollandiae,8.75,124.75,1012:384:4,0.01,1,0.027881040892193,0.38974358974359,1,1,1
Sphyraena,novaehollandiae,9.25,124.75,1012:394:2,0.02,1,0.04089219330855,0.38974358974359,1,1,1
Sphyraena,novaehollandiae,9.75,124.75,1012:394:4,0.02,1,0.04089219330855,0.38974358974359,1,1,1
Sphyraena,novaehollandiae,8.75,125.25,1012:485:3,0.01,1,0.022304832713755,0.38974358974359,0.95801526717557,1,1
Sphyraena,novaehollandiae,9.25,125.25,1012:495:1,0.01,1,0.031598513011152,0.38974358974359,1,1,1
Sphyraena,novaehollandiae,9.25,125.75,1012:495:2,0.01,1,0.031598513011152,0.38974358974359,1,1,1
Sphyraena,novaehollandiae,9.75,125.25,1012:495:3,0.01,1,0.031598513011152,0.38974358974359,1,1,1
Sphyraena,novaehollandiae,9.75,125.75,1012:495:4,0.01,1,0.031598513011152,0.38974358974359,1,1,1
Sphyraena,novaehollandiae,9.25,126.25,1012:496:1,0.01,1,0.020446096654275,0.38974358974359,1,1,1
Sphyraena,novaehollandiae,9.75,126.25,1012:496:3,0.01,1,0.020446096654275,0.38974358974359,1,1,1
Sphyraena,novaehollandiae,9.25,148.25,1014:498:1,0.01,1,0.024163568773234,0.38974358974359,0.87786259541985,1,1
Sphyraena,novaehollandiae,9.75,160.75,1016:390:4,0.02,1,0.066914498141264,0.32820512820513,0.76335877862595,1,1
Sphyraena,novaehollandiae,9.75,161.25,1016:391:3,0.02,1,0.070631970260223,0.32820512820513,0.72900763358779,1,1
Sphyraena,novaehollandiae,7.25,168.75,1016:478:2,0.01,1,0.035315985130111,0.32820512820513,1,1,1
Sphyraena,novaehollandiae,7.75,168.25,1016:478:3,0.01,1,0.035315985130111,0.32820512820513,1,1,1
Sphyraena,novaehollandiae,7.75,168.75,1016:478:4,0.01,1,0.035315985130111,0.32820512820513,0.89312977099237,1,1
Sphyraena,novaehollandiae,7.75,169.25,1016:479:3,0.01,1,0.04089219330855,0.35897435897436,0.90839694656489,1,1
Sphyraena,novaehollandiae,8.75,165.75,1016:485:4,0.01,1,0.055762081784387,0.27692307692308,0.8206106870229,1,1
Sphyraena,novaehollandiae,8.75,166.25,1016:486:3,0.01,1,0.061338289962825,0.2974358974359,0.81679389312977,1,1
Sphyraena,novaehollandiae,8.75,167.75,1016:487:4,0.02,1,0.066914498141264,0.33846153846154,0.88549618320611,1,1
Sphyraena,novaehollandiae,8.25,168.25,1016:488:1,0.03,1,0.072490706319703,0.35897435897436,1,1,1
Sphyraena,novaehollandiae,9.25,165.75,1016:495:2,0.03,1,0.091078066914498,0.34871794871795,1,1,1
Sphyraena,novaehollandiae,9.25,166.75,1016:496:2,0.04,1,0.098513011152416,0.36923076923077,1,1,1
Sphyraena,novaehollandiae,9.25,167.25,1016:497:1,0.04,1,0.10408921933085,0.4,1,1,1
Sphyraena,novaehollandiae,9.25,167.75,1016:497:2,0.04,1,0.10408921933085,0.4,1,1,1
Sphyraena,novaehollandiae,9.25,169.75,1016:499:2,0.04,1,0.11524163568773,0.44102564102564,0.82442748091603,1,1
Sphyraena,novaehollandiae,9.75,169.25,1016:499:3,0.04,1,0.11524163568773,0.44102564102564,0.76335877862595,1,1
Sphyraena,novaehollandiae,9.75,169.75,1016:499:4,0.04,1,0.11524163568773,0.44102564102564,0.85496183206107,1,1
Sphyraena,novaehollandiae,0.75,172.75,1017:102:4,0.03,1,0.027881040892193,1,1,1,1
Sphyraena,novaehollandiae,0.25,173.25,1017:103:1,0.03,1,0.029739776951673,1,1,1,1
Sphyraena,novaehollandiae,0.25,173.75,1017:103:2,0.03,1,0.029739776951673,1,1,1,1
Sphyraena,novaehollandiae,0.75,173.25,1017:103:3,0.03,1,0.029739776951673,1,1,1,1
Sphyraena,novaehollandiae,0.75,173.75,1017:103:4,0.03,1,0.029739776951673,1,1,1,1
Sphyraena,novaehollandiae,1.25,172.75,1017:112:2,0.02,1,0.022304832713755,1,1,1,1
Sphyraena,novaehollandiae,1.75,172.75,1017:112:4,0.02,1,0.022304832713755,1,1,1,1
Sphyraena,novaehollandiae,1.25,173.25,1017:113:1,0.02,1,0.024163568773234,1,1,1,1
Sphyraena,novaehollandiae,1.75,173.25,1017:113:3,0.02,1,0.024163568773234,1,1,1,1
Sphyraena,novaehollandiae,2.25,172.75,1017:122:2,0.01,1,0.0074349442379181,0.99487179487179,1,1,1
