Mapping parameters for Sardinella zunasi (Japanese sardinella)

"Cite AquaMaps itself as: Kaschner, K., J. Rius-Barile, K. Kesner-Reyes, C. Garilao, S.O. Kullander, T. Rees and R. Froese. 2013. AquaMaps: Predicted range maps for aquatic species World Wide Web electronic publication, www.aquamaps.org, Version 08/2013. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 61,
Bounding Box (NSWE): ,38,22,117,134

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,5,9,28,50
Temperature (°C),1,15.4,21.42,25.45,29.65
Salinity (psu),1,31.29,33.61,34.61,35.11
Primary Production,1,192.5,452,1087,1628
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,3,8,25,97
 

Map data (HSPEC) for predicted occurrences (n = 249): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,SST,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Sardinella,zunasi,34.75,126.25,1312:246:3,0.14,,,,,,
Sardinella,zunasi,35.75,125.25,1312:455:3,0.01,,,,,,
Sardinella,zunasi,35.75,125.75,1312:455:4,0.02,,,,,,
Sardinella,zunasi,35.75,126.75,1312:456:4,0.07,,,,,,
Sardinella,zunasi,37.25,129.25,1312:479:1,0.10,,,,,,
Sardinella,zunasi,37.75,129.25,1312:479:3,0.10,,,,,,
Sardinella,zunasi,33.75,131.75,1313:131:4,0.01,,,,,,
Sardinella,zunasi,37.25,130.75,1313:370:2,0.15,,,,,,
Sardinella,zunasi,37.75,130.75,1313:370:4,0.15,,,,,,
Sardinella,zunasi,37.25,131.75,1313:371:2,0.04,,,,,,
Sardinella,zunasi,23.75,117.75,1211:237:4,0.36,,,,,,
Sardinella,zunasi,24.75,118.25,1211:248:3,0.38,,,,,,
Sardinella,zunasi,25.25,118.75,1211:458:2,0.37,,,,,,
Sardinella,zunasi,22.25,121.75,1212:121:2,0.33,,,,,,
Sardinella,zunasi,24.25,122.75,1212:142:2,0.31,,,,,,
Sardinella,zunasi,24.25,123.25,1212:143:1,0.27,,,,,,
Sardinella,zunasi,24.25,123.75,1212:143:2,0.33,,,,,,
Sardinella,zunasi,24.75,123.25,1212:143:3,0.32,,,,,,
Sardinella,zunasi,24.25,124.25,1212:144:1,0.26,,,,,,
Sardinella,zunasi,24.75,124.25,1212:144:3,0.28,,,,,,
Sardinella,zunasi,24.75,124.75,1212:144:4,0.32,,,,,,
Sardinella,zunasi,24.75,125.75,1212:245:4,0.30,,,,,,
Sardinella,zunasi,29.75,123.75,1212:393:4,0.25,,,,,,
Sardinella,zunasi,29.75,124.25,1212:394:3,0.39,,,,,,
Sardinella,zunasi,25.25,125.25,1212:455:1,0.32,,,,,,
Sardinella,zunasi,25.25,125.75,1212:455:2,0.32,,,,,,
Sardinella,zunasi,26.25,128.25,1212:468:1,0.35,,,,,,
Sardinella,zunasi,27.25,128.75,1212:478:2,0.35,,,,,,
Sardinella,zunasi,27.75,129.25,1212:479:3,0.38,,,,,,
Sardinella,zunasi,25.75,131.25,1213:351:3,0.21,,,,,,
Sardinella,zunasi,31.75,128.25,1312:218:3,0.32,,,,,,
Sardinella,zunasi,33.25,126.25,1312:236:1,0.21,,,,,,
Sardinella,zunasi,33.75,126.25,1312:236:3,0.22,,,,,,
Sardinella,zunasi,34.25,126.75,1312:246:2,0.30,,,,,,
Sardinella,zunasi,34.75,126.75,1312:246:4,0.23,,,,,,
Sardinella,zunasi,36.25,129.25,1312:469:1,0.27,,,,,,
Sardinella,zunasi,36.25,129.75,1312:469:2,0.27,,,,,,
Sardinella,zunasi,36.75,129.25,1312:469:3,0.27,,,,,,
Sardinella,zunasi,36.75,129.75,1312:469:4,0.27,,,,,,
Sardinella,zunasi,31.25,130.75,1313:110:2,0.24,,,,,,
Sardinella,zunasi,33.75,132.25,1313:132:3,0.23,,,,,,
Sardinella,zunasi,24.25,117.75,1211:247:2,0.59,,,,,,
Sardinella,zunasi,24.25,118.25,1211:248:1,0.43,,,,,,
Sardinella,zunasi,24.75,119.75,1211:249:4,0.57,,,,,,
Sardinella,zunasi,25.75,119.25,1211:459:3,0.51,,,,,,
Sardinella,zunasi,22.75,121.75,1212:121:4,0.40,,,,,,
Sardinella,zunasi,24.75,125.25,1212:245:3,0.48,,,,,,
Sardinella,zunasi,25.75,124.75,1212:354:4,0.48,,,,,,
Sardinella,zunasi,26.25,121.25,1212:361:1,0.46,,,,,,
Sardinella,zunasi,26.75,122.25,1212:362:3,0.45,,,,,,
Sardinella,zunasi,26.25,126.75,1212:466:2,0.49,,,,,,
Sardinella,zunasi,26.75,126.75,1212:466:4,0.47,,,,,,
Sardinella,zunasi,26.25,127.25,1212:467:1,0.58,,,,,,
Sardinella,zunasi,26.75,127.25,1212:467:3,0.47,,,,,,
Sardinella,zunasi,26.75,127.75,1212:467:4,0.55,,,,,,
Sardinella,zunasi,26.75,128.25,1212:468:3,0.42,,,,,,
Sardinella,zunasi,27.25,127.75,1212:477:2,0.51,,,,,,
Sardinella,zunasi,27.25,128.25,1212:478:1,0.46,,,,,,
Sardinella,zunasi,27.75,128.25,1212:478:3,0.43,,,,,,
Sardinella,zunasi,27.75,128.75,1212:478:4,0.44,,,,,,
Sardinella,zunasi,28.25,129.25,1212:489:1,0.50,,,,,,
Sardinella,zunasi,28.25,129.75,1212:489:2,0.55,,,,,,
Sardinella,zunasi,28.75,129.25,1212:489:3,0.54,,,,,,
Sardinella,zunasi,28.75,129.75,1212:489:4,0.55,,,,,,
Sardinella,zunasi,28.25,130.25,1213:380:1,0.58,,,,,,
Sardinella,zunasi,33.25,126.75,1312:236:2,0.51,,,,,,
Sardinella,zunasi,33.75,126.75,1312:236:4,0.49,,,,,,
Sardinella,zunasi,34.25,127.25,1312:247:1,0.44,,,,,,
Sardinella,zunasi,34.25,127.75,1312:247:2,0.53,,,,,,
Sardinella,zunasi,34.75,127.25,1312:247:3,0.54,,,,,,
Sardinella,zunasi,34.75,127.75,1312:247:4,0.54,,,,,,
Sardinella,zunasi,35.25,128.75,1312:458:2,0.51,,,,,,
Sardinella,zunasi,35.25,129.25,1312:459:1,0.48,,,,,,
Sardinella,zunasi,35.25,129.75,1312:459:2,0.48,,,,,,
Sardinella,zunasi,35.75,129.25,1312:459:3,0.48,,,,,,
Sardinella,zunasi,35.75,129.75,1312:459:4,0.48,,,,,,
Sardinella,zunasi,33.25,131.75,1313:131:2,0.56,,,,,,
Sardinella,zunasi,34.25,132.75,1313:142:2,0.58,,,,,,
Sardinella,zunasi,34.75,133.75,1313:143:4,0.41,,,,,,
Sardinella,zunasi,35.25,131.25,1313:351:1,0.55,,,,,,
Sardinella,zunasi,35.25,132.25,1313:352:1,0.58,,,,,,
Sardinella,zunasi,35.25,132.75,1313:352:2,0.58,,,,,,
Sardinella,zunasi,35.75,132.75,1313:352:4,0.58,,,,,,
Sardinella,zunasi,36.25,132.75,1313:362:2,0.41,,,,,,
Sardinella,zunasi,36.25,133.25,1313:363:1,0.42,,,,,,
Sardinella,zunasi,36.25,133.75,1313:363:2,0.42,,,,,,
Sardinella,zunasi,23.25,117.25,1211:237:1,0.78,,,,,,
Sardinella,zunasi,23.75,117.25,1211:237:3,0.67,,,,,,
Sardinella,zunasi,23.75,118.25,1211:238:3,0.63,,,,,,
Sardinella,zunasi,24.25,118.75,1211:248:2,0.69,,,,,,
Sardinella,zunasi,25.25,119.25,1211:459:1,0.70,,,,,,
Sardinella,zunasi,22.25,120.25,1212:120:1,0.79,,,,,,
Sardinella,zunasi,22.25,120.75,1212:120:2,0.79,,,,,,
Sardinella,zunasi,22.75,120.25,1212:120:3,0.79,,,,,,
Sardinella,zunasi,22.75,120.75,1212:120:4,0.79,,,,,,
Sardinella,zunasi,22.75,121.25,1212:121:3,0.70,,,,,,
Sardinella,zunasi,25.25,120.25,1212:350:1,0.73,,,,,,
Sardinella,zunasi,25.75,123.75,1212:353:4,0.69,,,,,,
Sardinella,zunasi,26.25,120.75,1212:360:2,0.61,,,,,,
Sardinella,zunasi,26.75,121.25,1212:361:3,0.70,,,,,,
Sardinella,zunasi,27.25,121.75,1212:371:2,0.77,,,,,,
Sardinella,zunasi,29.75,124.75,1212:394:4,0.78,,,,,,
Sardinella,zunasi,26.25,127.75,1212:467:2,0.65,,,,,,
Sardinella,zunasi,29.25,129.25,1212:499:1,0.61,,,,,,
Sardinella,zunasi,29.25,129.75,1212:499:2,0.61,,,,,,
Sardinella,zunasi,29.75,129.75,1212:499:4,0.70,,,,,,
Sardinella,zunasi,33.25,127.25,1312:237:1,0.65,,,,,,
Sardinella,zunasi,33.75,127.25,1312:237:3,0.65,,,,,,
Sardinella,zunasi,33.75,127.75,1312:237:4,0.65,,,,,,
Sardinella,zunasi,34.25,128.25,1312:248:1,0.67,,,,,,
Sardinella,zunasi,34.25,128.75,1312:248:2,0.67,,,,,,
Sardinella,zunasi,34.75,128.25,1312:248:3,0.67,,,,,,
Sardinella,zunasi,34.75,128.75,1312:248:4,0.67,,,,,,
Sardinella,zunasi,34.25,129.25,1312:249:1,0.69,,,,,,
Sardinella,zunasi,34.75,129.25,1312:249:3,0.69,,,,,,
Sardinella,zunasi,34.75,129.75,1312:249:4,0.69,,,,,,
Sardinella,zunasi,30.75,130.75,1313:100:4,0.75,,,,,,
Sardinella,zunasi,32.25,130.75,1313:120:2,0.78,,,,,,
Sardinella,zunasi,33.25,132.25,1313:132:1,0.60,,,,,,
Sardinella,zunasi,34.25,130.25,1313:140:1,0.72,,,,,,
Sardinella,zunasi,34.25,130.75,1313:140:2,0.72,,,,,,
Sardinella,zunasi,34.25,131.25,1313:141:1,0.76,,,,,,
Sardinella,zunasi,34.25,131.75,1313:141:2,0.76,,,,,,
Sardinella,zunasi,34.75,131.25,1313:141:3,0.76,,,,,,
Sardinella,zunasi,34.75,131.75,1313:141:4,0.76,,,,,,
Sardinella,zunasi,34.25,132.25,1313:142:1,0.79,,,,,,
Sardinella,zunasi,34.75,132.25,1313:142:3,0.79,,,,,,
Sardinella,zunasi,34.25,133.25,1313:143:1,0.67,,,,,,
Sardinella,zunasi,35.75,133.25,1313:353:3,0.60,,,,,,
Sardinella,zunasi,35.75,133.75,1313:353:4,0.60,,,,,,
Sardinella,zunasi,22.25,117.25,1211:227:1,1.00,,,,,,
Sardinella,zunasi,22.25,117.75,1211:227:2,1.00,,,,,,
Sardinella,zunasi,22.75,117.25,1211:227:3,1.00,,,,,,
Sardinella,zunasi,22.75,117.75,1211:227:4,1.00,,,,,,
Sardinella,zunasi,22.25,118.25,1211:228:1,1.00,,,,,,
Sardinella,zunasi,22.25,118.75,1211:228:2,0.95,,,,,,
Sardinella,zunasi,22.75,118.25,1211:228:3,1.00,,,,,,
Sardinella,zunasi,22.75,118.75,1211:228:4,1.00,,,,,,
Sardinella,zunasi,22.75,119.25,1211:229:3,0.92,,,,,,
Sardinella,zunasi,23.25,117.75,1211:237:2,0.96,,,,,,
Sardinella,zunasi,23.25,118.25,1211:238:1,1.00,,,,,,
Sardinella,zunasi,23.25,118.75,1211:238:2,0.84,,,,,,
Sardinella,zunasi,23.75,118.75,1211:238:4,0.85,,,,,,
Sardinella,zunasi,23.25,119.25,1211:239:1,0.82,,,,,,
Sardinella,zunasi,23.25,119.75,1211:239:2,1.00,,,,,,
Sardinella,zunasi,23.75,119.25,1211:239:3,0.94,,,,,,
Sardinella,zunasi,23.75,119.75,1211:239:4,1.00,,,,,,
Sardinella,zunasi,24.75,118.75,1211:248:4,0.84,,,,,,
Sardinella,zunasi,24.25,119.25,1211:249:1,0.94,,,,,,
Sardinella,zunasi,24.25,119.75,1211:249:2,0.97,,,,,,
Sardinella,zunasi,23.25,120.25,1212:130:1,1.00,,,,,,
Sardinella,zunasi,23.75,120.25,1212:130:3,1.00,,,,,,
Sardinella,zunasi,23.25,121.25,1212:131:1,0.86,,,,,,
Sardinella,zunasi,23.75,121.75,1212:131:4,0.86,,,,,,
Sardinella,zunasi,24.25,120.25,1212:140:1,1.00,,,,,,
Sardinella,zunasi,24.25,120.75,1212:140:2,1.00,,,,,,
Sardinella,zunasi,24.75,120.25,1212:140:3,1.00,,,,,,
Sardinella,zunasi,24.75,120.75,1212:140:4,1.00,,,,,,
Sardinella,zunasi,24.25,121.75,1212:141:2,1.00,,,,,,
Sardinella,zunasi,24.75,121.75,1212:141:4,1.00,,,,,,
Sardinella,zunasi,25.25,120.75,1212:350:2,1.00,,,,,,
Sardinella,zunasi,25.75,120.75,1212:350:4,0.92,,,,,,
Sardinella,zunasi,25.25,121.25,1212:351:1,1.00,,,,,,
Sardinella,zunasi,25.25,121.75,1212:351:2,1.00,,,,,,
Sardinella,zunasi,25.75,121.25,1212:351:3,1.00,,,,,,
Sardinella,zunasi,25.75,121.75,1212:351:4,1.00,,,,,,
Sardinella,zunasi,25.25,122.25,1212:352:1,1.00,,,,,,
Sardinella,zunasi,25.75,122.25,1212:352:3,1.00,,,,,,
Sardinella,zunasi,26.25,121.75,1212:361:2,0.82,,,,,,
Sardinella,zunasi,26.25,122.25,1212:362:1,1.00,,,,,,
Sardinella,zunasi,26.75,122.75,1212:362:4,1.00,,,,,,
Sardinella,zunasi,27.25,125.25,1212:475:1,0.96,,,,,,
Sardinella,zunasi,27.75,125.25,1212:475:3,1.00,,,,,,
Sardinella,zunasi,27.75,125.75,1212:475:4,0.89,,,,,,
Sardinella,zunasi,30.25,129.75,1312:209:2,0.83,,,,,,
Sardinella,zunasi,30.75,129.25,1312:209:3,0.98,,,,,,
Sardinella,zunasi,30.75,129.75,1312:209:4,0.93,,,,,,
Sardinella,zunasi,31.25,129.25,1312:219:1,1.00,,,,,,
Sardinella,zunasi,31.25,129.75,1312:219:2,1.00,,,,,,
Sardinella,zunasi,31.75,129.75,1312:219:4,1.00,,,,,,
Sardinella,zunasi,32.25,128.25,1312:228:1,0.99,,,,,,
Sardinella,zunasi,32.75,128.75,1312:228:4,0.99,,,,,,
Sardinella,zunasi,32.25,129.75,1312:229:2,1.00,,,,,,
Sardinella,zunasi,32.75,129.25,1312:229:3,1.00,,,,,,
Sardinella,zunasi,32.75,129.75,1312:229:4,1.00,,,,,,
Sardinella,zunasi,33.25,128.75,1312:238:2,0.81,,,,,,
Sardinella,zunasi,33.25,129.25,1312:239:1,0.89,,,,,,
Sardinella,zunasi,33.25,129.75,1312:239:2,0.89,,,,,,
Sardinella,zunasi,33.75,129.75,1312:239:4,0.89,,,,,,
Sardinella,zunasi,30.25,130.25,1313:100:1,0.80,,,,,,
Sardinella,zunasi,30.25,130.75,1313:100:2,1.00,,,,,,
Sardinella,zunasi,30.75,130.25,1313:100:3,0.98,,,,,,
Sardinella,zunasi,30.25,131.25,1313:101:1,0.93,,,,,,
Sardinella,zunasi,30.75,131.25,1313:101:3,1.00,,,,,,
Sardinella,zunasi,31.25,130.25,1313:110:1,1.00,,,,,,
Sardinella,zunasi,31.75,130.25,1313:110:3,1.00,,,,,,
Sardinella,zunasi,31.75,130.75,1313:110:4,0.82,,,,,,
Sardinella,zunasi,31.25,131.25,1313:111:1,1.00,,,,,,
Sardinella,zunasi,31.75,131.25,1313:111:3,1.00,,,,,,
Sardinella,zunasi,31.75,131.75,1313:111:4,1.00,,,,,,
Sardinella,zunasi,32.25,130.25,1313:120:1,1.00,,,,,,
Sardinella,zunasi,32.75,130.25,1313:120:3,1.00,,,,,,
Sardinella,zunasi,32.75,130.75,1313:120:4,1.00,,,,,,
Sardinella,zunasi,32.25,131.75,1313:121:2,1.00,,,,,,
Sardinella,zunasi,32.75,131.75,1313:121:4,0.97,,,,,,
Sardinella,zunasi,32.75,132.25,1313:122:3,1.00,,,,,,
Sardinella,zunasi,32.75,132.75,1313:122:4,1.00,,,,,,
Sardinella,zunasi,32.75,133.25,1313:123:3,1.00,,,,,,
Sardinella,zunasi,33.25,130.25,1313:130:1,0.94,,,,,,
Sardinella,zunasi,33.75,130.25,1313:130:3,0.94,,,,,,
Sardinella,zunasi,33.75,130.75,1313:130:4,0.94,,,,,,
Sardinella,zunasi,33.75,131.25,1313:131:3,0.98,,,,,,
Sardinella,zunasi,33.75,132.75,1313:132:4,0.83,,,,,,
Sardinella,zunasi,33.25,133.25,1313:133:1,1.00,,,,,,
Sardinella,zunasi,33.25,133.75,1313:133:2,1.00,,,,,,
Sardinella,zunasi,33.75,133.25,1313:133:3,1.00,,,,,,
Sardinella,zunasi,33.75,133.75,1313:133:4,1.00,,,,,,
Sardinella,zunasi,34.25,133.75,1313:143:2,0.81,,,,,,


Occurrence cells used for creating environmental envelope (n = 10)
Genus,Species,Center Lat,Center Long,C-Square,Depth,SST,Salinity,Primary Production,Sea Ice Conc.,Distance to Land
Sardinella,zunasi,22.25,120.25,1212:120:1,721,26.32,34.09,785,0,97
Sardinella,zunasi,23.25,120.25,1212:130:1,30,25.45,33.95,652,0,9
Sardinella,zunasi,23.75,119.75,1211:239:4,42,24.59,33.95,1087,0,25
Sardinella,zunasi,24.25,120.75,1212:140:2,11,24.17,33.72,650,0,3
Sardinella,zunasi,24.25,120.25,1212:140:1,41,24.17,33.75,939,0,24
Sardinella,zunasi,24.75,121.75,1212:141:4,251,25.05,34.5,719,0,8
Sardinella,zunasi,25.25,119.75,1211:459:2,22,21.42,33.72,1628,0,25
Sardinella,zunasi,26.75,127.75,1212:467:4,197,25.41,34.61,335,0,23
Sardinella,zunasi,32.75,129.75,1312:229:4,49,22,34.18,452,0,20
Sardinella,zunasi,35.75,120.25,1312:350:3,15,15.4,31.29,955,0,21
