Mapping parameters for Acanthurus achilles (Achilles tang)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  61 |  71 |  77 ,
Bounding Box (NSWE): ,28,-26,143,-109

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,0,4,10
Temperature (°C),1,25,26,28,29
Salinity (psu),1,33.28,34.4,36.23,36.73
Primary Production,1,36.5,187,373,809
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,13,23,449,596
 

Map data (HSPEC) for predicted occurrences (n = 712): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Acanthurus,achilles,8.25,144.75,1014:384:2,0.03,1,0.039999999999999,0.84821428571428,1,1,1
Acanthurus,achilles,8.75,144.75,1014:384:4,0.03,1,0.039999999999999,0.84821428571428,1,1,1
Acanthurus,achilles,8.25,145.25,1014:485:1,0.03,1,0.039999999999999,0.86607142857143,1,1,1
Acanthurus,achilles,8.25,145.75,1014:485:2,0.03,1,0.039999999999999,0.86607142857143,1,1,1
Acanthurus,achilles,8.25,147.75,1014:487:2,0.05,1,0.059999999999999,0.90178571428571,1,1,1
Acanthurus,achilles,8.25,148.75,1014:488:2,0.06,1,0.07,0.91964285714286,1,1,1
Acanthurus,achilles,8.75,148.75,1014:488:4,0.06,1,0.07,0.91964285714286,1,1,1
Acanthurus,achilles,8.75,149.75,1014:489:4,0.08,1,0.079999999999998,0.94642857142858,1,1,1
Acanthurus,achilles,9.25,148.25,1014:498:1,0.18,1,0.18,0.98214285714286,1,1,1
Acanthurus,achilles,8.75,150.25,1015:380:3,0.09,1,0.09,0.96428571428571,1,1,1
Acanthurus,achilles,8.25,151.75,1015:381:2,0.02,0.16666666666667,0.1,0.96428571428571,1,1,1
Acanthurus,achilles,8.75,151.25,1015:381:3,0.10,1,0.1,0.97321428571428,1,1,1
Acanthurus,achilles,8.75,151.75,1015:381:4,0.10,1,0.1,0.97321428571428,1,1,1
Acanthurus,achilles,8.75,152.25,1015:382:3,0.10,1,0.1,0.96428571428571,1,1,1
Acanthurus,achilles,8.25,154.25,1015:384:1,0.12,1,0.13,0.9375,1,1,1
Acanthurus,achilles,7.75,155.25,1015:475:3,0.02,1,0.02,0.91071428571428,1,1,1
Acanthurus,achilles,7.25,157.75,1015:477:2,0.04,1,0.039999999999999,0.88392857142858,1,1,1
Acanthurus,achilles,7.25,158.25,1015:478:1,0.06,1,0.07,0.88392857142858,1,1,1
Acanthurus,achilles,6.25,169.25,1016:469:1,0.09,1,0.09,0.97321428571428,1,1,1
Acanthurus,achilles,6.25,169.75,1016:469:2,0.09,1,0.09,0.97321428571428,1,1,1
Acanthurus,achilles,0.75,172.75,1017:102:4,0.14,1,0.2,1,0.68807339449541,1,1
