Mapping parameters for Chanos chanos (Milkfish)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  1 |  4 |  6 |  7 |  47 |  51 |  57 |  61 |  71 |  77 |  81 |  87 ,
Bounding Box (NSWE): ,46,-52,19,-77

Pelagic: False,
Layer used to generate probabilities: Bottom,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,3,16,30
Temperature (°C),1,1.16,1.71,27.28,28.74
Salinity (psu),1,32.1916,34.2466,35.602,40.6735
Primary Production,1,0,253,979,1607
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,0,3,169,620
 

Map data (HSPEC) for predicted occurrences (n = 4938): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Chanos,chanos,8.25,49.75,1004:489:2,0.11,1,1,0.991738144533,0.113057324841,1,1
Chanos,chanos,8.25,50.25,1005:380:1,0.14,1,1,1,0.138535031847,1,1
Chanos,chanos,9.75,50.75,1005:390:4,0.13,1,1,1,0.132165605096,1,1
Chanos,chanos,8.75,76.75,1007:486:4,0.09,1,0.417808219178,1,0.224522292994,1,1
Chanos,chanos,8.75,78.75,1007:488:4,0.17,1,1,1,0.165605095541,1,1
Chanos,chanos,9.25,78.75,1007:498:2,0.15,1,0.732876712329,1,0.208598726115,1,1
Chanos,chanos,9.25,79.75,1007:499:2,0.09,1,0.849315068493,1,0.111464968153,1,1
Chanos,chanos,9.75,79.75,1007:499:4,0.17,1,0.664383561644,1,0.262738853503,1,1
Chanos,chanos,9.75,80.25,1008:390:3,0.17,1,0.315068493151,0.523941605839,1,1,1
Chanos,chanos,2.25,97.75,1009:227:2,0.11,1,0.191780821918,0.960145985401,0.613057324841,1,1
Chanos,chanos,3.25,95.75,1009:235:2,0.14,0.142857142857,1,1,1,1,1
Chanos,chanos,3.75,99.75,1009:239:4,0.16,1,0.986301369863,0.526569343066,0.312101910828,1,1
