Mapping parameters for Oligoplites saurus (Leatherjacket)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  21 |  31 |  41 |  77 |  87 ,
Bounding Box (NSWE): ,45,-35,-120,-38

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,5,26,50
Temperature (°C),1,14,22.88,28.16,32.36
Salinity (psu),1,22.7,32.86,36,36.25
Primary Production,1,224,350,1673,3307
Sea Ice Concentration,1,-0.9998672495092,0,0,0.01
Distance to Land (km),0,0,6,90,1294
 

Map data (HSPEC) for predicted occurrences (n = 1406): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Oligoplites,saurus,-2.75,-39.75,5003:229:4,0.19,1,1,1,0.19047619047619,1,1
Oligoplites,saurus,-1.25,-43.25,5004:113:1,0.19,0.33333333333333,1,0.56,1,1,1
Oligoplites,saurus,-1.75,-43.25,5004:113:3,0.01,1,1,0.56,0.023809523809524,1,1
Oligoplites,saurus,-2.75,-43.25,5004:123:3,0.11,0.2,1,0.56,1,1,1
Oligoplites,saurus,-2.25,-79.75,5007:229:2,0.18,0.2,1,1,0.88188494492044,1,1
Oligoplites,saurus,-8.25,-79.75,5007:489:2,0.06,0.083333333333333,0.72072072072072,1,1,1,1
Oligoplites,saurus,-25.25,-48.75,5204:458:2,0.19,0.2,0.95495495495496,1,1,1,1
Oligoplites,saurus,-27.75,-47.75,5204:477:4,0.17,0.16666666666667,0.99887387387387,1,1,1,1
Oligoplites,saurus,-29.25,-48.75,5204:498:2,0.08,0.083333333333333,0.92905405405405,1,1,1,1
Oligoplites,saurus,-28.75,-71.75,5207:381:4,0.05,0.16666666666667,0.29054054054054,1,1,1,1
Oligoplites,saurus,-21.25,-81.75,5208:111:2,0.14,0.95833333333333,0.65202702702703,1,0.23015873015873,1,1
Oligoplites,saurus,-30.75,-49.25,5304:209:3,0.11,0.125,0.84572072072072,1,1,1,1
Oligoplites,saurus,-32.25,-50.75,5305:120:2,0.07,0.125,0.72072072072072,0.78149606299213,1,1,1
Oligoplites,saurus,-32.75,-50.75,5305:120:4,0.16,0.29166666666667,0.72072072072072,0.78149606299213,1,1,1
Oligoplites,saurus,-32.75,-51.25,5305:121:3,0.06,0.25,0.65315315315315,0.38582677165354,1,1,1
Oligoplites,saurus,-34.25,-53.75,5305:143:2,0.18,1,0.44707207207207,0.94192913385827,0.42166462668299,1,1
Oligoplites,saurus,-34.75,-54.25,5305:144:3,0.09,1,0.37612612612613,0.94192913385827,0.26744186046512,1,1
Oligoplites,saurus,-34.75,-54.75,5305:144:4,0.18,1,0.37612612612613,0.87303149606299,0.54406364749082,1,1
Oligoplites,saurus,-33.75,-58.25,5305:238:3,0.10,1,0.38626126126126,0.43503937007874,0.58935128518972,1,1
Oligoplites,saurus,-34.75,-55.25,5305:245:3,0.05,1,0.3231981981982,0.66929133858268,0.2374541003672,1,1
Oligoplites,saurus,-34.75,-55.75,5305:245:4,0.05,1,0.3231981981982,0.66929133858268,0.22215422276622,1,1
Oligoplites,saurus,-34.75,-56.25,5305:246:3,0.11,1,0.30067567567568,0.43503937007874,0.8359853121175,1,1
Oligoplites,saurus,-34.75,-56.75,5305:246:4,0.07,1,0.30067567567568,0.43503937007874,0.55201958384333,1,1
Oligoplites,saurus,-34.25,-57.25,5305:247:1,0.06,1,0.32094594594595,0.43503937007874,0.4406364749082,1,1
Oligoplites,saurus,-34.25,-57.75,5305:247:2,0.08,1,0.32094594594595,0.43503937007874,0.57772337821297,1,1
Oligoplites,saurus,-34.75,-57.25,5305:247:3,0.05,1,0.32094594594595,0.43503937007874,0.34822521419829,1,1
Oligoplites,saurus,-34.75,-57.75,5305:247:4,0.11,1,0.32094594594595,0.43503937007874,0.79436964504284,1,1
Oligoplites,saurus,-34.25,-58.25,5305:248:1,0.03,1,0.3231981981982,0.43503937007874,0.19645042839657,1,1
Oligoplites,saurus,-34.25,-58.75,5305:248:2,0.03,0.2,0.3231981981982,0.43503937007874,1,1,1
Oligoplites,saurus,-34.75,-58.25,5305:248:3,0.08,1,0.3231981981982,0.43503937007874,0.58629130966952,1,1
Oligoplites,saurus,-32.25,-71.25,5307:121:1,0.18,1,0.17567567567568,1,1,1,1
Oligoplites,saurus,-32.25,-71.75,5307:121:2,0.18,1,0.17567567567568,1,1,1,1
Oligoplites,saurus,-32.75,-71.25,5307:121:3,0.18,1,0.17567567567568,1,1,1,1
Oligoplites,saurus,-32.75,-71.75,5307:121:4,0.18,1,0.17567567567568,1,1,1,1
Oligoplites,saurus,-33.25,-71.75,5307:131:2,0.13,1,0.15202702702703,1,0.8500611995104,1,1
Oligoplites,saurus,-33.75,-71.75,5307:131:4,0.13,1,0.15202702702703,1,0.86107711138311,1,1
Oligoplites,saurus,-33.75,-72.25,5307:132:3,0.13,0.83333333333333,0.15427927927928,1,1,1,1
Oligoplites,saurus,-34.25,-71.75,5307:141:2,0.13,1,0.13063063063063,1,1,1,1
Oligoplites,saurus,-34.75,-72.25,5307:142:3,0.10,1,0.11599099099099,1,0.87943696450428,1,1
Oligoplites,saurus,-33.75,-77.75,5307:237:4,0.06,0.20833333333333,0.3018018018018,1,1,1,1
Oligoplites,saurus,0.75,-47.75,7004:207:4,0.08,1,1,0.61318897637795,0.12423500611995,1,1
Oligoplites,saurus,2.25,-49.75,7004:229:2,0.01,1,1,0.014763779527559,0.35189718482252,1,1
Oligoplites,saurus,3.75,-50.25,7005:130:3,0.17,1,1,0.43405511811024,0.3984088127295,1,1
Oligoplites,saurus,4.25,-50.75,7005:140:2,0.18,1,1,0.98031496062992,0.18359853121175,1,1
Oligoplites,saurus,4.75,-51.75,7005:141:4,0.09,1,1,0.94192913385827,0.099143206854345,1,1
Oligoplites,saurus,6.75,-58.75,7005:468:4,0.16,0.2,1,1,0.79804161566707,1,1
Oligoplites,saurus,7.25,-55.75,7005:475:2,0.17,0.16666666666667,1,1,1,1,1
Oligoplites,saurus,8.75,-60.25,7006:380:3,0.16,1,1,0.90255905511811,0.17992656058752,1,1
Oligoplites,saurus,9.25,-60.25,7006:390:1,0.03,1,1,0.90255905511811,0.028151774785802,1,1
Oligoplites,saurus,2.25,-78.25,7007:228:1,0.19,0.2,1,0.93700787401575,1,1,1
Oligoplites,saurus,11.75,-63.75,7106:113:4,0.08,0.083333333333333,1,1,1,1,1
Oligoplites,saurus,17.75,-63.75,7106:373:4,0.13,0.16666666666667,1,1,0.76984126984127,1,1
Oligoplites,saurus,19.75,-69.75,7106:499:4,0.17,1,1,0.28,0.61904761904762,1,1
Oligoplites,saurus,19.75,-77.25,7107:497:3,0.17,1,1,0.63999999999999,0.26984126984127,1,1
Oligoplites,saurus,12.75,-83.25,7108:123:3,0.14,1,1,0.75999999999999,0.19047619047619,1,1
Oligoplites,saurus,13.75,-82.25,7108:132:3,0.13,1,1,1,0.12698412698413,1,1
Oligoplites,saurus,14.25,-82.25,7108:142:1,0.01,1,1,0.28,0.03968253968254,1,1
Oligoplites,saurus,14.75,-82.75,7108:142:4,0.02,1,1,0.28,0.071428571428571,1,1
Oligoplites,saurus,10.75,-86.25,7108:206:3,0.12,0.125,1,1,1,1,1
Oligoplites,saurus,18.25,-91.75,7109:381:2,0.08,0.2,1,0.40000000000001,1,1,1
Oligoplites,saurus,20.25,-69.75,7206:209:2,0.06,1,1,0.28,0.23015873015873,1,1
Oligoplites,saurus,20.75,-69.75,7206:209:4,0.14,1,1,0.28,0.49206349206349,1,1
Oligoplites,saurus,20.25,-75.25,7207:205:1,0.10,0.2,1,0.91999999999999,0.53174603174603,1,1
Oligoplites,saurus,20.25,-77.25,7207:207:1,0.12,1,1,0.12,1,1,1
Oligoplites,saurus,20.25,-77.75,7207:207:2,0.12,1,1,0.12,1,1,1
Oligoplites,saurus,20.75,-77.25,7207:207:3,0.12,1,1,0.12,1,1,1
Oligoplites,saurus,20.75,-77.75,7207:207:4,0.12,1,1,0.12,1,1,1
Oligoplites,saurus,20.25,-78.25,7207:208:1,0.07,1,1,0.12,0.57142857142857,1,1
Oligoplites,saurus,20.75,-78.25,7207:208:3,0.12,1,1,0.12,1,1,1
Oligoplites,saurus,20.75,-78.75,7207:208:4,0.12,1,1,0.12,1,1,1
Oligoplites,saurus,21.25,-78.25,7207:218:1,0.12,1,1,0.12,1,1,1
Oligoplites,saurus,21.25,-78.75,7207:218:2,0.12,1,1,0.12,1,1,1
Oligoplites,saurus,22.75,-80.25,7208:120:3,0.16,0.4,1,0.40000000000001,1,1,1
Oligoplites,saurus,23.25,-87.75,7208:237:2,0.18,1,1,0.19999999999999,0.9047619047619,1,1
Oligoplites,saurus,25.25,-83.75,7208:353:2,0.17,0.16666666666667,1,1,1,1,1
Oligoplites,saurus,29.25,-86.25,7208:496:1,0.04,0.041666666666667,1,1,1,1,1
Oligoplites,saurus,29.75,-89.25,7208:499:3,0.18,1,1,0.98425196850394,0.17870257037944,1,1
Oligoplites,saurus,29.75,-90.25,7209:390:3,0.19,0.2,1,0.96850393700787,1,1,1
Oligoplites,saurus,25.75,-96.25,7209:456:3,0.17,0.16666666666667,1,1,1,1,1
Oligoplites,saurus,33.75,-76.25,7307:236:3,0.17,0.41666666666667,1,0.40000000000001,1,1,1
Oligoplites,saurus,34.25,-75.75,7307:245:2,0.04,0.041666666666667,1,1,1,1,1
Oligoplites,saurus,37.75,-74.25,7307:374:3,0.05,0.16666666666667,0.32657657657658,1,1,1,1
