Mapping parameters for Zebrasoma desjardinii (Indian sail-fin surgeonfish)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  51 |  57 ,
Bounding Box (NSWE): ,30,-31,30,112.25

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,1,3,14,25
Temperature (°C),1,23.79,25.46,28.61,32.81
Salinity (psu),1,33.32,34.22,39.04,39.54
Primary Production,1,154,227,1386,2642
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,8,15,108,111
 

Map data (HSPEC) for predicted occurrences (n = 1038): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Zebrasoma,desjardinii,0.75,97.25,1009:207:3,0.06,1,0.82857142857143,0.066666666666669,1,1,1
Zebrasoma,desjardinii,1.25,97.25,1009:217:1,0.07,1,0.82142857142857,0.088888888888887,1,1,1
Zebrasoma,desjardinii,1.75,97.25,1009:217:3,0.07,1,0.82142857142857,0.088888888888887,1,1,1
Zebrasoma,desjardinii,1.75,97.75,1009:217:4,0.07,1,0.82142857142857,0.088888888888887,1,1,1
Zebrasoma,desjardinii,2.75,95.25,1009:225:3,0.19,1,0.83571428571429,0.22222222222223,1,1,1
Zebrasoma,desjardinii,2.75,95.75,1009:225:4,0.19,1,0.83571428571429,0.22222222222223,1,1,1
Zebrasoma,desjardinii,2.25,96.25,1009:226:1,0.18,1,0.82380952380952,0.22222222222223,1,1,1
Zebrasoma,desjardinii,2.25,96.75,1009:226:2,0.07,1,0.82380952380952,0.088888888888887,1,1,1
Zebrasoma,desjardinii,2.75,96.25,1009:226:3,0.18,1,0.82380952380952,0.22222222222223,1,1,1
Zebrasoma,desjardinii,2.25,97.25,1009:227:1,0.07,1,0.81904761904762,0.088888888888887,1,1,1
Zebrasoma,desjardinii,2.25,97.75,1009:227:2,0.07,1,0.81904761904762,0.088888888888887,1,1,1
Zebrasoma,desjardinii,2.75,97.25,1009:227:3,0.07,1,0.81904761904762,0.088888888888887,1,1,1
Zebrasoma,desjardinii,2.75,97.75,1009:227:4,0.07,1,0.81904761904762,0.088888888888887,1,1,1
Zebrasoma,desjardinii,3.25,95.25,1009:235:1,0.19,1,0.84761904761905,0.22222222222223,1,1,1
Zebrasoma,desjardinii,3.75,96.25,1009:236:3,0.18,1,0.83095238095238,0.22222222222223,1,1,1
Zebrasoma,desjardinii,3.75,96.75,1009:236:4,0.18,1,0.83095238095238,0.22222222222223,1,1,1
Zebrasoma,desjardinii,3.25,97.25,1009:237:1,0.18,1,0.82619047619048,0.22222222222223,1,1,1
Zebrasoma,desjardinii,3.75,97.25,1009:237:3,0.18,1,0.82619047619048,0.22222222222223,1,1,1
Zebrasoma,desjardinii,4.25,95.75,1009:245:2,0.19,1,0.87380952380952,0.22222222222223,1,1,1
Zebrasoma,desjardinii,4.25,96.25,1009:246:1,0.19,1,0.86190476190476,0.22222222222223,1,1,1
Zebrasoma,desjardinii,6.75,93.75,1009:363:4,0.06,1,0.96428571428571,0.066666666666669,1,1,1
Zebrasoma,desjardinii,14.25,47.75,1104:247:2,0.18,1,1,1,0.17754777070064,1,1
Zebrasoma,desjardinii,14.25,48.75,1104:248:2,0.12,1,1,1,0.11544585987261,1,1
Zebrasoma,desjardinii,17.25,55.25,1105:475:1,0.01,1,1,1,0.0063694267515924,1,1
Zebrasoma,desjardinii,17.75,55.25,1105:475:3,0.03,1,1,1,0.027070063694268,1,1
Zebrasoma,desjardinii,17.75,55.75,1105:475:4,0.07,1,1,1,0.072452229299363,1,1
Zebrasoma,desjardinii,17.75,56.25,1105:476:3,0.10,1,1,1,0.099522292993631,1,1
Zebrasoma,desjardinii,17.75,56.75,1105:476:4,0.02,1,1,1,0.02468152866242,1,1
Zebrasoma,desjardinii,18.75,57.25,1105:487:3,0.04,1,1,1,0.035031847133758,1,1
Zebrasoma,desjardinii,19.25,57.75,1105:497:2,0.02,1,1,1,0.019108280254777,1,1
Zebrasoma,desjardinii,17.75,71.75,1107:371:4,0.18,0.18181818181818,1,1,1,1,1
Zebrasoma,desjardinii,12.75,80.25,1108:120:3,0.17,1,1,0.16666666666667,1,1,1
Zebrasoma,desjardinii,24.75,34.75,1203:144:4,0.10,1,1,0.099999999999994,1,1,1
Zebrasoma,desjardinii,24.25,35.25,1203:245:1,0.10,1,1,0.099999999999994,1,1,1
Zebrasoma,desjardinii,24.75,35.25,1203:245:3,0.10,1,1,0.099999999999994,1,1,1
Zebrasoma,desjardinii,25.25,34.75,1203:354:2,0.10,1,1,0.099999999999994,1,1,1
Zebrasoma,desjardinii,25.25,35.25,1203:455:1,0.10,1,1,0.099999999999994,1,1,1
Zebrasoma,desjardinii,25.75,36.25,1203:456:3,0.10,1,1,0.099999999999994,1,1,1
Zebrasoma,desjardinii,25.75,36.75,1203:456:4,0.10,1,1,0.099999999999994,1,1,1
Zebrasoma,desjardinii,26.75,49.75,1204:469:4,0.08,1,1,0.079999999999998,1,1,1
Zebrasoma,desjardinii,29.75,48.75,1204:498:4,0.15,1,0.65269461077844,1,0.22929936305732,1,1
Zebrasoma,desjardinii,29.25,49.75,1204:499:2,0.13,0.18181818181818,0.73053892215569,1,1,1,1
Zebrasoma,desjardinii,24.75,50.75,1205:140:4,0.08,1,1,0.079999999999998,1,1,1
Zebrasoma,desjardinii,21.75,59.75,1205:219:4,0.07,1,1,1,0.069267515923567,1,1
Zebrasoma,desjardinii,25.25,50.25,1205:350:1,0.08,1,1,0.079999999999998,1,1,1
Zebrasoma,desjardinii,25.25,50.75,1205:350:2,0.08,1,1,0.079999999999998,1,1,1
Zebrasoma,desjardinii,25.75,50.25,1205:350:3,0.08,1,1,0.079999999999998,1,1,1
Zebrasoma,desjardinii,25.75,50.75,1205:350:4,0.08,1,1,0.079999999999998,1,1,1
Zebrasoma,desjardinii,25.75,53.75,1205:353:4,0.05,0.090909090909091,1,0.5,1,1,1
Zebrasoma,desjardinii,25.25,54.75,1205:354:2,0.09,0.090909090909091,1,1,0.98646496815287,1,1
Zebrasoma,desjardinii,26.25,50.25,1205:360:1,0.08,1,1,0.079999999999998,1,1,1
Zebrasoma,desjardinii,26.25,50.75,1205:360:2,0.08,1,1,0.079999999999998,1,1,1
Zebrasoma,desjardinii,26.75,50.25,1205:360:3,0.08,1,1,0.079999999999998,1,1,1
Zebrasoma,desjardinii,26.75,50.75,1205:360:4,0.08,1,1,0.079999999999998,1,1,1
Zebrasoma,desjardinii,23.25,68.25,1206:238:1,0.12,1,1,1,0.11703821656051,1,1
Zebrasoma,desjardinii,25.25,62.75,1206:352:2,0.15,1,1,1,0.15127388535032,1,1
Zebrasoma,desjardinii,25.25,63.25,1206:353:1,0.11,1,1,1,0.10668789808917,1,1
Zebrasoma,desjardinii,-1.25,100.25,3010:110:1,0.16,1,0.82142857142857,0.2,1,1,1
Zebrasoma,desjardinii,-1.25,100.75,3010:110:2,0.16,1,0.82142857142857,0.2,1,1,1
Zebrasoma,desjardinii,-1.75,100.75,3010:110:4,0.16,1,0.82142857142857,0.2,1,1,1
Zebrasoma,desjardinii,-2.25,100.25,3010:120:1,0.17,1,0.83809523809524,0.2,1,1,1
Zebrasoma,desjardinii,-2.25,100.75,3010:120:2,0.17,1,0.83809523809524,0.2,1,1,1
Zebrasoma,desjardinii,-2.75,100.25,3010:120:3,0.17,1,0.83809523809524,0.2,1,1,1
Zebrasoma,desjardinii,-2.75,100.75,3010:120:4,0.17,1,0.83809523809524,0.2,1,1,1
Zebrasoma,desjardinii,-2.25,101.25,3010:121:1,0.15,1,0.85714285714286,0.2,0.89092356687898,1,1
Zebrasoma,desjardinii,-2.75,101.25,3010:121:3,0.17,1,0.85714285714286,0.2,1,1,1
Zebrasoma,desjardinii,-6.75,105.25,3010:465:3,0.02,1,0.98333333333333,0.022222222222226,1,1,1
Zebrasoma,desjardinii,-6.75,105.75,3010:465:4,0.14,1,0.98333333333333,0.14444444444445,1,1,1
Zebrasoma,desjardinii,-6.75,106.25,3010:466:3,0.14,1,0.98571428571429,0.14444444444445,1,1,1
Zebrasoma,desjardinii,-7.25,106.25,3010:476:1,0.14,1,1,0.14444444444445,1,1,1
Zebrasoma,desjardinii,-7.25,106.75,3010:476:2,0.14,1,1,0.14444444444445,1,1,1
Zebrasoma,desjardinii,-15.25,46.25,3104:456:1,0.18,0.18181818181818,1,1,1,1,1
Zebrasoma,desjardinii,-28.75,31.75,3203:381:4,0.19,1,0.19161676646707,1,1,1,1
Zebrasoma,desjardinii,-29.25,31.25,3203:391:1,0.09,1,0.089820359281438,1,1,1,1
Zebrasoma,desjardinii,-29.25,31.75,3203:391:2,0.09,1,0.089820359281438,1,1,1,1
Zebrasoma,desjardinii,-29.75,31.25,3203:391:3,0.09,1,0.089820359281438,1,1,1,1
Zebrasoma,desjardinii,-22.75,48.25,3204:228:3,0.09,0.090909090909091,1,1,1,1,1
Zebrasoma,desjardinii,6.25,79.75,1007:469:2,0.32,0.63636363636364,1,0.5,1,1,1
Zebrasoma,desjardinii,7.75,77.75,1007:477:4,0.27,1,1,1,0.26671974522293,1,1
Zebrasoma,desjardinii,7.25,81.75,1008:371:2,0.37,1,0.97857142857143,0.37777777777777,1,1,1
Zebrasoma,desjardinii,7.75,81.75,1008:371:4,0.37,1,0.97857142857143,0.37777777777777,1,1,1
Zebrasoma,desjardinii,7.25,82.25,1008:372:1,0.37,1,0.98095238095238,0.37777777777777,1,1,1
Zebrasoma,desjardinii,0.75,97.75,1009:207:4,0.29,1,0.82857142857143,0.34444444444445,1,1,1
Zebrasoma,desjardinii,0.25,98.25,1009:208:1,0.29,1,0.83095238095238,0.34444444444445,1,1,1
Zebrasoma,desjardinii,0.25,98.75,1009:208:2,0.29,1,0.83095238095238,0.34444444444445,1,1,1
Zebrasoma,desjardinii,0.75,98.25,1009:208:3,0.29,1,0.83095238095238,0.34444444444445,1,1,1
Zebrasoma,desjardinii,0.75,98.75,1009:208:4,0.29,1,0.83095238095238,0.34444444444445,1,1,1
Zebrasoma,desjardinii,0.25,99.25,1009:209:1,0.24,1,0.83333333333333,0.34444444444445,0.84474522292994,1,1
Zebrasoma,desjardinii,0.25,99.75,1009:209:2,0.25,1,0.83333333333333,0.34444444444445,0.87898089171975,1,1
Zebrasoma,desjardinii,0.75,99.25,1009:209:3,0.25,1,0.83333333333333,0.34444444444445,0.86226114649682,1,1
Zebrasoma,desjardinii,1.25,97.75,1009:217:2,0.28,1,0.82142857142857,0.34444444444445,1,1,1
Zebrasoma,desjardinii,1.25,98.25,1009:218:1,0.28,1,0.82380952380952,0.34444444444445,1,1,1
Zebrasoma,desjardinii,1.25,98.75,1009:218:2,0.28,1,0.82380952380952,0.34444444444445,0.98726114649682,1,1
Zebrasoma,desjardinii,1.75,98.25,1009:218:3,0.28,1,0.82380952380952,0.34444444444445,1,1,1
Zebrasoma,desjardinii,1.75,98.75,1009:218:4,0.28,1,0.82380952380952,0.34444444444445,1,1,1
Zebrasoma,desjardinii,2.25,98.25,1009:228:1,0.28,1,0.82142857142857,0.34444444444445,1,1,1
Zebrasoma,desjardinii,5.25,95.25,1009:455:1,0.20,1,0.89761904761905,0.22222222222223,1,1,1
Zebrasoma,desjardinii,11.25,43.25,1104:113:1,0.21,0.5,1,1,0.42277070063694,1,1
Zebrasoma,desjardinii,13.75,47.75,1104:237:4,0.27,1,1,1,0.26831210191083,1,1
Zebrasoma,desjardinii,13.75,48.25,1104:238:3,0.30,1,1,1,0.30414012738854,1,1
Zebrasoma,desjardinii,16.25,41.25,1104:361:1,0.23,0.27272727272727,0.8547619047619,1,1,1,1
Zebrasoma,desjardinii,10.75,51.25,1105:101:3,0.36,1,1,1,0.36066878980892,1,1
Zebrasoma,desjardinii,11.25,51.25,1105:111:1,0.22,1,1,1,0.22213375796178,1,1
Zebrasoma,desjardinii,15.25,50.25,1105:350:1,0.38,1,1,1,0.38296178343949,1,1
Zebrasoma,desjardinii,17.25,54.75,1105:374:2,0.28,1,1,1,0.28423566878981,1,1
Zebrasoma,desjardinii,18.25,56.25,1105:486:1,0.20,1,1,1,0.2046178343949,1,1
Zebrasoma,desjardinii,18.25,57.25,1105:487:1,0.23,1,1,1,0.23407643312102,1,1
Zebrasoma,desjardinii,19.75,58.25,1105:498:3,0.35,1,1,1,0.35191082802548,1,1
Zebrasoma,desjardinii,11.25,79.75,1107:219:2,0.34,1,1,0.36666666666667,0.92754777070064,1,1
Zebrasoma,desjardinii,11.75,79.75,1107:219:4,0.37,1,1,0.36666666666667,1,1,1
Zebrasoma,desjardinii,12.25,79.75,1107:229:2,0.37,1,1,0.36666666666667,1,1,1
Zebrasoma,desjardinii,15.25,73.75,1107:353:2,0.31,1,1,1,0.30891719745223,1,1
Zebrasoma,desjardinii,19.75,71.25,1107:391:3,0.27,0.27272727272727,1,1,1,1,1
Zebrasoma,desjardinii,19.75,72.75,1107:392:4,0.37,1,1,1,0.36544585987261,1,1
Zebrasoma,desjardinii,11.25,80.25,1108:110:1,0.36,1,0.9952380952381,0.36666666666667,1,1,1
Zebrasoma,desjardinii,12.25,80.25,1108:120:1,0.37,1,1,0.36666666666667,1,1,1
Zebrasoma,desjardinii,29.25,33.25,1203:393:1,0.21,1,0.20958083832335,1,1,1,1
Zebrasoma,desjardinii,29.25,34.75,1203:394:2,0.31,1,0.30538922155689,1,1,1,1
Zebrasoma,desjardinii,29.75,34.75,1203:394:4,0.31,1,0.30538922155689,1,1,1,1
Zebrasoma,desjardinii,29.25,48.25,1204:498:1,0.28,1,0.65269461077844,1,0.42754777070064,1,1
Zebrasoma,desjardinii,29.25,48.75,1204:498:2,0.28,1,0.65269461077844,1,0.42595541401274,1,1
Zebrasoma,desjardinii,20.75,59.25,1205:209:3,0.24,1,1,1,0.23964968152866,1,1
Zebrasoma,desjardinii,21.25,59.25,1205:219:1,0.26,1,1,1,0.25875796178344,1,1
Zebrasoma,desjardinii,25.75,51.25,1205:351:3,0.36,1,1,0.36,1,1,1
Zebrasoma,desjardinii,25.75,51.75,1205:351:4,0.36,1,1,0.36,1,1,1
Zebrasoma,desjardinii,25.25,53.25,1205:353:1,0.36,0.72727272727273,1,0.5,1,1,1
Zebrasoma,desjardinii,25.25,53.75,1205:353:2,0.27,0.54545454545455,1,0.5,1,1,1
Zebrasoma,desjardinii,25.75,53.25,1205:353:3,0.27,0.54545454545455,1,0.5,1,1,1
Zebrasoma,desjardinii,26.25,51.25,1205:361:1,0.36,1,1,0.36,1,1,1
Zebrasoma,desjardinii,26.25,51.75,1205:361:2,0.36,1,1,0.36,1,1,1
Zebrasoma,desjardinii,26.75,51.25,1205:361:3,0.36,1,1,0.36,1,1,1
Zebrasoma,desjardinii,26.75,51.75,1205:361:4,0.23,0.63636363636364,1,0.36,1,1,1
Zebrasoma,desjardinii,22.75,67.75,1206:227:4,0.28,0.36363636363636,1,1,0.77070063694268,1,1
Zebrasoma,desjardinii,23.75,68.25,1206:238:3,0.21,1,1,1,0.20541401273885,1,1
Zebrasoma,desjardinii,24.25,67.25,1206:247:1,0.31,1,1,1,0.31050955414013,1,1
Zebrasoma,desjardinii,25.75,66.25,1206:456:3,0.26,1,1,1,0.26194267515924,1,1
Zebrasoma,desjardinii,20.25,70.75,1207:100:2,0.27,0.27272727272727,1,1,1,1,1
Zebrasoma,desjardinii,20.25,71.25,1207:101:1,0.27,0.36363636363636,1,1,0.75,1,1
Zebrasoma,desjardinii,20.75,71.25,1207:101:3,0.39,1,1,1,0.39490445859873,1,1
Zebrasoma,desjardinii,22.25,72.75,1207:122:2,0.36,1,1,1,0.35509554140127,1,1
Zebrasoma,desjardinii,-5.75,56.75,3005:456:4,0.36,0.36363636363636,1,1,1,1,1
Zebrasoma,desjardinii,-0.25,97.75,3009:207:2,0.32,1,0.83809523809524,0.37777777777777,1,1,1
Zebrasoma,desjardinii,-0.25,98.25,3009:208:1,0.35,1,0.83571428571429,0.42222222222223,1,1,1
Zebrasoma,desjardinii,-0.25,98.75,3009:208:2,0.35,1,0.83571428571429,0.42222222222223,1,1,1
Zebrasoma,desjardinii,-0.75,98.25,3009:208:3,0.35,1,0.83571428571429,0.42222222222223,1,1,1
Zebrasoma,desjardinii,-0.75,98.75,3009:208:4,0.35,1,0.83571428571429,0.42222222222223,1,1,1
Zebrasoma,desjardinii,-0.25,99.25,3009:209:1,0.35,1,0.83571428571429,0.42222222222223,1,1,1
Zebrasoma,desjardinii,-0.25,99.75,3009:209:2,0.34,1,0.83571428571429,0.42222222222223,0.9546178343949,1,1
Zebrasoma,desjardinii,-1.25,98.75,3009:218:2,0.36,1,0.84761904761905,0.42222222222223,1,1,1
Zebrasoma,desjardinii,-1.25,99.25,3009:219:1,0.35,1,0.84047619047619,0.42222222222223,1,1,1
Zebrasoma,desjardinii,-1.75,99.25,3009:219:3,0.35,1,0.84047619047619,0.42222222222223,1,1,1
Zebrasoma,desjardinii,-1.75,99.75,3009:219:4,0.35,1,0.84047619047619,0.42222222222223,1,1,1
Zebrasoma,desjardinii,-2.25,99.75,3009:229:2,0.36,1,0.8547619047619,0.42222222222223,1,1,1
Zebrasoma,desjardinii,-2.75,99.75,3009:229:4,0.36,1,0.8547619047619,0.42222222222223,1,1,1
Zebrasoma,desjardinii,-0.25,100.25,3010:100:1,0.33,1,0.83333333333333,0.42222222222223,0.93869426751592,1,1
Zebrasoma,desjardinii,-0.75,100.25,3010:100:3,0.35,1,0.83333333333333,0.42222222222223,0.99203821656051,1,1
Zebrasoma,desjardinii,-3.25,100.25,3010:130:1,0.37,1,0.87142857142857,0.42222222222223,1,1,1
Zebrasoma,desjardinii,-3.25,100.75,3010:130:2,0.37,1,0.87142857142857,0.42222222222223,1,1,1
Zebrasoma,desjardinii,-3.75,100.75,3010:130:4,0.37,1,0.87142857142857,0.42222222222223,1,1,1
Zebrasoma,desjardinii,-3.25,101.25,3010:131:1,0.37,1,0.88095238095238,0.42222222222223,1,1,1
Zebrasoma,desjardinii,-3.25,101.75,3010:131:2,0.37,1,0.88095238095238,0.42222222222223,1,1,1
Zebrasoma,desjardinii,-3.75,101.25,3010:131:3,0.37,1,0.88095238095238,0.42222222222223,1,1,1
Zebrasoma,desjardinii,-4.75,103.25,3010:143:3,0.33,1,0.9452380952381,0.34444444444445,1,1,1
Zebrasoma,desjardinii,-4.75,103.75,3010:143:4,0.33,1,0.9452380952381,0.34444444444445,1,1,1
Zebrasoma,desjardinii,-5.25,103.75,3010:353:2,0.33,1,0.96428571428571,0.34444444444445,1,1,1
Zebrasoma,desjardinii,-5.25,104.25,3010:354:1,0.33,1,0.95238095238095,0.34444444444445,1,1,1
Zebrasoma,desjardinii,-5.75,104.25,3010:354:3,0.33,1,0.95238095238095,0.34444444444445,1,1,1
Zebrasoma,desjardinii,-16.75,43.75,3104:363:4,0.36,0.36363636363636,1,1,1,1,1
Zebrasoma,desjardinii,-16.25,50.25,3105:360:1,0.23,1,1,1,0.23287671232877,1,1
Zebrasoma,desjardinii,-16.75,50.25,3105:360:3,0.27,1,1,1,0.27397260273973,1,1
Zebrasoma,desjardinii,-16.25,59.75,3105:469:2,0.36,1,1,1,0.35616438356164,1,1
Zebrasoma,desjardinii,-10.75,61.75,3106:101:4,0.32,1,1,1,0.31506849315068,1,1
Zebrasoma,desjardinii,-11.25,61.25,3106:111:1,0.32,1,1,1,0.31506849315068,1,1
Zebrasoma,desjardinii,-28.25,32.25,3203:382:1,0.34,1,0.33532934131737,1,1,1,1
Zebrasoma,desjardinii,-28.25,32.75,3203:382:2,0.34,1,0.33532934131737,1,1,1,1
Zebrasoma,desjardinii,-28.75,32.25,3203:382:3,0.34,1,0.33532934131737,1,1,1,1
Zebrasoma,desjardinii,1.25,43.75,1004:113:2,0.50,0.5,1,1,1,1,1
Zebrasoma,desjardinii,6.75,79.75,1007:469:4,0.50,1,1,0.5,1,1,1
Zebrasoma,desjardinii,7.75,78.25,1007:478:3,0.55,1,1,0.97777777777778,0.55971337579618,1,1
