Mapping parameters for Glaucostegus typus (Giant shovelnose ray)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  51 |  57 |  61 |  71 |  81 ,
Bounding Box (NSWE): ,24,-32,91,156

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,10,50,100
Temperature (°C),1,24.04,25.88,28.81,33.01
Salinity (psu),1,31.5,33.65,35.13000000000001,36.14
Primary Production,1,166,193,1366,1769
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,11,12,166,407
 

Map data (HSPEC) for predicted occurrences (n = 3090): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Glaucostegus,typus,2.75,99.75,1009:229:4,0.01,0.2,0.86666666666667,0.046511627906977,1,1,1
Glaucostegus,typus,3.75,98.75,1009:238:4,0.02,1,0.86190476190476,0.046511627906977,0.49131513647643,1,1
Glaucostegus,typus,3.25,99.25,1009:239:1,0.02,0.4,0.85714285714286,0.046511627906977,1,1,1
Glaucostegus,typus,3.75,99.25,1009:239:3,0.03,1,0.85714285714286,0.046511627906977,0.82382133995037,1,1
Glaucostegus,typus,3.75,99.75,1009:239:4,0.04,1,0.85714285714286,0.046511627906977,0.88833746898263,1,1
Glaucostegus,typus,4.75,97.75,1009:247:4,0.18,1,0.88571428571429,0.2046511627907,1,1,1
Glaucostegus,typus,4.25,98.25,1009:248:1,0.18,1,0.86190476190476,0.2046511627907,1,1,1
Glaucostegus,typus,4.25,98.75,1009:248:2,0.04,1,0.86190476190476,0.046511627906977,1,1,1
Glaucostegus,typus,4.75,98.25,1009:248:3,0.18,1,0.86190476190476,0.2046511627907,1,1,1
Glaucostegus,typus,4.75,98.75,1009:248:4,0.18,1,0.86190476190476,0.2046511627907,1,1,1
Glaucostegus,typus,4.25,99.25,1009:249:1,0.04,1,0.8547619047619,0.046511627906977,1,1,1
Glaucostegus,typus,4.25,99.75,1009:249:2,0.04,1,0.8547619047619,0.046511627906977,1,1,1
Glaucostegus,typus,4.75,99.25,1009:249:3,0.04,1,0.8547619047619,0.046511627906977,1,1,1
Glaucostegus,typus,4.75,99.75,1009:249:4,0.04,0.98,0.8547619047619,0.046511627906977,1,1,1
Glaucostegus,typus,5.25,97.75,1009:457:2,0.19,1,0.90714285714286,0.2046511627907,1,1,1
Glaucostegus,typus,5.75,97.75,1009:457:4,0.17,0.52,0.90714285714286,0.35813953488372,1,1,1
Glaucostegus,typus,5.25,98.25,1009:458:1,0.18,1,0.88095238095238,0.2046511627907,1,1,1
Glaucostegus,typus,5.25,98.75,1009:458:2,0.14,0.78,0.88095238095238,0.2046511627907,1,1,1
Glaucostegus,typus,5.75,98.25,1009:458:3,0.15,0.82,0.88095238095238,0.2046511627907,1,1,1
Glaucostegus,typus,5.75,98.75,1009:458:4,0.18,1,0.88095238095238,0.2046511627907,1,1,1
Glaucostegus,typus,5.25,99.25,1009:459:1,0.11,1,0.86904761904762,0.13023255813954,1,1,1
Glaucostegus,typus,5.25,99.75,1009:459:2,0.11,1,0.86904761904762,0.13023255813954,1,1,1
Glaucostegus,typus,5.75,99.25,1009:459:3,0.11,1,0.86904761904762,0.13023255813954,1,1,1
Glaucostegus,typus,5.75,99.75,1009:459:4,0.11,1,0.86904761904762,0.13023255813954,1,1,1
Glaucostegus,typus,6.25,97.75,1009:467:2,0.07,0.22,0.92380952380952,0.35813953488372,1,1,1
Glaucostegus,typus,6.25,98.25,1009:468:1,0.03,0.14,0.90238095238095,0.23255813953488,1,1,1
Glaucostegus,typus,6.25,98.75,1009:468:2,0.16,0.76,0.90238095238095,0.23255813953488,1,1,1
Glaucostegus,typus,6.75,98.25,1009:468:3,0.13,0.6,0.90238095238095,0.23255813953488,1,1,1
Glaucostegus,typus,6.25,99.75,1009:469:2,0.12,1,0.89047619047619,0.13023255813954,1,1,1
Glaucostegus,typus,0.25,104.25,1010:104:1,0.07,1,0.96428571428571,0.069767441860465,1,1,1
Glaucostegus,typus,0.25,104.75,1010:104:2,0.06,1,0.96428571428571,0.069767441860465,0.96029776674938,1,1
Glaucostegus,typus,0.75,104.25,1010:104:3,0.05,1,0.96428571428571,0.069767441860465,0.67990074441687,1,1
Glaucostegus,typus,0.75,104.75,1010:104:4,0.07,1,0.96428571428571,0.069767441860465,1,1,1
Glaucostegus,typus,1.75,100.75,1010:110:4,0.09,0.1,0.88809523809524,0.99069767441861,1,1,1
Glaucostegus,typus,1.75,103.75,1010:113:4,0.01,0.1,0.96428571428571,0.6093023255814,0.13895781637717,1,1
Glaucostegus,typus,1.25,104.25,1010:114:1,0.04,1,0.97857142857143,0.069767441860465,0.64019851116625,1,1
Glaucostegus,typus,2.25,100.25,1010:120:1,0.02,1,0.86904761904762,0.046511627906977,0.44913151364764,1,1
Glaucostegus,typus,2.25,100.75,1010:120:2,0.04,1,0.86904761904762,0.046511627906977,1,1,1
Glaucostegus,typus,2.25,101.25,1010:121:1,0.02,1,0.88809523809524,0.046511627906977,0.50372208436725,1,1
Glaucostegus,typus,2.75,101.25,1010:121:3,0.04,1,0.88809523809524,0.046511627906977,0.96526054590571,1,1
Glaucostegus,typus,3.25,100.25,1010:130:1,0.01,1,0.8547619047619,0.046511627906977,0.33250620347395,1,1
Glaucostegus,typus,3.75,100.25,1010:130:3,0.01,1,0.8547619047619,0.046511627906977,0.31761786600496,1,1
Glaucostegus,typus,3.25,101.25,1010:131:1,0.04,1,0.88095238095238,0.046511627906977,0.96029776674938,1,1
Glaucostegus,typus,3.75,101.25,1010:131:3,0.04,1,0.88095238095238,0.046511627906977,0.89330024813896,1,1
Glaucostegus,typus,4.25,100.25,1010:140:1,0.01,1,0.85238095238095,0.046511627906977,0.1712158808933,1,1
Glaucostegus,typus,4.75,100.75,1010:140:4,0.01,1,0.85238095238095,0.046511627906977,0.15632754342432,1,1
Glaucostegus,typus,1.75,109.75,1010:219:4,0.10,1,0.93333333333333,0.58139534883721,0.17617866004963,1,1
Glaucostegus,typus,4.25,109.25,1010:249:1,0.16,0.22,1,0.73953488372093,1,1,1
Glaucostegus,typus,4.25,109.75,1010:249:2,0.16,0.22,1,0.74418604651163,1,1,1
Glaucostegus,typus,4.75,109.75,1010:249:4,0.10,0.14,1,0.74418604651163,1,1,1
Glaucostegus,typus,5.25,100.25,1010:350:1,0.02,1,0.86190476190476,0.13023255813954,0.13399503722084,1,1
Glaucostegus,typus,5.75,100.25,1010:350:3,0.08,1,0.86190476190476,0.13023255813954,0.68238213399504,1,1
Glaucostegus,typus,6.25,100.25,1010:360:1,0.12,1,0.88571428571429,0.13023255813954,1,1,1
Glaucostegus,typus,6.75,100.25,1010:360:3,0.18,1,0.88571428571429,0.2046511627907,1,1,1
Glaucostegus,typus,6.75,100.75,1010:360:4,0.18,1,0.88571428571429,0.2046511627907,0.98511166253102,1,1
Glaucostegus,typus,6.75,101.25,1010:361:3,0.19,1,0.91904761904762,0.2046511627907,1,1,1
Glaucostegus,typus,6.75,101.75,1010:361:4,0.19,1,0.91904761904762,0.2046511627907,1,1,1
Glaucostegus,typus,7.25,100.25,1010:370:1,0.18,1,0.9,0.2046511627907,1,1,1
