Mapping parameters for Zoramia gilberti (Gilbert's cardinalfish)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Segschneider, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World Wide Web electronic publication, www.aquamaps.org, version 10/2019 (final)."

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 51 |  57 |  61 |  71,
Bounding Box (NSWE): ,19,-9,,

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,2,3,7,10
Temperature (°C),1,27.71,28.21,29.25,33.45
Salinity (psu),1,29.56,32.01,34,36.33
Primary Production (mgC·m-3·day-1) ,1,-0.01,0.99,17.56,29.29
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,6.45,83.02,202.83,315.57
Distance to Land (km),0,7,12,27,111
 

Map data (HSPEC) for predicted occurrences (n = 1928): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Zoramia,gilberti,7.75,77.75,1007:477:4,0.09
Zoramia,gilberti,9.25,76.25,1007:496:1,0.16
Zoramia,gilberti,3.75,98.75,1009:238:4,0.15
Zoramia,gilberti,9.75,99.25,1009:499:3,0.16
Zoramia,gilberti,0.25,103.25,1010:103:1,0.16
Zoramia,gilberti,0.75,103.25,1010:103:3,0.05
Zoramia,gilberti,1.25,103.25,1010:113:1,0.01
Zoramia,gilberti,1.75,103.25,1010:113:3,0.02
Zoramia,gilberti,2.25,100.25,1010:120:1,0.17
Zoramia,gilberti,2.75,100.25,1010:120:3,0.19
Zoramia,gilberti,2.75,100.75,1010:120:4,0.06
Zoramia,gilberti,2.75,103.25,1010:123:3,0.02
Zoramia,gilberti,2.75,103.75,1010:123:4,0.12
Zoramia,gilberti,3.25,100.75,1010:130:2,0.11
Zoramia,gilberti,3.25,101.25,1010:131:1,0.11
Zoramia,gilberti,1.75,109.75,1010:219:4,0.01
Zoramia,gilberti,6.25,102.25,1010:362:1,0.18
Zoramia,gilberti,9.75,103.75,1010:393:4,0.10
Zoramia,gilberti,9.75,104.75,1010:394:4,0.17
Zoramia,gilberti,9.25,105.25,1010:495:1,0.07
Zoramia,gilberti,9.75,105.25,1010:495:3,0.02
Zoramia,gilberti,4.75,115.25,1011:245:3,0.14
Zoramia,gilberti,5.25,115.25,1011:455:1,0.13
Zoramia,gilberti,5.25,115.75,1011:455:2,0.12
Zoramia,gilberti,5.75,116.25,1011:456:3,0.18
Zoramia,gilberti,6.25,117.75,1011:467:2,0.09
Zoramia,gilberti,6.75,124.25,1012:364:3,0.10
Zoramia,gilberti,7.75,123.75,1012:373:4,0.11
Zoramia,gilberti,7.75,124.25,1012:374:3,0.13
Zoramia,gilberti,17.25,38.75,1103:478:2,0.06
Zoramia,gilberti,12.75,44.25,1104:124:3,0.01
Zoramia,gilberti,12.75,44.75,1104:124:4,0.01
Zoramia,gilberti,10.75,47.25,1104:207:3,0.01
Zoramia,gilberti,11.25,48.75,1104:218:2,0.02
Zoramia,gilberti,11.25,49.25,1104:219:1,0.04
Zoramia,gilberti,11.25,49.75,1104:219:2,0.03
Zoramia,gilberti,11.75,49.75,1104:219:4,0.02
Zoramia,gilberti,12.75,45.25,1104:225:3,0.04
Zoramia,gilberti,13.25,45.25,1104:235:1,0.05
Zoramia,gilberti,13.25,45.75,1104:235:2,0.06
Zoramia,gilberti,13.25,46.25,1104:236:1,0.06
Zoramia,gilberti,13.25,46.75,1104:236:2,0.05
Zoramia,gilberti,13.75,46.75,1104:236:4,0.04
Zoramia,gilberti,13.75,47.25,1104:237:3,0.03
Zoramia,gilberti,13.75,47.75,1104:237:4,0.01
Zoramia,gilberti,13.75,48.25,1104:238:3,0.01
Zoramia,gilberti,14.25,47.75,1104:247:2,0.02
Zoramia,gilberti,14.25,48.25,1104:248:1,0.01
Zoramia,gilberti,14.25,49.25,1104:249:1,0.01
Zoramia,gilberti,17.25,41.25,1104:371:1,0.06
Zoramia,gilberti,11.75,50.25,1105:110:3,0.02
Zoramia,gilberti,12.25,50.75,1105:120:2,0.06
Zoramia,gilberti,15.25,73.75,1107:353:2,0.15
Zoramia,gilberti,15.25,74.25,1107:354:1,0.14
Zoramia,gilberti,17.75,70.75,1107:370:4,0.04
Zoramia,gilberti,17.75,71.25,1107:371:3,0.17
Zoramia,gilberti,18.25,70.75,1107:380:2,0.11
Zoramia,gilberti,18.75,70.75,1107:380:4,0.10
Zoramia,gilberti,18.25,71.25,1107:381:1,0.16
Zoramia,gilberti,18.75,71.25,1107:381:3,0.15
Zoramia,gilberti,18.75,72.75,1107:382:4,0.11
Zoramia,gilberti,15.75,80.25,1108:350:3,0.04
Zoramia,gilberti,10.25,99.25,1109:209:1,0.13
Zoramia,gilberti,11.25,99.75,1109:219:2,0.13
Zoramia,gilberti,13.25,96.75,1109:236:2,0.07
Zoramia,gilberti,13.75,96.75,1109:236:4,0.17
Zoramia,gilberti,13.25,97.25,1109:237:1,0.17
Zoramia,gilberti,14.25,97.75,1109:247:2,0.06
Zoramia,gilberti,18.75,94.25,1109:384:3,0.16
Zoramia,gilberti,10.75,103.75,1110:103:4,0.12
Zoramia,gilberti,10.25,104.25,1110:104:1,0.19
Zoramia,gilberti,10.25,104.75,1110:104:2,0.17
Zoramia,gilberti,10.75,104.25,1110:104:3,0.10
Zoramia,gilberti,11.25,103.25,1110:113:1,0.03
Zoramia,gilberti,11.25,103.75,1110:113:2,0.06
Zoramia,gilberti,12.25,101.25,1110:121:1,0.07
Zoramia,gilberti,12.25,101.75,1110:121:2,0.01
Zoramia,gilberti,10.25,107.75,1110:207:2,0.01
Zoramia,gilberti,10.25,108.25,1110:208:1,0.08
Zoramia,gilberti,11.75,109.75,1110:219:4,0.13
Zoramia,gilberti,16.75,111.75,1111:361:4,0.07
Zoramia,gilberti,16.75,112.25,1111:362:3,0.12
Zoramia,gilberti,16.75,112.75,1111:362:4,0.18
Zoramia,gilberti,18.75,121.25,1112:381:3,0.12
Zoramia,gilberti,-6.25,52.75,3005:362:2,0.18
Zoramia,gilberti,-6.75,52.75,3005:362:4,0.15
Zoramia,gilberti,-6.25,53.25,3005:363:1,0.17
Zoramia,gilberti,-7.25,52.75,3005:372:2,0.06
Zoramia,gilberti,-5.75,56.25,3005:456:3,0.16
Zoramia,gilberti,-6.25,56.25,3005:466:1,0.15
Zoramia,gilberti,-7.25,56.25,3005:476:1,0.05
Zoramia,gilberti,-7.25,56.75,3005:476:2,0.07
Zoramia,gilberti,-0.75,103.75,3010:103:4,0.13
Zoramia,gilberti,-1.25,104.25,3010:114:1,0.05
Zoramia,gilberti,-3.25,105.75,3010:235:2,0.08
Zoramia,gilberti,-3.25,106.25,3010:236:1,0.05
Zoramia,gilberti,-3.75,106.25,3010:236:3,0.10
Zoramia,gilberti,-5.25,105.75,3010:455:2,0.04
Zoramia,gilberti,-5.75,105.25,3010:455:3,0.17
Zoramia,gilberti,-7.75,107.75,3010:477:4,0.08
Zoramia,gilberti,-7.75,108.25,3010:478:3,0.04
Zoramia,gilberti,-3.25,112.75,3011:132:2,0.11
Zoramia,gilberti,-3.25,113.25,3011:133:1,0.13
Zoramia,gilberti,-3.75,114.75,3011:134:4,0.03
Zoramia,gilberti,-7.75,110.25,3011:370:3,0.04
Zoramia,gilberti,-8.25,113.75,3011:383:2,0.01
Zoramia,gilberti,-8.75,118.75,3011:488:4,0.16
Zoramia,gilberti,-8.75,119.25,3011:489:3,0.06
Zoramia,gilberti,-8.75,119.75,3011:489:4,0.11
Zoramia,gilberti,-1.75,137.75,3013:217:4,0.09
Zoramia,gilberti,-1.75,138.25,3013:218:3,0.01
Zoramia,gilberti,-4.25,135.75,3013:245:2,0.19
Zoramia,gilberti,-2.25,140.25,3014:120:1,0.13
Zoramia,gilberti,-2.25,140.75,3014:120:2,0.16
Zoramia,gilberti,-2.75,140.75,3014:120:4,0.01
Zoramia,gilberti,-2.75,141.25,3014:121:3,0.08
Zoramia,gilberti,-2.75,141.75,3014:121:4,0.11
Zoramia,gilberti,-3.25,142.25,3014:132:1,0.01
Zoramia,gilberti,-3.25,142.75,3014:132:2,0.01
Zoramia,gilberti,-3.25,143.25,3014:133:1,0.06
Zoramia,gilberti,-3.25,144.25,3014:134:1,0.19
Zoramia,gilberti,-8.25,140.25,3014:380:1,0.17
Zoramia,gilberti,-8.75,140.75,3014:380:4,0.12
Zoramia,gilberti,-8.25,144.25,3014:384:1,0.08
Zoramia,gilberti,-8.75,144.25,3014:384:3,0.05
Zoramia,gilberti,6.75,79.75,1007:469:4,0.34
Zoramia,gilberti,8.25,78.25,1007:488:1,0.24
Zoramia,gilberti,9.25,76.75,1007:496:2,0.23
Zoramia,gilberti,9.75,76.25,1007:496:3,0.35
Zoramia,gilberti,9.25,99.25,1009:499:1,0.22
Zoramia,gilberti,9.25,99.75,1009:499:2,0.33
Zoramia,gilberti,9.75,99.75,1009:499:4,0.29
Zoramia,gilberti,2.25,103.75,1010:123:2,0.20
Zoramia,gilberti,3.75,100.75,1010:130:4,0.23
Zoramia,gilberti,3.75,101.25,1010:131:3,0.27
Zoramia,gilberti,3.25,103.25,1010:133:1,0.35
Zoramia,gilberti,4.25,100.75,1010:140:2,0.37
Zoramia,gilberti,0.25,108.75,1010:208:2,0.37
Zoramia,gilberti,0.25,109.25,1010:209:1,0.24
Zoramia,gilberti,1.25,109.25,1010:219:1,0.27
Zoramia,gilberti,5.75,102.25,1010:352:3,0.28
Zoramia,gilberti,5.75,102.75,1010:352:4,0.25
