Mapping parameters for Mustelus punctulatus (Blackspotted smooth-hound)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 27 |  34 |  37,
Bounding Box (NSWE): ,45,20,,

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,2,10,41,80
Temperature (°C),1,15.62,17.75,21.83,24.5
Salinity (psu),1,35.65,36.52,39.04,40.16
Primary Production,1,337,339,904,1814
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,4.5,12,89,100
 

Map data (HSPEC) for predicted occurrences (n = 651): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Mustelus,punctulatus,34.75,13.25,1301:143:3,0.10
Mustelus,punctulatus,36.25,14.75,1301:364:2,0.18
Mustelus,punctulatus,39.25,15.75,1301:495:2,0.08
Mustelus,punctulatus,39.75,17.75,1301:497:4,0.15
Mustelus,punctulatus,40.25,1.25,1400:101:1,0.10
Mustelus,punctulatus,42.75,3.75,1400:123:4,0.03
Mustelus,punctulatus,42.25,12.25,1401:122:1,0.12
Mustelus,punctulatus,44.75,12.75,1401:142:4,0.10
Mustelus,punctulatus,40.75,19.75,1401:209:4,0.12
Mustelus,punctulatus,22.75,-16.25,7201:226:3,0.04
Mustelus,punctulatus,24.25,-16.25,7201:246:1,0.18
Mustelus,punctulatus,24.25,-16.75,7201:246:2,0.15
Mustelus,punctulatus,26.75,-13.75,7201:363:4,0.18
Mustelus,punctulatus,27.75,-12.75,7201:372:4,0.16
Mustelus,punctulatus,27.25,-13.75,7201:373:2,0.05
Mustelus,punctulatus,27.75,-13.25,7201:373:3,0.19
Mustelus,punctulatus,28.25,-11.25,7201:381:1,0.01
Mustelus,punctulatus,30.25,-9.75,7300:209:2,0.02
Mustelus,punctulatus,30.75,-9.75,7300:209:4,0.17
Mustelus,punctulatus,36.25,-6.75,7300:466:2,0.01
