Mapping parameters for Auxis rochei (Bullet tuna)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  21 |  27 |  31 |  34 |  37 |  41 |  47 |  51 |  57 |  61 |  71 |  77 |  81 |  87 ,
Bounding Box (NSWE): ,61,-51,-180,180

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,10,14,100,1000
Temperature (°C),1,10.7,14.6,28.56,32.76
Salinity (psu),1,14.8,32.27,38.08,40.2
Primary Production,1,161,337,1722,3894
Sea Ice Concentration,1,-0.9970726094444401,0,0,0.31
Distance to Land (km),0,1,13,83,1565
 

Map data (HSPEC) for predicted occurrences (n = 14601): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Auxis,rochei,4.75,4.25,1000:144:3,0.04,0.04,1,1,1,1,1
Auxis,rochei,1.25,8.75,1000:218:2,0.03,0.034444444444444,1,0.93360045792788,1,1,1
Auxis,rochei,2.25,9.25,1000:229:1,0.15,0.17555555555556,1,0.88151116199199,1,1,1
Auxis,rochei,2.75,9.25,1000:229:3,0.18,0.21,1,0.88151116199199,0.99861878453039,1,1
Auxis,rochei,3.25,5.75,1000:235:2,0.15,0.15222222222222,1,1,1,1,1
Auxis,rochei,3.25,6.25,1000:236:1,0.11,0.11333333333333,1,0.9547796222095,1,1,1
Auxis,rochei,1.25,45.25,1004:215:1,0.06,0.057777777777778,1,1,1,1,1
Auxis,rochei,0.75,56.25,1005:206:3,0.07,0.065555555555556,1,1,1,1,1
Auxis,rochei,8.25,50.75,1005:380:2,0.04,0.042222222222222,1,1,1,1,1
Auxis,rochei,6.25,72.25,1007:362:1,0.07,0.072222222222222,0.92619047619048,1,1,1,1
Auxis,rochei,9.75,73.25,1007:393:3,0.15,0.15555555555556,0.96190476190476,1,1,1,1
Auxis,rochei,8.25,78.75,1007:488:2,0.06,0.062222222222222,1,1,1,1,1
Auxis,rochei,9.25,75.25,1007:495:1,0.01,0.0055555555555556,1,1,1,1,1
Auxis,rochei,5.75,81.75,1008:351:4,0.05,0.05,0.9952380952381,1,1,1,1
Auxis,rochei,9.75,81.25,1008:391:3,0.15,0.15888888888889,0.95952380952381,1,1,1,1
Auxis,rochei,3.25,94.75,1009:134:2,0.18,0.21555555555556,0.85714285714286,1,1,1,1
Auxis,rochei,4.25,93.25,1009:143:1,0.01,0.0066666666666667,0.89761904761905,1,1,1,1
Auxis,rochei,4.75,94.25,1009:144:3,0.07,0.082222222222222,0.87619047619048,1,1,1,1
Auxis,rochei,1.25,96.75,1009:216:2,0.06,0.076666666666667,0.81190476190476,1,1,1,1
Auxis,rochei,6.25,93.25,1009:363:1,0.06,0.066666666666667,0.95238095238095,1,1,1,1
Auxis,rochei,6.75,93.25,1009:363:3,0.03,0.026666666666667,0.95238095238095,1,1,1,1
Auxis,rochei,7.75,94.25,1009:374:3,0.16,0.17333333333333,0.95,1,1,1,1
Auxis,rochei,6.25,96.25,1009:466:1,0.10,0.11666666666667,0.88809523809524,1,1,1,1
Auxis,rochei,7.25,96.75,1009:476:2,0.10,0.10666666666667,0.90714285714286,1,1,1,1
Auxis,rochei,8.75,95.75,1009:485:4,0.17,0.18333333333333,0.94285714285714,1,1,1,1
Auxis,rochei,0.25,118.75,1011:208:2,0.04,0.04,0.88095238095238,1,1,1,1
Auxis,rochei,6.25,110.75,1011:360:2,0.12,0.15777777777778,1,1,0.76704545454545,1,1
Auxis,rochei,6.25,112.25,1011:362:1,0.13,0.13111111111111,0.97142857142857,1,1,1,1
Auxis,rochei,6.75,112.75,1011:362:4,0.08,0.077777777777778,0.97142857142857,1,1,1,1
Auxis,rochei,6.25,119.75,1011:469:2,0.03,0.031111111111111,0.93333333333333,1,1,1,1
Auxis,rochei,8.75,116.25,1011:486:3,0.15,0.16111111111111,0.93095238095238,1,1,1,1
Auxis,rochei,1.75,120.75,1012:110:4,0.10,0.11888888888889,0.84761904761905,1,1,1,1
Auxis,rochei,1.75,121.25,1012:111:3,0.09,0.10444444444444,0.83571428571429,1,1,1,1
Auxis,rochei,1.75,126.25,1012:216:3,0.02,0.024444444444444,0.9547619047619,1,1,1,1
