Mapping parameters for Trachinotus cayennensis (Cayenne pompano)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Segschneider, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World Wide Web electronic publication, www.aquamaps.org, version 10/2019 (final)."

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 31 |  41,
Bounding Box (NSWE): ,12,-35,,

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,3,9,37,70
Temperature (°C),1,26.63,27.44,28.44,32.64
Salinity (psu),1,15.36,23.53,35.92,36.42
Primary Production (mgC·m-3·day-1) ,1,5.4,8.58,39.34,52.5
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,189.87,201.22,215.06,218.65
Distance to Land (km),0,1,5,96,111
 

Map data (HSPEC) for predicted occurrences (n = 257): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Trachinotus,cayennensis,-5.25,-36.25,5003:456:1,0.01
Trachinotus,cayennensis,-2.75,-40.25,5004:120:3,0.03
Trachinotus,cayennensis,-2.75,-43.75,5004:123:4,0.17
Trachinotus,cayennensis,-0.75,-48.75,5004:208:4,0.15
Trachinotus,cayennensis,-1.25,-48.75,5004:218:2,0.18
Trachinotus,cayennensis,-1.75,-48.75,5004:218:4,0.11
Trachinotus,cayennensis,2.75,-48.75,7004:228:4,0.08
Trachinotus,cayennensis,2.25,-49.25,7004:229:1,0.19
Trachinotus,cayennensis,9.75,-82.75,7008:392:4,0.16
Trachinotus,cayennensis,10.25,-63.75,7106:103:2,0.03
Trachinotus,cayennensis,11.25,-62.25,7106:112:1,0.15
Trachinotus,cayennensis,11.75,-62.25,7106:112:3,0.09
Trachinotus,cayennensis,11.25,-63.75,7106:113:2,0.03
Trachinotus,cayennensis,11.25,-64.75,7106:114:2,0.06
Trachinotus,cayennensis,10.25,-65.75,7106:205:2,0.14
Trachinotus,cayennensis,10.75,-65.25,7106:205:3,0.09
Trachinotus,cayennensis,10.75,-65.75,7106:205:4,0.16
Trachinotus,cayennensis,10.75,-66.25,7106:206:3,0.08
Trachinotus,cayennensis,10.75,-66.75,7106:206:4,0.04
Trachinotus,cayennensis,10.75,-67.25,7106:207:3,0.03
Trachinotus,cayennensis,11.25,-65.75,7106:215:2,0.17
Trachinotus,cayennensis,11.25,-68.25,7106:218:1,0.16
Trachinotus,cayennensis,11.75,-70.75,7107:110:4,0.10
Trachinotus,cayennensis,-3.75,-38.75,5003:238:4,0.31
Trachinotus,cayennensis,-2.25,-42.25,5004:122:1,0.39
Trachinotus,cayennensis,-10.75,-36.25,5103:206:3,0.30
Trachinotus,cayennensis,-10.75,-36.75,5103:206:4,0.39
Trachinotus,cayennensis,0.75,-47.75,7004:207:4,0.31
Trachinotus,cayennensis,3.25,-48.25,7004:238:1,0.39
Trachinotus,cayennensis,2.25,-50.25,7005:120:1,0.23
Trachinotus,cayennensis,2.25,-50.75,7005:120:2,0.22
Trachinotus,cayennensis,2.75,-50.75,7005:120:4,0.33
