Mapping parameters for Lile stolifera (Pacific piquitinga)

"Cite AquaMaps itself as: Kaschner, K., J. Rius-Barile, K. Kesner-Reyes, C. Garilao, S.O. Kullander, T. Rees and R. Froese. 2013. AquaMaps: Predicted range maps for aquatic species World Wide Web electronic publication, www.aquamaps.org, Version 08/2013. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 77 |  87,
Bounding Box (NSWE): ,33,-5,-116,-77

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,5,26,50
Temperature (°C),1,18.33,23.11,28.86,33.06
Salinity (psu),1,30.9,32.22,35.31,37.46
Primary Production,1,458,556,1662,2326
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,0,5,27,296
 

Map data (HSPEC) for predicted occurrences (n = 295): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,SST,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Lile,stolifera,3.25,-77.75,7007:237:2,0.96,,,,,,
Lile,stolifera,3.25,-78.25,7007:238:1,1.00,,,,,,
Lile,stolifera,8.25,-78.25,7007:488:1,0.93,,,,,,
Lile,stolifera,8.25,-78.75,7007:488:2,0.93,,,,,,
Lile,stolifera,8.75,-78.25,7007:488:3,0.93,,,,,,
Lile,stolifera,8.75,-78.75,7007:488:4,0.93,,,,,,
Lile,stolifera,8.75,-79.25,7007:489:3,0.80,,,,,,
Lile,stolifera,8.75,-79.75,7007:489:4,0.80,,,,,,
Lile,stolifera,0.25,-80.25,7008:100:1,1.00,,,,,,
Lile,stolifera,0.75,-80.25,7008:100:3,1.00,,,,,,
Lile,stolifera,8.25,-80.25,7008:380:1,1.00,,,,,,
Lile,stolifera,8.75,-82.25,7008:382:3,1.00,,,,,,
Lile,stolifera,8.25,-83.25,7008:383:1,0.88,,,,,,
Lile,stolifera,8.25,-83.75,7008:383:2,1.00,,,,,,
Lile,stolifera,8.75,-83.25,7008:383:3,1.00,,,,,,
Lile,stolifera,8.75,-83.75,7008:383:4,1.00,,,,,,
Lile,stolifera,9.25,-83.75,7008:393:2,1.00,,,,,,
Lile,stolifera,9.25,-84.25,7008:394:1,1.00,,,,,,
Lile,stolifera,9.25,-84.75,7008:394:2,0.96,,,,,,
Lile,stolifera,9.75,-84.25,7008:394:3,1.00,,,,,,
Lile,stolifera,9.75,-84.75,7008:394:4,1.00,,,,,,
Lile,stolifera,9.75,-85.25,7008:495:3,1.00,,,,,,
Lile,stolifera,9.75,-85.75,7008:495:4,1.00,,,,,,
Lile,stolifera,0.25,-91.25,7009:101:1,0.87,,,,,,
Lile,stolifera,0.25,-91.75,7009:101:2,1.00,,,,,,
Lile,stolifera,10.25,-85.75,7108:205:2,1.00,,,,,,
Lile,stolifera,11.25,-86.25,7108:216:1,1.00,,,,,,
Lile,stolifera,11.75,-86.75,7108:216:4,1.00,,,,,,
Lile,stolifera,12.25,-86.75,7108:226:2,1.00,,,,,,
Lile,stolifera,12.25,-87.25,7108:227:1,1.00,,,,,,
Lile,stolifera,12.25,-87.75,7108:227:2,1.00,,,,,,
Lile,stolifera,12.75,-87.25,7108:227:3,1.00,,,,,,
Lile,stolifera,12.75,-87.75,7108:227:4,1.00,,,,,,
Lile,stolifera,12.25,-88.25,7108:228:1,1.00,,,,,,
Lile,stolifera,12.75,-88.25,7108:228:3,1.00,,,,,,
Lile,stolifera,12.75,-88.75,7108:228:4,1.00,,,,,,
Lile,stolifera,13.25,-87.25,7108:237:1,0.83,,,,,,
Lile,stolifera,13.25,-87.75,7108:237:2,1.00,,,,,,
Lile,stolifera,13.25,-88.25,7108:238:1,1.00,,,,,,
Lile,stolifera,13.25,-88.75,7108:238:2,1.00,,,,,,
Lile,stolifera,13.25,-89.25,7108:239:1,0.95,,,,,,
Lile,stolifera,13.25,-89.75,7108:239:2,0.95,,,,,,
Lile,stolifera,13.75,-89.25,7108:239:3,0.86,,,,,,
Lile,stolifera,13.75,-90.25,7109:130:3,0.90,,,,,,
Lile,stolifera,13.75,-90.75,7109:130:4,0.90,,,,,,
Lile,stolifera,13.75,-91.25,7109:131:3,0.88,,,,,,
Lile,stolifera,13.75,-91.75,7109:131:4,0.88,,,,,,
Lile,stolifera,14.25,-91.75,7109:141:2,0.95,,,,,,
Lile,stolifera,14.25,-92.25,7109:142:1,1.00,,,,,,
Lile,stolifera,14.75,-92.25,7109:142:3,1.00,,,,,,
Lile,stolifera,14.75,-92.75,7109:142:4,1.00,,,,,,
Lile,stolifera,15.25,-92.75,7109:352:2,1.00,,,,,,
Lile,stolifera,15.25,-93.25,7109:353:1,1.00,,,,,,
Lile,stolifera,15.75,-93.25,7109:353:3,1.00,,,,,,
Lile,stolifera,15.75,-93.75,7109:353:4,1.00,,,,,,
Lile,stolifera,15.75,-94.25,7109:354:3,1.00,,,,,,
Lile,stolifera,16.25,-94.25,7109:364:1,1.00,,,,,,
Lile,stolifera,16.25,-94.75,7109:364:2,1.00,,,,,,
Lile,stolifera,15.75,-95.25,7109:455:3,1.00,,,,,,
Lile,stolifera,15.75,-95.75,7109:455:4,1.00,,,,,,
Lile,stolifera,15.75,-96.25,7109:456:3,1.00,,,,,,
Lile,stolifera,15.75,-96.75,7109:456:4,1.00,,,,,,
Lile,stolifera,15.75,-97.25,7109:457:3,1.00,,,,,,
Lile,stolifera,15.75,-97.75,7109:457:4,1.00,,,,,,
Lile,stolifera,16.25,-95.25,7109:465:1,1.00,,,,,,
Lile,stolifera,16.25,-98.25,7109:468:1,0.94,,,,,,
Lile,stolifera,16.25,-98.75,7109:468:2,0.94,,,,,,
Lile,stolifera,16.75,-98.75,7109:468:4,0.94,,,,,,
Lile,stolifera,16.75,-99.25,7109:469:3,0.94,,,,,,
Lile,stolifera,16.75,-99.75,7109:469:4,0.94,,,,,,
Lile,stolifera,16.75,-100.25,7110:360:3,0.99,,,,,,
Lile,stolifera,17.25,-100.25,7110:370:1,1.00,,,,,,
Lile,stolifera,17.25,-100.75,7110:370:2,1.00,,,,,,
Lile,stolifera,17.25,-101.25,7110:371:1,1.00,,,,,,
Lile,stolifera,17.75,-101.25,7110:371:3,1.00,,,,,,
Lile,stolifera,17.75,-101.75,7110:371:4,1.00,,,,,,
Lile,stolifera,17.75,-102.25,7110:372:3,1.00,,,,,,
Lile,stolifera,18.25,-102.25,7110:382:1,1.00,,,,,,
Lile,stolifera,18.25,-102.75,7110:382:2,1.00,,,,,,
Lile,stolifera,18.25,-103.25,7110:383:1,1.00,,,,,,
Lile,stolifera,18.25,-103.75,7110:383:2,1.00,,,,,,
Lile,stolifera,18.75,-103.75,7110:383:4,1.00,,,,,,
Lile,stolifera,18.75,-104.25,7110:384:3,1.00,,,,,,
Lile,stolifera,19.25,-104.25,7110:394:1,1.00,,,,,,
Lile,stolifera,19.25,-104.75,7110:394:2,1.00,,,,,,
Lile,stolifera,19.25,-105.25,7110:495:1,0.92,,,,,,
Lile,stolifera,19.75,-105.25,7110:495:3,1.00,,,,,,
Lile,stolifera,20.25,-105.25,7210:205:1,1.00,,,,,,
Lile,stolifera,20.25,-105.75,7210:205:2,1.00,,,,,,
Lile,stolifera,20.75,-105.25,7210:205:3,1.00,,,,,,
Lile,stolifera,20.75,-105.75,7210:205:4,1.00,,,,,,
Lile,stolifera,21.25,-105.25,7210:215:1,1.00,,,,,,
Lile,stolifera,21.75,-105.25,7210:215:3,1.00,,,,,,
Lile,stolifera,21.75,-105.75,7210:215:4,1.00,,,,,,
Lile,stolifera,21.25,-106.25,7210:216:1,1.00,,,,,,
Lile,stolifera,21.75,-106.25,7210:216:3,1.00,,,,,,
Lile,stolifera,21.75,-106.75,7210:216:4,1.00,,,,,,
Lile,stolifera,22.25,-105.75,7210:225:2,1.00,,,,,,
Lile,stolifera,22.25,-106.25,7210:226:1,1.00,,,,,,
Lile,stolifera,22.75,-106.25,7210:226:3,1.00,,,,,,
Lile,stolifera,22.75,-109.75,7210:229:4,1.00,,,,,,
Lile,stolifera,23.25,-106.25,7210:236:1,1.00,,,,,,
Lile,stolifera,23.25,-106.75,7210:236:2,1.00,,,,,,
Lile,stolifera,23.75,-106.75,7210:236:4,1.00,,,,,,
Lile,stolifera,23.75,-107.25,7210:237:3,1.00,,,,,,
Lile,stolifera,23.25,-109.25,7210:239:1,1.00,,,,,,
Lile,stolifera,23.25,-109.75,7210:239:2,1.00,,,,,,
Lile,stolifera,23.75,-109.25,7210:239:3,1.00,,,,,,
Lile,stolifera,23.75,-109.75,7210:239:4,1.00,,,,,,
Lile,stolifera,24.25,-107.25,7210:247:1,1.00,,,,,,
Lile,stolifera,24.25,-107.75,7210:247:2,1.00,,,,,,
Lile,stolifera,24.75,-107.75,7210:247:4,1.00,,,,,,
Lile,stolifera,24.75,-108.25,7210:248:3,1.00,,,,,,
Lile,stolifera,24.25,-109.75,7210:249:2,1.00,,,,,,
Lile,stolifera,25.25,-108.25,7210:458:1,1.00,,,,,,
Lile,stolifera,25.25,-108.75,7210:458:2,0.95,,,,,,
Lile,stolifera,25.25,-109.25,7210:459:1,1.00,,,,,,
Lile,stolifera,25.75,-109.25,7210:459:3,0.98,,,,,,
Lile,stolifera,26.25,-109.25,7210:469:1,0.99,,,,,,
Lile,stolifera,26.25,-109.75,7210:469:2,0.99,,,,,,
Lile,stolifera,26.75,-109.25,7210:469:3,0.99,,,,,,
Lile,stolifera,26.75,-109.75,7210:469:4,0.99,,,,,,
Lile,stolifera,27.25,-109.75,7210:479:2,0.99,,,,,,
Lile,stolifera,22.75,-110.25,7211:120:3,1.00,,,,,,
Lile,stolifera,23.25,-110.25,7211:130:1,1.00,,,,,,
Lile,stolifera,23.75,-110.25,7211:130:3,1.00,,,,,,
Lile,stolifera,23.75,-110.75,7211:130:4,1.00,,,,,,
Lile,stolifera,24.25,-110.25,7211:140:1,1.00,,,,,,
Lile,stolifera,24.25,-110.75,7211:140:2,1.00,,,,,,
Lile,stolifera,24.75,-110.25,7211:140:3,1.00,,,,,,
Lile,stolifera,24.75,-110.75,7211:140:4,1.00,,,,,,
Lile,stolifera,24.25,-111.25,7211:141:1,1.00,,,,,,
Lile,stolifera,24.25,-111.75,7211:141:2,1.00,,,,,,
Lile,stolifera,24.75,-111.75,7211:141:4,1.00,,,,,,
Lile,stolifera,24.75,-112.25,7211:142:3,0.87,,,,,,
Lile,stolifera,25.25,-110.75,7211:350:2,1.00,,,,,,
Lile,stolifera,25.75,-110.75,7211:350:4,1.00,,,,,,
Lile,stolifera,25.75,-111.25,7211:351:3,1.00,,,,,,
Lile,stolifera,25.25,-112.25,7211:352:1,0.82,,,,,,
Lile,stolifera,25.75,-112.25,7211:352:3,0.82,,,,,,
Lile,stolifera,25.75,-112.75,7211:352:4,0.82,,,,,,
Lile,stolifera,26.75,-110.25,7211:360:3,0.99,,,,,,
Lile,stolifera,26.25,-111.25,7211:361:1,0.99,,,,,,
Lile,stolifera,26.75,-111.25,7211:361:3,1.00,,,,,,
Lile,stolifera,26.75,-111.75,7211:361:4,1.00,,,,,,
Lile,stolifera,26.25,-112.25,7211:362:1,0.84,,,,,,
Lile,stolifera,26.25,-112.75,7211:362:2,0.84,,,,,,
Lile,stolifera,26.75,-112.75,7211:362:4,0.84,,,,,,
Lile,stolifera,27.25,-110.25,7211:370:1,0.99,,,,,,
Lile,stolifera,27.25,-110.75,7211:370:2,1.00,,,,,,
Lile,stolifera,27.75,-110.75,7211:370:4,1.00,,,,,,
Lile,stolifera,27.25,-111.75,7211:371:2,1.00,,,,,,
Lile,stolifera,27.75,-111.25,7211:371:3,1.00,,,,,,
Lile,stolifera,27.25,-112.25,7211:372:1,0.95,,,,,,
Lile,stolifera,27.75,-112.25,7211:372:3,0.95,,,,,,
Lile,stolifera,27.75,-112.75,7211:372:4,0.95,,,,,,
Lile,stolifera,28.25,-111.25,7211:381:1,0.87,,,,,,
Lile,stolifera,28.75,-111.75,7211:381:4,0.86,,,,,,
Lile,stolifera,28.25,-112.25,7211:382:1,0.89,,,,,,
Lile,stolifera,28.25,-112.75,7211:382:2,0.91,,,,,,
Lile,stolifera,29.25,-112.25,7211:392:1,0.93,,,,,,
Lile,stolifera,29.75,-112.25,7211:392:3,0.95,,,,,,
Lile,stolifera,29.75,-112.75,7211:392:4,0.94,,,,,,
Lile,stolifera,29.25,-113.25,7211:393:1,0.86,,,,,,
Lile,stolifera,29.25,-113.75,7211:393:2,0.88,,,,,,
Lile,stolifera,29.75,-113.25,7211:393:3,0.88,,,,,,
Lile,stolifera,29.75,-113.75,7211:393:4,0.88,,,,,,
Lile,stolifera,30.25,-112.75,7311:102:2,0.87,,,,,,
Lile,stolifera,30.75,-112.75,7311:102:4,0.87,,,,,,
Lile,stolifera,30.75,-113.25,7311:103:3,0.84,,,,,,
Lile,stolifera,30.25,-114.25,7311:104:1,0.81,,,,,,
Lile,stolifera,30.25,-114.75,7311:104:2,0.81,,,,,,
Lile,stolifera,30.75,-114.25,7311:104:3,0.81,,,,,,
Lile,stolifera,30.75,-114.75,7311:104:4,0.81,,,,,,
Lile,stolifera,31.25,-113.25,7311:113:1,0.83,,,,,,
Lile,stolifera,31.25,-113.75,7311:113:2,0.83,,,,,,
Lile,stolifera,31.75,-113.75,7311:113:4,0.83,,,,,,
Lile,stolifera,31.25,-114.25,7311:114:1,0.82,,,,,,
Lile,stolifera,31.75,-114.25,7311:114:3,0.82,,,,,,
Lile,stolifera,31.75,-114.75,7311:114:4,0.82,,,,,,


Occurrence cells used for creating environmental envelope (n = 79)
Genus,Species,Center Lat,Center Long,C-Square,Depth,SST,Salinity,Primary Production,Sea Ice Conc.,Distance to Land
Lile,stolifera,-3.75,-80.25,5008:130:3,1,22.52,34.42,1959,0,1
Lile,stolifera,-3.25,-80.25,5008:130:1,41,22.74,34.36,1412,0,24
Lile,stolifera,-2.25,-80.75,5008:120:2,36,23.11,34.08,1332,0,16
Lile,stolifera,-0.75,-90.25,5009:100:3,129,23.73,34.45,510,0,22
Lile,stolifera,-0.75,-80.75,5008:100:4,216,25.87,33.38,717,0,25
Lile,stolifera,-0.25,-91.25,5009:101:1,480,23.55,34.11,751,0,16
Lile,stolifera,-0.25,-90.75,5009:100:2,680,23.73,34.45,515,0,24
Lile,stolifera,0.25,-82.75,7008:102:2,2878,25.42,33.31,644,0,296
Lile,stolifera,1.75,-78.75,7007:218:4,98,26.85,32.47,1647,0,15
Lile,stolifera,2.75,-77.75,7007:227:4,27,27.08,32.22,2326,0,14
Lile,stolifera,3.75,-77.25,7007:237:3,22,27.33,32.22,2245,0,20
Lile,stolifera,6.25,-77.25,7007:467:1,281,27.27,30.9,1339,0,9
Lile,stolifera,7.25,-81.75,7008:371:2,827,28.16,31.79,623,0,26
Lile,stolifera,7.25,-80.25,7008:370:1,985,27.84,31.55,1053,0,23
Lile,stolifera,7.75,-78.25,7007:478:3,139,27.55,30.9,802,0,15
Lile,stolifera,8.25,-79.25,7007:489:1,74,27.88,31.26,1101,0,27
Lile,stolifera,8.25,-78.75,7007:488:2,50,27.9,35.45,1390,0,26
Lile,stolifera,8.25,-78.25,7007:488:1,28,27.9,35.45,707,0,16
Lile,stolifera,8.25,-82.25,7008:382:1,40,28.53,31.79,832,0,18
Lile,stolifera,8.25,-80.25,7008:380:1,17,28.04,35.06,661,0,18
Lile,stolifera,8.75,-83.25,7008:383:3,18,28.68,32.38,611,0,7
Lile,stolifera,8.75,-82.25,7008:382:3,6,28.53,35.06,686,0,0
Lile,stolifera,8.75,-79.75,7007:489:4,23,27.88,35.75,1405,0,14
Lile,stolifera,9.75,-85.75,7008:495:4,1598,28.27,33.47,642,0,26
Lile,stolifera,9.75,-84.75,7008:394:4,104,28.56,32.38,1274,0,20
Lile,stolifera,10.25,-85.75,7108:205:2,280,28.03,33.31,588,0,13
Lile,stolifera,10.25,-85.25,7108:205:1,18,28.03,33.31,476,0,4
Lile,stolifera,10.25,-84.75,7108:104:2,40,28.3,33.31,465,0,2
Lile,stolifera,10.75,-85.75,7108:205:4,101,28.03,33.31,458,0,18
Lile,stolifera,11.25,-85.75,7108:215:2,99,28.01,33.31,482,0,10
Lile,stolifera,11.75,-86.75,7108:216:4,83,28.03,33.61,752,0,26
Lile,stolifera,13.25,-89.25,7108:239:1,63,29.06,33.58,708,0,26
Lile,stolifera,13.25,-88.75,7108:238:2,30,28.86,33.5,783,0,18
Lile,stolifera,13.25,-88.25,7108:238:1,39,28.86,33.5,763,0,12
Lile,stolifera,13.25,-87.75,7108:237:2,39,28.86,33.5,1166,0,18
Lile,stolifera,13.75,-91.25,7109:131:3,65,29.37,33.43,980,0,26
Lile,stolifera,13.75,-89.75,7108:239:4,28,29.06,33.58,538,0,6
Lile,stolifera,14.25,-91.75,7109:141:2,27,29.05,33.43,1081,0,13
Lile,stolifera,16.25,-95.25,7109:465:1,22,28.19,33.93,971,0,8
Lile,stolifera,16.25,-94.75,7109:364:2,34,28.18,33.79,1174,0,13
Lile,stolifera,16.25,-94.25,7109:364:1,26,28.18,33.79,866,0,8
Lile,stolifera,16.25,-93.75,7109:363:2,1,28.2,33.79,556,0,0
Lile,stolifera,16.75,-100.25,7110:360:3,1707,28.92,34.06,581,0,26
Lile,stolifera,16.75,-99.75,7109:469:4,705,29.1,34.06,907,0,17
Lile,stolifera,17.75,-102.75,7110:372:4,1970,28.41,34.06,692,0,85
Lile,stolifera,17.75,-102.25,7110:372:3,932,28.41,34.06,938,0,26
Lile,stolifera,18.25,-102.75,7110:382:2,264,28.16,34.06,844,0,7
Lile,stolifera,18.25,-104.75,7110:384:2,3698,27.85,34.43,638,0,127
Lile,stolifera,19.25,-104.75,7110:394:2,509,27.47,34.43,1164,0,15
Lile,stolifera,19.25,-104.25,7110:394:1,111,27.47,34.43,955,0,5
Lile,stolifera,19.75,-105.25,7110:495:3,378,27.15,34.63,1085,0,15
Lile,stolifera,21.25,-106.75,7210:216:2,3143,26.69,34.68,653,0,104
Lile,stolifera,21.75,-105.25,7210:215:3,19,26.89,34.68,1192,0,6
Lile,stolifera,22.25,-105.75,7210:225:2,52,26.81,34.79,1399,0,19
Lile,stolifera,22.75,-109.75,7210:229:4,1826,25.18,34.68,656,0,24
Lile,stolifera,22.75,-106.25,7210:226:3,176,26.56,34.79,998,0,25
Lile,stolifera,22.75,-105.75,7210:225:4,21,26.81,34.79,1808,0,8
Lile,stolifera,23.25,-106.25,7210:236:1,63,26.34,34.79,1429,0,8
Lile,stolifera,24.25,-111.75,7211:141:2,146,23.23,34.27,997,0,24
Lile,stolifera,24.25,-110.25,7211:140:1,189,24.24,35.04,809,0,13
