Mapping parameters for Carangoides coeruleopinnatus (Coastal trevally)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  51 |  57 |  61 |  71 |  77 ,
Bounding Box (NSWE): ,30,-37,19,-167

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,15,19,38,60
Temperature (°C),1,19,25.11,28.81,29.5
Salinity (psu),1,27.5,33.79,35.38,39.65
Primary Production,1,43,309,1272,2838
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,2,16,211,407
 

Map data (HSPEC) for predicted occurrences (n = 4732): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Carangoides,coeruleopinnatus,0.75,44.25,1004:104:3,0.18,0.18181818181818,1,1,1,1,1
Carangoides,coeruleopinnatus,7.25,77.25,1007:477:1,0.05,0.045454545454545,1,1,0.99425287356322,1,1
Carangoides,coeruleopinnatus,1.25,97.25,1009:217:1,0.19,1,0.20289855072464,0.93799682034976,1,1,1
Carangoides,coeruleopinnatus,1.75,97.25,1009:217:3,0.19,1,0.20289855072464,0.93799682034976,1,1,1
Carangoides,coeruleopinnatus,1.75,97.75,1009:217:4,0.19,1,0.20289855072464,0.93799682034976,1,1,1
Carangoides,coeruleopinnatus,1.25,98.75,1009:218:2,0.19,1,0.21739130434782,0.97456279809221,0.91698595146871,1,1
Carangoides,coeruleopinnatus,2.25,97.25,1009:227:1,0.18,1,0.18840579710145,0.93799682034976,1,1,1
Carangoides,coeruleopinnatus,2.25,97.75,1009:227:2,0.18,1,0.18840579710145,0.93799682034976,1,1,1
Carangoides,coeruleopinnatus,2.75,97.25,1009:227:3,0.18,1,0.18840579710145,0.93799682034976,1,1,1
Carangoides,coeruleopinnatus,2.75,97.75,1009:227:4,0.18,1,0.18840579710145,0.93799682034976,1,1,1
Carangoides,coeruleopinnatus,3.75,98.75,1009:238:4,0.08,1,0.15942028985507,0.65182829888712,0.80906768837803,1,1
Carangoides,coeruleopinnatus,3.25,99.75,1009:239:2,0.05,1,0.1304347826087,0.65182829888712,0.6021711366539,1,1
Carangoides,coeruleopinnatus,3.75,99.25,1009:239:3,0.08,1,0.1304347826087,0.65182829888712,0.89463601532567,1,1
Carangoides,coeruleopinnatus,3.75,99.75,1009:239:4,0.08,1,0.1304347826087,0.65182829888712,0.91123882503193,1,1
Carangoides,coeruleopinnatus,4.25,95.25,1009:245:1,0.12,0.22727272727273,0.52173913043478,0.99682034976153,1,1,1
Carangoides,coeruleopinnatus,4.25,98.25,1009:248:1,0.11,1,0.15942028985507,0.70588235294118,0.97956577266922,1,1
Carangoides,coeruleopinnatus,4.25,98.75,1009:248:2,0.10,1,0.15942028985507,0.65182829888712,1,1,1
Carangoides,coeruleopinnatus,4.75,98.25,1009:248:3,0.11,1,0.15942028985507,0.70588235294118,1,1,1
Carangoides,coeruleopinnatus,4.75,98.75,1009:248:4,0.11,1,0.15942028985507,0.70588235294118,1,1,1
Carangoides,coeruleopinnatus,4.25,99.25,1009:249:1,0.08,1,0.1159420289855,0.65182829888712,1,1,1
Carangoides,coeruleopinnatus,4.25,99.75,1009:249:2,0.07,1,0.1159420289855,0.65182829888712,0.98659003831418,1,1
Carangoides,coeruleopinnatus,4.75,99.25,1009:249:3,0.04,0.54545454545455,0.1159420289855,0.65182829888712,1,1,1
Carangoides,coeruleopinnatus,4.75,99.75,1009:249:4,0.03,0.40909090909091,0.1159420289855,0.65182829888712,1,1,1
Carangoides,coeruleopinnatus,5.25,98.25,1009:458:1,0.10,0.5,0.27536231884058,0.70588235294118,1,1,1
Carangoides,coeruleopinnatus,5.75,98.25,1009:458:3,0.01,0.045454545454545,0.27536231884058,0.70588235294118,1,1,1
Carangoides,coeruleopinnatus,5.75,98.75,1009:458:4,0.10,0.5,0.27536231884058,0.70588235294118,1,1,1
Carangoides,coeruleopinnatus,5.25,99.25,1009:459:1,0.08,0.54545454545455,0.20289855072464,0.68044515103339,1,1,1
Carangoides,coeruleopinnatus,5.25,99.75,1009:459:2,0.14,1,0.20289855072464,0.68044515103339,1,1,1
Carangoides,coeruleopinnatus,5.75,99.25,1009:459:3,0.14,1,0.20289855072464,0.68044515103339,1,1,1
Carangoides,coeruleopinnatus,5.75,99.75,1009:459:4,0.14,1,0.20289855072464,0.68044515103339,1,1,1
Carangoides,coeruleopinnatus,1.75,101.75,1010:111:4,0.14,1,0.44927536231884,0.48648648648649,0.64367816091954,1,1
Carangoides,coeruleopinnatus,1.75,102.25,1010:112:3,0.18,1,0.60869565217391,0.48648648648649,0.59897828863346,1,1
Carangoides,coeruleopinnatus,1.75,102.75,1010:112:4,0.09,1,0.60869565217391,0.48648648648649,0.3205619412516,1,1
