Mapping parameters for Xyrichtys novacula (Pearly razorfish)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Segschneider, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World Wide Web electronic publication, www.aquamaps.org, version 10/2019 (final)."

Map type: Computer-generated,
Map Option: In FAO
FAOAreas: 21 |  27 |  31 |  34 |  37 |  41,
Bounding Box (NSWE): ,,,,

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,1,10,45,90
Temperature (°C),1,13.45,19.73,27.94,32.14
Salinity (psu),1,20.67,31.05,37.24,39.25
Primary Production (mgC·m-3·day-1) ,1,-0.49,0.51,23.56,98.91
Sea Ice Concentration (0-1 fraction),1,-1,0,0,0
Dissolved Bottom Oxygen (mmol·m-3),0,41.08,162.71,239.1,271.73
Distance to Land (km),0,1,11,120,765
 

Map data (HSPEC) for predicted occurrences (n = 2869): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Xyrichtys,novacula,40.25,-73.75,7407:103:2,0.10
Xyrichtys,novacula,40.25,-73.25,7407:103:1,0.11
Xyrichtys,novacula,40.25,-72.75,7407:102:2,0.14
Xyrichtys,novacula,40.25,-72.25,7407:102:1,0.16
Xyrichtys,novacula,40.75,-71.75,7407:101:4,0.02
Xyrichtys,novacula,40.75,-71.25,7407:101:3,0.02
Xyrichtys,novacula,40.25,-71.75,7407:101:2,0.14
Xyrichtys,novacula,40.25,-71.25,7407:101:1,0.10
Xyrichtys,novacula,40.25,-70.75,7407:100:2,0.08
Xyrichtys,novacula,40.25,-70.25,7407:100:1,0.08
Xyrichtys,novacula,40.25,-69.75,7406:209:2,0.07
Xyrichtys,novacula,40.25,-69.25,7406:209:1,0.08
Xyrichtys,novacula,40.25,-68.75,7406:208:2,0.16
Xyrichtys,novacula,40.75,-66.75,7406:206:4,0.05
Xyrichtys,novacula,49.75,-10.75,7401:390:4,0.02
Xyrichtys,novacula,49.25,-10.75,7401:390:2,0.03
Xyrichtys,novacula,49.25,-10.25,7401:390:1,0.02
Xyrichtys,novacula,49.25,-8.75,7400:498:2,0.03
Xyrichtys,novacula,49.25,-6.75,7400:496:2,0.01
Xyrichtys,novacula,48.75,-8.75,7400:488:4,0.03
Xyrichtys,novacula,48.75,-8.25,7400:488:3,0.05
Xyrichtys,novacula,48.25,-6.75,7400:486:2,0.09
Xyrichtys,novacula,48.25,-6.25,7400:486:1,0.09
Xyrichtys,novacula,48.25,-5.75,7400:485:2,0.04
Xyrichtys,novacula,47.75,-7.25,7400:477:3,0.06
Xyrichtys,novacula,47.75,-5.25,7400:475:3,0.06
Xyrichtys,novacula,47.25,-5.25,7400:475:1,0.01
Xyrichtys,novacula,47.75,-4.75,7400:374:4,0.07
Xyrichtys,novacula,47.75,-4.25,7400:374:3,0.08
Xyrichtys,novacula,47.75,-3.75,7400:373:4,0.09
Xyrichtys,novacula,47.75,-3.25,7400:373:3,0.07
Xyrichtys,novacula,47.25,-3.75,7400:373:2,0.02
Xyrichtys,novacula,47.25,-3.25,7400:373:1,0.13
Xyrichtys,novacula,47.75,-2.75,7400:372:4,0.05
Xyrichtys,novacula,47.75,-2.25,7400:372:3,0.01
Xyrichtys,novacula,47.25,-2.75,7400:372:2,0.07
Xyrichtys,novacula,47.25,-2.25,7400:372:1,0.05
Xyrichtys,novacula,47.25,-1.75,7400:371:2,0.07
Xyrichtys,novacula,46.75,-4.25,7400:364:3,0.02
Xyrichtys,novacula,46.25,-4.75,7400:364:2,0.16
Xyrichtys,novacula,46.75,-3.25,7400:363:3,0.13
Xyrichtys,novacula,46.25,-3.25,7400:363:1,0.06
Xyrichtys,novacula,46.75,-2.25,7400:362:3,0.16
Xyrichtys,novacula,46.75,-1.75,7400:361:4,0.15
Xyrichtys,novacula,45.25,-3.25,7400:353:1,0.17
Xyrichtys,novacula,45.75,-2.75,7400:352:4,0.07
Xyrichtys,novacula,45.75,-0.75,7400:350:4,0.12
Xyrichtys,novacula,44.25,-7.25,7400:247:1,0.03
Xyrichtys,novacula,42.75,-8.75,7400:228:4,0.10
Xyrichtys,novacula,44.25,-1.75,7400:141:2,0.02
Xyrichtys,novacula,30.25,-88.75,7308:208:2,0.07
Xyrichtys,novacula,30.75,-87.25,7308:207:3,0.07
Xyrichtys,novacula,39.75,-76.25,7307:496:3,0.02
Xyrichtys,novacula,39.25,-76.25,7307:496:1,0.04
Xyrichtys,novacula,39.75,-75.75,7307:495:4,0.01
Xyrichtys,novacula,39.25,-75.75,7307:495:2,0.01
Xyrichtys,novacula,39.25,-75.25,7307:495:1,0.12
Xyrichtys,novacula,38.75,-76.25,7307:486:3,0.02
Xyrichtys,novacula,38.25,-75.75,7307:485:2,0.17
Xyrichtys,novacula,37.75,-76.25,7307:476:3,0.06
Xyrichtys,novacula,37.25,-76.75,7307:476:2,0.18
Xyrichtys,novacula,39.75,-74.25,7307:394:3,0.13
