Mapping parameters for Clupea harengus (Atlantic herring)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  21 |  27 ,
Bounding Box (NSWE): ,80,33,-79,70

Pelagic: False,
Layer used to generate probabilities: Bottom,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,22,95,200
Temperature (°C),1,-1.34,-0.1,9.340000000000002,24.7
Salinity (psu),1,3.55,6.77,35.06,36.13
Primary Production,1,115,630,1862,2863
Sea Ice Concentration,1,-0.94,0,0.22,0.44
Distance to Land (km),0,1,4,205,370
 

Map data (HSPEC) for predicted occurrences (n = 3574): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Clupea,harengus,51.25,0.25,1500:110:1,0.04,0.045454545454545,0.833984375,1,1,1,1
Clupea,harengus,59.25,3.75,1500:393:2,0.08,0.095238095238095,1,0.83943925233645,1,1,1
Clupea,harengus,58.75,6.25,1500:486:3,0.04,0.045454545454545,0.98697916666667,1,1,1,1
Clupea,harengus,59.75,6.25,1500:496:3,0.05,0.045454545454545,1,1,1,1,1
Clupea,harengus,59.25,9.75,1500:499:2,0.08,0.090909090909091,1,1,0.83216783216783,1,1
Clupea,harengus,56.25,14.25,1501:364:1,0.09,0.090909090909091,1,1,1,1,1
Clupea,harengus,57.25,16.25,1501:476:1,0.08,0.090909090909091,1,0.89251552795031,1,1,1
Clupea,harengus,58.75,16.25,1501:486:3,0.04,0.045454545454545,1,0.89251552795031,1,1,1
Clupea,harengus,59.25,17.75,1501:497:2,0.09,0.090909090909091,1,1,1,1,1
Clupea,harengus,54.75,20.75,1502:140:4,0.19,1,1,0.93080745341615,0.2017982017982,1,1
Clupea,harengus,54.75,21.25,1502:141:3,0.09,1,1,0.76145962732919,0.11188811188811,1,1
Clupea,harengus,57.25,23.75,1502:373:2,0.19,1,1,1,0.19380619380619,1,1
Clupea,harengus,57.75,23.75,1502:373:4,0.11,1,1,1,0.10989010989011,1,1
Clupea,harengus,57.25,24.25,1502:374:1,0.17,1,1,1,0.19380619380619,0.86363636363636,1
Clupea,harengus,59.25,24.75,1502:394:2,0.04,0.090909090909091,1,0.81583850931677,0.58541458541459,1,1
Clupea,harengus,60.75,4.25,1600:104:3,0.18,0.2,1,0.87841121495327,1,1,1
Clupea,harengus,61.75,0.25,1600:110:3,0.19,0.31428571428571,1,0.8303738317757,0.74174757281553,1,1
Clupea,harengus,61.75,0.75,1600:110:4,0.19,0.2952380952381,1,0.8303738317757,0.79223300970874,1,1
Clupea,harengus,61.25,4.25,1600:114:1,0.06,0.076190476190476,1,0.81205607476636,1,1,1
Clupea,harengus,60.75,5.75,1600:205:4,0.05,0.045454545454545,1,1,1,1,1
Clupea,harengus,61.75,5.75,1600:215:4,0.13,0.13636363636364,0.974609375,1,1,1,1
Clupea,harengus,62.75,8.75,1600:228:4,0.05,0.045454545454545,1,1,1,1,1
