Mapping parameters for Acanthurus leucosternon (Powderblue surgeonfish)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  51 |  57 ,
Bounding Box (NSWE): ,26,-30,31,129

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,0,25,25
Temperature (°C),1,23.94,25.35,28.88,33.08
Salinity (psu),1,30.62,33.02,35.24,36.535
Primary Production,1,220,318,1426,2642
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,5,15,133,623
 

Map data (HSPEC) for predicted occurrences (n = 1177): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Acanthurus,leucosternon,2.75,100.25,1010:120:3,0.06,1,0.88571428571429,0.40833333333333,0.15296052631579,1,1
Acanthurus,leucosternon,2.75,100.75,1010:120:4,0.07,1,0.88571428571429,0.40833333333333,0.20148026315789,1,1
Acanthurus,leucosternon,10.25,44.75,1104:104:2,0.18,1,1,0.2046332046332,0.88733552631579,1,1
Acanthurus,leucosternon,11.75,42.75,1104:112:4,0.07,1,1,0.11969111969112,0.57894736842105,1,1
Acanthurus,leucosternon,11.25,43.25,1104:113:1,0.05,1,1,0.11969111969112,0.43667763157895,1,1
Acanthurus,leucosternon,11.75,43.25,1104:113:3,0.12,1,1,0.11969111969112,1,1,1
Acanthurus,leucosternon,11.75,43.75,1104:113:4,0.12,1,1,0.11969111969112,1,1,1
Acanthurus,leucosternon,12.25,43.25,1104:123:1,0.11,1,1,0.11969111969112,0.95148026315789,1,1
Acanthurus,leucosternon,12.75,43.25,1104:123:3,0.08,1,1,0.11969111969112,0.68256578947368,1,1
Acanthurus,leucosternon,12.75,43.75,1104:123:4,0.09,1,1,0.11969111969112,0.71546052631579,1,1
Acanthurus,leucosternon,12.75,44.25,1104:124:3,0.10,1,1,0.11969111969112,0.87088815789474,1,1
Acanthurus,leucosternon,12.75,44.75,1104:124:4,0.15,1,1,0.15057915057915,0.97450657894737,1,1
Acanthurus,leucosternon,10.25,45.25,1104:205:1,0.15,1,1,0.2046332046332,0.73848684210526,1,1
Acanthurus,leucosternon,10.75,46.25,1104:206:3,0.19,1,1,0.18918918918919,1,1,1
Acanthurus,leucosternon,10.75,46.75,1104:206:4,0.19,1,1,0.18918918918919,1,1,1
Acanthurus,leucosternon,10.75,47.25,1104:207:3,0.19,1,1,0.18918918918919,1,1,1
Acanthurus,leucosternon,11.25,47.25,1104:217:1,0.19,1,1,0.18918918918919,1,1,1
Acanthurus,leucosternon,12.75,45.25,1104:225:3,0.15,1,1,0.15057915057915,1,1,1
Acanthurus,leucosternon,13.25,45.25,1104:235:1,0.15,1,1,0.15057915057915,1,1,1
Acanthurus,leucosternon,13.25,45.75,1104:235:2,0.15,1,1,0.15057915057915,1,1,1
Acanthurus,leucosternon,13.25,46.25,1104:236:1,0.17,1,1,0.17374517374517,1,1,1
Acanthurus,leucosternon,13.25,46.75,1104:236:2,0.17,1,1,0.17374517374517,1,1,1
Acanthurus,leucosternon,13.75,46.75,1104:236:4,0.14,1,1,0.17374517374517,0.78700657894737,1,1
Acanthurus,leucosternon,13.75,47.25,1104:237:3,0.16,1,1,0.34362934362934,0.46957236842105,1,1
Acanthurus,leucosternon,13.75,47.75,1104:237:4,0.10,1,1,0.34362934362934,0.27713815789474,1,1
Acanthurus,leucosternon,13.75,48.25,1104:238:3,0.11,1,1,0.34362934362934,0.31414473684211,1,1
Acanthurus,leucosternon,14.25,47.75,1104:247:2,0.06,1,1,0.34362934362934,0.18338815789474,1,1
Acanthurus,leucosternon,14.25,48.75,1104:248:2,0.04,1,1,0.34362934362934,0.11924342105263,1,1
Acanthurus,leucosternon,14.25,49.25,1104:249:1,0.16,1,1,0.36679536679536,0.43667763157895,1,1
Acanthurus,leucosternon,14.75,49.25,1104:249:3,0.18,1,1,0.39768339768339,0.44325657894737,1,1
