Mapping parameters for Macrourus berglax (Roughhead grenadier)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In Bounding Box
FAOAreas:  21 |  27 ,
Bounding Box (NSWE): ,81,37,-95,61

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,100,300,500,1000
Temperature (°C),1,-1.74,-0.33,10.68,25.7
Salinity (psu),1,27,32.36,34.70000000000001,35.20000000000001
Primary Production,1,231,420,948,2006
Sea Ice Concentration,1,-0.87,0,0.38,0.67
Distance to Land (km),0,4,87,472,1236
 

Map data (HSPEC) for predicted occurrences (n = 4518): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Macrourus,berglax,53.25,0.25,1500:130:1,0.05,0.075,1,1,0.67674858223062,1,1
Macrourus,berglax,56.25,0.75,1500:360:2,0.01,0.015,1,0.46000000000001,1,1,1
Macrourus,berglax,56.75,0.25,1500:360:3,0.15,0.33,1,0.46000000000001,1,1,1
Macrourus,berglax,56.75,0.75,1500:360:4,0.07,0.15,1,0.46000000000001,1,1,1
Macrourus,berglax,56.75,1.25,1500:361:3,0.06,0.09,1,0.72,1,1,1
Macrourus,berglax,57.75,0.25,1500:370:3,0.10,0.2,1,0.5,1,1,1
Macrourus,berglax,57.75,0.75,1500:370:4,0.11,0.23,1,0.5,1,1,1
Macrourus,berglax,57.25,1.25,1500:371:1,0.01,0.01,1,0.82000000000001,1,1,1
Macrourus,berglax,57.75,1.25,1500:371:3,0.15,0.18,1,0.82000000000001,1,1,1
Macrourus,berglax,57.75,4.75,1500:374:4,0.05,0.055,1,1,1,1,1
Macrourus,berglax,58.25,0.25,1500:380:1,0.13,0.245,1,0.54000000000001,1,1,1
Macrourus,berglax,58.25,0.75,1500:380:2,0.14,0.255,1,0.54000000000001,1,1,1
Macrourus,berglax,58.75,0.25,1500:380:3,0.13,0.25,1,0.54000000000001,1,1,1
Macrourus,berglax,58.75,0.75,1500:380:4,0.13,0.25,1,0.54000000000001,1,1,1
Macrourus,berglax,58.25,1.25,1500:381:1,0.19,0.215,1,0.90000000000001,1,1,1
Macrourus,berglax,58.25,1.75,1500:381:2,0.10,0.11,1,0.90000000000001,1,1,1
Macrourus,berglax,58.75,1.25,1500:381:3,0.18,0.2,1,0.90000000000001,1,1,1
Macrourus,berglax,58.75,1.75,1500:381:4,0.11,0.12,1,0.90000000000001,1,1,1
Macrourus,berglax,58.75,2.25,1500:382:3,0.07,0.07,1,1,1,1,1
Macrourus,berglax,58.25,3.25,1500:383:1,0.03,0.03,1,1,1,1,1
Macrourus,berglax,59.25,0.25,1500:390:1,0.14,0.255,1,0.54000000000001,1,1,1
Macrourus,berglax,59.25,0.75,1500:390:2,0.16,0.305,1,0.54000000000001,1,1,1
Macrourus,berglax,59.75,0.25,1500:390:3,0.13,0.24,1,0.54000000000001,1,1,1
Macrourus,berglax,59.75,0.75,1500:390:4,0.11,0.205,1,0.54000000000001,1,1,1
Macrourus,berglax,59.25,1.25,1500:391:1,0.15,0.155,1,0.98,1,1,1
Macrourus,berglax,59.25,1.75,1500:391:2,0.11,0.115,1,0.98,1,1,1
Macrourus,berglax,59.75,1.25,1500:391:3,0.14,0.14,1,0.98,1,1,1
Macrourus,berglax,59.75,1.75,1500:391:4,0.13,0.13,1,0.98,1,1,1
Macrourus,berglax,59.25,2.25,1500:392:1,0.14,0.145,1,1,1,1,1
Macrourus,berglax,59.75,2.25,1500:392:3,0.11,0.115,1,1,1,1,1
Macrourus,berglax,59.75,2.75,1500:392:4,0.12,0.125,1,1,1,1,1
Macrourus,berglax,57.25,6.75,1500:476:2,0.14,0.18,1,1,0.79206049149338,1,1
Macrourus,berglax,57.25,8.25,1500:478:1,0.04,0.08,1,0.86007462686567,0.60775047258979,1,1
Macrourus,berglax,57.75,9.75,1500:479:4,0.07,0.545,1,0.31716417910448,0.43005671077505,1,1
Macrourus,berglax,58.75,5.75,1500:485:4,0.07,0.115,1,1,0.64272211720227,1,1
Macrourus,berglax,58.25,7.75,1500:487:2,0.04,0.07,1,1,0.54158790170132,1,1
Macrourus,berglax,58.25,9.75,1500:489:2,0.12,1,1,0.31716417910448,0.39224952741021,1,1
Macrourus,berglax,58.75,9.25,1500:489:3,0.09,1,1,0.31716417910448,0.27126654064272,1,1
Macrourus,berglax,58.75,9.75,1500:489:4,0.08,1,1,0.31716417910448,0.24669187145558,1,1
Macrourus,berglax,57.75,10.25,1501:370:3,0.01,0.045,1,0.31716417910448,0.4413988657845,1,1
