Mapping parameters for Triso dermopterus (Oval grouper)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  57 |  61 |  71 |  81 ,
Bounding Box (NSWE): ,39,-31,114,155

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,22,30,63,103
Temperature (°C),1,14.8,22.19,26.32,28.18
Salinity (psu),1,31.26,33.72,35.59,37.82
Primary Production,1,0,288,785,1250
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,0,3,97,407
 

Map data (HSPEC) for predicted occurrences (n = 1055): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Triso,dermopterus,15.75,114.25,1111:354:3,0.14,1,0.16129032258065,0.96747967479675,0.92708333333333,1,1
Triso,dermopterus,17.25,120.25,1112:370:1,0.09,1,0.096774193548387,0.96341463414634,1,1,1
Triso,dermopterus,17.75,120.25,1112:370:3,0.09,1,0.096774193548387,0.96341463414634,1,1,1
Triso,dermopterus,18.25,122.25,1112:382:1,0.15,1,0.14516129032258,1,1,1,1
Triso,dermopterus,18.75,122.25,1112:382:3,0.15,1,0.14516129032258,1,1,1,1
Triso,dermopterus,19.75,145.25,1114:495:3,0.06,1,0.080645161290322,1,0.6875,1,1
Triso,dermopterus,20.25,114.25,1211:104:1,0.02,0.025,1,1,1,1,1
Triso,dermopterus,21.75,114.25,1211:114:3,0.06,1,1,1,0.062365591397849,1,1
Triso,dermopterus,22.25,115.25,1211:225:1,0.14,1,1,1,0.13978494623656,1,1
Triso,dermopterus,22.25,119.25,1211:229:1,0.05,0.05,1,1,1,1,1
Triso,dermopterus,23.25,117.25,1211:237:1,0.09,1,1,1,0.094623655913978,1,1
Triso,dermopterus,23.25,118.75,1211:238:2,0.17,1,1,1,0.16559139784946,1,1
Triso,dermopterus,23.75,118.75,1211:238:4,0.18,1,1,1,0.18064516129032,1,1
Triso,dermopterus,23.25,119.25,1211:239:1,0.14,1,1,1,0.14193548387097,1,1
Triso,dermopterus,24.75,118.75,1211:248:4,0.17,1,1,1,0.16774193548387,1,1
Triso,dermopterus,25.25,120.25,1212:350:1,0.04,1,1,1,0.038709677419355,1,1
Triso,dermopterus,27.25,121.75,1212:371:2,0.08,1,0.9255751014885,1,0.083870967741935,1,1
Triso,dermopterus,29.25,123.75,1212:393:2,0.13,0.925,0.66576454668471,0.67479674796748,0.32258064516129,1,1
Triso,dermopterus,29.75,123.75,1212:393:4,0.11,1,0.66576454668471,0.67479674796748,0.24731182795699,1,1
Triso,dermopterus,29.25,126.75,1212:496:2,0.10,0.1,1,1,1,1,1
Triso,dermopterus,20.75,144.75,1214:104:4,0.14,1,0.1989247311828,1,0.70486111111111,1,1
Triso,dermopterus,26.25,142.25,1214:362:1,0.14,0.175,1,1,0.80555555555556,1,1
Triso,dermopterus,30.25,124.25,1312:104:1,0.02,1,0.67523680649526,0.60975609756097,0.053763440860215,1,1
Triso,dermopterus,30.25,124.75,1312:104:2,0.15,1,0.67523680649526,0.60975609756097,0.35268817204301,1,1
Triso,dermopterus,33.75,123.25,1312:133:3,0.01,1,0.23951285520974,0.23577235772358,0.14193548387097,1,1
Triso,dermopterus,33.75,123.75,1312:133:4,0.02,1,0.23951285520974,0.23577235772358,0.29247311827957,1,1
Triso,dermopterus,33.25,124.25,1312:134:1,0.01,1,0.33152909336942,0.41869918699187,0.040860215053763,1,1
Triso,dermopterus,33.75,124.25,1312:134:3,0.03,1,0.33152909336942,0.41869918699187,0.2,1,1
Triso,dermopterus,34.25,123.25,1312:143:1,0.02,1,0.16644113667118,0.27235772357724,0.34408602150538,1,1
Triso,dermopterus,34.25,123.75,1312:143:2,0.01,0.975,0.16644113667118,0.27235772357724,0.28387096774194,1,1
Triso,dermopterus,34.75,123.25,1312:143:3,0.02,0.8,0.16644113667118,0.27235772357724,0.41505376344086,1,1
Triso,dermopterus,34.75,123.75,1312:143:4,0.01,0.8,0.16644113667118,0.27235772357724,0.3247311827957,1,1
Triso,dermopterus,34.25,124.25,1312:144:1,0.01,0.625,0.23139377537212,0.43089430894309,0.17849462365591,1,1
Triso,dermopterus,34.25,124.75,1312:144:2,0.01,0.975,0.23139377537212,0.43089430894309,0.073118279569892,1,1
Triso,dermopterus,34.75,124.25,1312:144:3,0.02,0.7,0.23139377537212,0.43089430894309,0.30322580645161,1,1
Triso,dermopterus,34.75,124.75,1312:144:4,0.02,0.8,0.23139377537212,0.43089430894309,0.26666666666667,1,1
Triso,dermopterus,30.75,125.25,1312:205:3,0.18,1,0.80514208389716,0.79268292682927,0.2752688172043,1,1
Triso,dermopterus,31.25,125.75,1312:215:2,0.12,1,0.66847090663058,0.67479674796748,0.25806451612903,1,1
Triso,dermopterus,31.75,126.25,1312:216:3,0.05,1,0.78484438430311,0.84552845528455,0.07741935483871,1,1
Triso,dermopterus,31.75,127.25,1312:217:3,0.16,0.175,0.91339648173207,1,1,1,1
Triso,dermopterus,32.25,126.25,1312:226:1,0.02,0.625,0.62787550744249,0.76829268292683,0.073118279569892,1,1
Triso,dermopterus,32.25,126.75,1312:226:2,0.08,0.275,0.62787550744249,0.76829268292683,0.63655913978495,1,1
Triso,dermopterus,32.75,126.25,1312:226:3,0.06,0.875,0.62787550744249,0.76829268292683,0.13763440860215,1,1
Triso,dermopterus,32.75,126.75,1312:226:4,0.13,0.4,0.62787550744249,0.76829268292683,0.6494623655914,1,1
Triso,dermopterus,32.25,128.75,1312:228:2,0.09,0.1,0.88903924221922,1,1,1,1
Triso,dermopterus,33.75,126.75,1312:236:4,0.15,1,0.49932341001353,0.94308943089431,0.31397849462366,1,1
Triso,dermopterus,33.25,127.75,1312:237:2,0.09,0.175,0.617050067659,0.94308943089431,0.92043010752688,1,1
Triso,dermopterus,33.75,128.75,1312:238:4,0.07,0.1,0.73748308525034,1,1,1,1
Triso,dermopterus,34.25,126.75,1312:246:2,0.06,1,0.3680649526387,0.94308943089431,0.18709677419355,1,1
Triso,dermopterus,34.25,127.25,1312:247:1,0.06,1,0.52909336941813,0.94308943089431,0.12688172043011,1,1
Triso,dermopterus,34.25,127.75,1312:247:2,0.17,1,0.52909336941813,0.94308943089431,0.33118279569892,1,1
Triso,dermopterus,35.25,123.25,1312:353:1,0.01,1,0.083897158322057,0.26422764227642,0.41290322580645,1,1
Triso,dermopterus,35.25,123.75,1312:353:2,0.01,0.825,0.083897158322057,0.26422764227642,0.35698924731183,1,1
Triso,dermopterus,35.75,123.25,1312:353:3,0.01,1,0.083897158322057,0.26422764227642,0.39569892473118,1,1
Triso,dermopterus,35.75,123.75,1312:353:4,0.01,1,0.083897158322057,0.26422764227642,0.28172043010753,1,1
Triso,dermopterus,35.25,124.25,1312:354:1,0.01,0.675,0.12178619756428,0.39430894308943,0.26021505376344,1,1
Triso,dermopterus,35.25,124.75,1312:354:2,0.01,0.575,0.12178619756428,0.39430894308943,0.20430107526882,1,1
Triso,dermopterus,35.75,125.25,1312:455:3,0.02,1,0.148849797023,0.55691056910569,0.2258064516129,1,1
Triso,dermopterus,35.75,126.75,1312:456:4,0.10,1,0.17591339648173,0.55691056910569,1,1,1
Triso,dermopterus,36.25,126.75,1312:466:2,0.01,1,0.03382949932341,0.41056910569106,0.99569892473118,1,1
Triso,dermopterus,37.75,128.75,1312:478:4,0.06,1,0.055480378890392,1,1,1,1
Triso,dermopterus,37.25,129.25,1312:479:1,0.16,1,0.1596752368065,1,1,1,1
Triso,dermopterus,37.25,129.75,1312:479:2,0.16,1,0.1596752368065,1,1,1,1
Triso,dermopterus,37.75,129.25,1312:479:3,0.16,1,0.1596752368065,1,1,1,1
Triso,dermopterus,34.75,136.75,1313:246:4,0.13,1,0.89174560216509,1,0.14838709677419,1,1
Triso,dermopterus,35.75,130.25,1313:350:3,0.02,0.05,0.49391069012179,1,1,1,1
Triso,dermopterus,35.25,131.75,1313:351:2,0.05,0.1,0.52909336941813,1,1,1,1
Triso,dermopterus,35.75,132.25,1313:352:3,0.07,0.125,0.55480378890392,1,1,1,1
Triso,dermopterus,35.75,136.25,1313:456:3,0.08,0.125,0.61434370771313,1,1,1,1
Triso,dermopterus,37.25,136.25,1313:476:1,0.01,0.025,0.2489851150203,1,1,1,1
Triso,dermopterus,37.25,138.25,1313:478:1,0.16,1,0.17591339648173,0.97154471544715,0.94193548387097,1,1
Triso,dermopterus,37.25,138.75,1313:478:2,0.18,1,0.17591339648173,1,1,1,1
Triso,dermopterus,37.75,138.25,1313:478:3,0.18,1,0.17591339648173,1,1,1,1
Triso,dermopterus,37.75,138.75,1313:478:4,0.18,1,0.17591339648173,1,1,1,1
Triso,dermopterus,38.25,138.25,1313:488:1,0.12,1,0.12043301759134,1,1,1,1
Triso,dermopterus,38.25,138.75,1313:488:2,0.12,1,0.12043301759134,1,1,1,1
Triso,dermopterus,38.25,139.25,1313:489:1,0.09,1,0.085250338294993,1,1,1,1
Triso,dermopterus,38.75,139.25,1313:489:3,0.09,1,0.085250338294993,1,1,1,1
Triso,dermopterus,38.75,139.75,1313:489:4,0.08,1,0.085250338294993,1,0.96774193548387,1,1
Triso,dermopterus,38.25,140.75,1314:380:2,0.19,1,0.19215155615697,1,1,1,1
Triso,dermopterus,-5.25,132.25,3013:352:1,0.02,1,0.016129032258065,1,1,1,1
Triso,dermopterus,-5.25,132.75,3013:352:2,0.02,1,0.016129032258065,1,1,1,1
Triso,dermopterus,-5.75,132.25,3013:352:3,0.02,1,0.016129032258065,1,1,1,1
Triso,dermopterus,-5.75,132.75,3013:352:4,0.02,1,0.016129032258065,1,1,1,1
Triso,dermopterus,-5.25,133.25,3013:353:1,0.04,1,0.037634408602151,1,1,1,1
Triso,dermopterus,-5.75,133.25,3013:353:3,0.04,1,0.037634408602151,1,1,1,1
Triso,dermopterus,-5.25,134.25,3013:354:1,0.03,1,0.053763440860216,1,0.59784946236559,1,1
Triso,dermopterus,-5.25,134.75,3013:354:2,0.02,1,0.053763440860216,1,0.31612903225806,1,1
