Mapping parameters for Sphyraena barracuda (Great barracuda)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  21 |  31 |  34 |  41 |  51 |  57 |  61 |  71 |  77 |  81 ,
Bounding Box (NSWE): ,42,-35,-180,180

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,1,3,30,100
Temperature (°C),1,10.91,23.16,28.74,32.94
Salinity (psu),1,30,34.09,36.47,38.66
Primary Production,1,147,255,1116,2510
Sea Ice Concentration,1,-1,0,0,0.01
Distance to Land (km),0,0,9,222,1525
 

Map data (HSPEC) for predicted occurrences (n = 8184): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Sphyraena,barracuda,0.25,8.75,1000:208:2,0.13,0.47142857142857,1,0.3960880195599,0.68507890961263,1,1
Sphyraena,barracuda,1.25,9.25,1000:219:1,0.16,1,1,0.27139364303178,0.58823529411765,1,1
Sphyraena,barracuda,1.25,9.75,1000:219:2,0.17,1,1,0.27139364303178,0.63916786226686,1,1
Sphyraena,barracuda,1.75,9.75,1000:219:4,0.15,1,1,0.27139364303178,0.54375896700143,1,1
Sphyraena,barracuda,2.75,8.25,1000:228:3,0.02,0.4,1,0.048899755501222,0.82137733142037,1,1
Sphyraena,barracuda,2.25,9.75,1000:229:2,0.02,1,1,0.048899755501222,0.42180774748924,1,1
Sphyraena,barracuda,2.75,9.75,1000:229:4,0.02,1,1,0.048899755501222,0.42395982783357,1,1
Sphyraena,barracuda,3.75,7.25,1000:237:3,0.09,0.67142857142857,1,0.1320293398533,0.96556671449067,1,1
Sphyraena,barracuda,3.75,7.75,1000:237:4,0.11,0.95714285714286,1,0.1320293398533,0.84146341463415,1,1
Sphyraena,barracuda,3.25,8.25,1000:238:1,0.11,1,1,0.1320293398533,0.82352941176471,1,1
Sphyraena,barracuda,3.25,8.75,1000:238:2,0.03,1,1,0.048899755501222,0.53586800573888,1,1
Sphyraena,barracuda,3.75,8.25,1000:238:3,0.08,1,1,0.1320293398533,0.59756097560976,1,1
Sphyraena,barracuda,3.75,8.75,1000:238:4,0.06,1,1,0.1320293398533,0.46628407460545,1,1
Sphyraena,barracuda,3.25,9.25,1000:239:1,0.02,1,1,0.048899755501222,0.31707317073171,1,1
Sphyraena,barracuda,3.75,9.25,1000:239:3,0.01,1,1,0.048899755501222,0.24103299856528,1,1
Sphyraena,barracuda,3.75,9.75,1000:239:4,0.01,1,1,0.048899755501222,0.15925394548063,1,1
Sphyraena,barracuda,4.25,7.25,1000:247:1,0.11,1,1,0.1320293398533,0.8012912482066,1,1
Sphyraena,barracuda,4.25,7.75,1000:247:2,0.09,1,1,0.1320293398533,0.71305595408895,1,1
Sphyraena,barracuda,4.75,7.75,1000:247:4,0.04,1,1,0.1320293398533,0.28909612625538,1,1
Sphyraena,barracuda,4.25,8.25,1000:248:1,0.04,1,1,0.1320293398533,0.28909612625538,1,1
Sphyraena,barracuda,4.25,8.75,1000:248:2,0.01,1,1,0.1320293398533,0.04519368723099,1,1
Sphyraena,barracuda,4.75,8.25,1000:248:3,0.03,1,1,0.1320293398533,0.2180774748924,1,1
Sphyraena,barracuda,4.75,8.75,1000:248:4,0.02,1,1,0.1320293398533,0.18794835007174,1,1
Sphyraena,barracuda,4.25,9.25,1000:249:1,0.01,1,1,0.1320293398533,0.10832137733142,1,1
Sphyraena,barracuda,7.25,77.75,1007:477:2,0.02,0.028571428571429,1,1,0.70875179340029,1,1
Sphyraena,barracuda,7.75,77.75,1007:477:4,0.15,1,1,1,0.14562410329986,1,1
Sphyraena,barracuda,2.75,99.75,1009:229:4,0.14,0.5,0.85,0.39119804400978,0.84791965566714,1,1
Sphyraena,barracuda,3.25,99.75,1009:239:2,0.15,1,0.84047619047619,0.39119804400978,0.44117647058824,1,1
Sphyraena,barracuda,5.75,97.75,1009:457:4,0.18,0.37142857142857,0.89047619047619,0.55501222493888,1,1,1
Sphyraena,barracuda,6.25,97.75,1009:467:2,0.08,0.15714285714286,0.90714285714286,0.55501222493888,1,1,1
Sphyraena,barracuda,6.25,98.25,1009:468:1,0.04,0.1,0.88571428571429,0.48899755501222,1,1,1
Sphyraena,barracuda,6.75,98.25,1009:468:3,0.19,0.42857142857143,0.88571428571429,0.48899755501222,1,1,1
Sphyraena,barracuda,7.75,97.75,1009:477:4,0.19,0.32857142857143,0.92857142857143,0.61124694376528,1,1,1
Sphyraena,barracuda,0.25,103.25,1010:103:1,0.13,1,0.93571428571428,0.13691931540342,1,1,1
Sphyraena,barracuda,0.25,103.75,1010:103:2,0.08,1,0.93571428571428,0.13691931540342,0.58608321377331,1,1
Sphyraena,barracuda,0.75,103.25,1010:103:3,0.09,1,0.93571428571428,0.13691931540342,0.68723098995696,1,1
Sphyraena,barracuda,0.75,103.75,1010:103:4,0.07,1,0.93571428571428,0.13691931540342,0.519368723099,1,1
Sphyraena,barracuda,1.75,101.25,1010:111:3,0.06,0.5,0.89285714285714,0.13691931540342,1,1,1
Sphyraena,barracuda,1.75,101.75,1010:111:4,0.06,1,0.89285714285714,0.13691931540342,0.48780487804878,1,1
Sphyraena,barracuda,1.25,102.25,1010:112:1,0.13,1,0.91904761904762,0.13691931540342,1,1,1
Sphyraena,barracuda,1.25,102.75,1010:112:2,0.09,1,0.91904761904762,0.13691931540342,0.69440459110473,1,1
Sphyraena,barracuda,1.75,102.25,1010:112:3,0.06,1,0.91904761904762,0.13691931540342,0.43758967001435,1,1
Sphyraena,barracuda,1.75,102.75,1010:112:4,0.02,1,0.91904761904762,0.13691931540342,0.12482065997131,1,1
Sphyraena,barracuda,1.25,103.25,1010:113:1,0.04,1,0.94761904761905,0.13691931540342,0.27977044476327,1,1
Sphyraena,barracuda,1.25,103.75,1010:113:2,0.04,1,0.94761904761905,0.13691931540342,0.32352941176471,1,1
Sphyraena,barracuda,1.75,103.25,1010:113:3,0.05,1,0.94761904761905,0.13691931540342,0.41391678622669,1,1
Sphyraena,barracuda,2.75,100.25,1010:120:3,0.01,1,0.85238095238095,0.39119804400978,0.038737446197991,1,1
Sphyraena,barracuda,2.75,100.75,1010:120:4,0.03,1,0.85238095238095,0.39119804400978,0.081061692969871,1,1
Sphyraena,barracuda,2.25,101.75,1010:121:2,0.02,1,0.87142857142857,0.13691931540342,0.20946915351506,1,1
Sphyraena,barracuda,2.75,101.75,1010:121:4,0.19,1,0.87142857142857,0.39119804400978,0.5545193687231,1,1
Sphyraena,barracuda,2.25,102.25,1010:122:1,0.09,1,0.92380952380952,0.13691931540342,0.68220946915352,1,1
Sphyraena,barracuda,3.25,100.75,1010:130:2,0.16,1,0.83809523809524,0.39119804400978,0.48923959827834,1,1
Sphyraena,barracuda,3.75,100.25,1010:130:3,0.19,0.94285714285714,0.83809523809524,0.39119804400978,0.62338593974175,1,1
Sphyraena,barracuda,3.75,100.75,1010:130:4,0.15,1,0.83809523809524,0.39119804400978,0.4648493543759,1,1
Sphyraena,barracuda,4.25,100.25,1010:140:1,0.19,1,0.83571428571429,0.39119804400978,0.58106169296987,1,1
Sphyraena,barracuda,4.25,100.75,1010:140:2,0.16,1,0.83571428571429,0.39119804400978,0.49928263988522,1,1
Sphyraena,barracuda,4.75,100.25,1010:140:3,0.17,1,0.83571428571429,0.39119804400978,0.52080344332855,1,1
Sphyraena,barracuda,4.75,100.75,1010:140:4,0.19,1,0.83571428571429,0.39119804400978,0.57675753228121,1,1
Sphyraena,barracuda,1.25,108.75,1010:218:2,0.01,1,0.94285714285714,0.76039119804401,0.013629842180775,1,1
Sphyraena,barracuda,4.25,109.25,1010:249:1,0.12,0.15714285714286,1,0.75550122249389,1,1,1
Sphyraena,barracuda,4.25,109.75,1010:249:2,0.12,0.15714285714286,1,0.75794621026895,1,1,1
Sphyraena,barracuda,4.75,109.75,1010:249:4,0.08,0.1,1,0.75794621026895,1,1,1
Sphyraena,barracuda,5.25,109.25,1010:459:1,0.08,0.1,1,0.7921760391198,1,1,1
Sphyraena,barracuda,5.75,109.25,1010:459:3,0.17,0.21428571428571,1,0.7921760391198,1,1,1
Sphyraena,barracuda,6.75,108.75,1010:468:4,0.07,0.085714285714286,1,0.81418092909535,1,1,1
