Mapping parameters for Bothus podas (Wide-eyed flounder)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  34 |  37 |  47 ,
Bounding Box (NSWE): ,45,-15,-26,36

Pelagic: False,
Layer used to generate probabilities: Bottom,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,15,59,192,400
Temperature (°C),1,2.1,2.6,23.55,28.02
Salinity (psu),1,32.3446,34.8157,38.4812,39.0097
Primary Production,1,271,378,2054,3830
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,,,,
 

Map data (HSPEC) for predicted occurrences (n = 1098): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Bothus,podas,0.25,9.75,1000:209:2,0.06,1,0.2774049217,0.211606167294,1,1,1
Bothus,podas,4.25,6.75,1000:246:2,0.06,1,0.120805369128,0.480798025171,1,1,1
Bothus,podas,39.75,8.75,1300:498:4,0.02,0.0227272727273,1,1,1,1,1
Bothus,podas,32.25,14.75,1301:124:2,0.05,0.0454545454545,1,1,1,1,1
Bothus,podas,33.75,13.75,1301:133:4,0.17,0.495192307692,1,0.447303689688,0.785046728972,1,1
Bothus,podas,33.75,14.25,1301:134:3,0.13,0.370192307692,1,0.469441816462,0.738317757009,1,1
Bothus,podas,33.75,14.75,1301:134:4,0.15,0.514423076923,1,0.469441816462,0.616822429907,1,1
Bothus,podas,34.75,14.25,1301:144:3,0.09,0.307692307692,1,0.444843897824,0.672897196262,1,1
Bothus,podas,34.75,14.75,1301:144:4,0.19,0.701923076923,1,0.444843897824,0.607476635514,1,1
Bothus,podas,30.75,17.75,1301:207:4,0.14,0.363636363636,1,1,0.373831775701,1,1
Bothus,podas,30.75,18.75,1301:208:4,0.19,1,1,0.691769157994,0.280373831776,1,1
Bothus,podas,31.75,16.75,1301:216:4,0.14,1,1,0.426868495743,0.336448598131,1,1
Bothus,podas,31.75,17.75,1301:217:4,0.19,0.759615384615,1,0.57426679281,0.429906542056,1,1
Bothus,podas,32.75,15.75,1301:225:4,0.17,0.716346153846,1,0.605298013245,0.401869158879,1,1
Bothus,podas,32.25,16.25,1301:226:1,0.17,1,1,0.426868495743,0.392523364486,1,1
Bothus,podas,32.25,19.25,1301:229:1,0.15,0.490384615385,1,0.6,0.495327102804,1,1
Bothus,podas,32.25,19.75,1301:229:2,0.19,1,1,0.385430463576,0.495327102804,1,1
Bothus,podas,34.25,15.25,1301:245:1,0.15,0.754807692308,1,0.384673604541,0.523364485981,1,1
Bothus,podas,34.25,15.75,1301:245:2,0.13,0.557692307692,1,0.469252601703,0.495327102804,1,1
Bothus,podas,34.25,16.75,1301:246:2,0.08,0.230769230769,1,0.691769157994,0.504672897196,1,1
Bothus,podas,34.75,16.25,1301:246:3,0.14,0.350961538462,1,0.571807000946,0.710280373832,1,1
Bothus,podas,36.25,13.25,1301:363:1,0.02,0.0384615384615,1,0.525070955535,1,1,1
Bothus,podas,39.75,14.75,1301:394:4,0.07,0.0769230769231,1,1,0.869158878505,1,1
Bothus,podas,36.25,15.75,1301:465:2,0.09,0.129807692308,1,0.714853358562,1,1,1
Bothus,podas,32.75,21.75,1302:121:4,0.17,1,1,0.281173131504,0.598130841121,1,1
Bothus,podas,32.75,22.25,1302:122:3,0.17,1,1,0.295364238411,0.579439252336,1,1
Bothus,podas,32.75,22.75,1302:122:4,0.07,1,1,0.234626300851,0.280373831776,1,1
Bothus,podas,32.25,23.25,1302:123:1,0.13,1,1,0.349479659413,0.364485981308,1,1
Bothus,podas,32.25,23.75,1302:123:2,0.05,1,1,0.16064333018,0.327102803738,1,1
Bothus,podas,32.75,23.25,1302:123:3,0.16,1,1,0.296499526963,0.532710280374,1,1
Bothus,podas,32.25,24.25,1302:124:1,0.08,1,1,0.165752128666,0.485981308411,1,1
Bothus,podas,33.25,22.25,1302:132:1,0.04,0.115384615385,1,0.659224219489,0.514018691589,1,1
Bothus,podas,33.25,22.75,1302:132:2,0.04,0.120192307692,1,0.598864711448,0.560747663551,1,1
