Mapping parameters for Sprattus sprattus (European sprat)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  27 |  34 |  37 ,
Bounding Box (NSWE): ,66,30,-11,42

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,10,25,78,150
Temperature (°C),1,3.185,7.78,18.27,27.89
Salinity (psu),1,5.46,6.46,37.75,39.4
Primary Production,1,300,526,1897,2914
Sea Ice Concentration,1,-0.98,0,0.05,0.14
Distance to Land (km),0,1,6,181,275
 

Map data (HSPEC) for predicted occurrences (n = 1996): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Sprattus,sprattus,39.25,3.75,1300:393:2,0.07,0.16666666666667,0.91891891891892,1,0.45575221238938,1,1
Sprattus,sprattus,32.75,14.75,1301:124:4,0.18,1,0.68087318087318,0.92121212121212,0.28761061946903,1,1
Sprattus,sprattus,34.25,12.75,1301:142:2,0.18,0.95833333333333,0.75883575883576,1,0.24778761061947,1,1
Sprattus,sprattus,34.25,13.25,1301:143:1,0.18,0.97222222222222,0.75363825363825,1,0.24778761061947,1,1
Sprattus,sprattus,34.25,13.75,1301:143:2,0.04,0.22222222222222,0.75363825363825,1,0.23008849557522,1,1
Sprattus,sprattus,34.75,13.75,1301:143:4,0.03,0.13888888888889,0.75363825363825,1,0.26991150442478,1,1
Sprattus,sprattus,34.25,14.75,1301:144:2,0.05,0.44444444444444,0.74116424116424,0.95757575757576,0.16814159292035,1,1
Sprattus,sprattus,30.75,17.75,1301:207:4,0.02,1,0.68711018711019,0.68484848484848,0.048672566371681,1,1
Sprattus,sprattus,30.25,19.25,1301:209:1,0.06,1,0.67671517671518,0.64848484848485,0.1283185840708,1,1
Sprattus,sprattus,30.25,19.75,1301:209:2,0.10,1,0.67671517671518,0.64848484848485,0.2212389380531,1,1
Sprattus,sprattus,30.75,19.25,1301:209:3,0.10,0.86111111111111,0.67671517671518,0.64848484848485,0.26991150442478,1,1
Sprattus,sprattus,30.75,19.75,1301:209:4,0.06,1,0.67671517671518,0.64848484848485,0.13716814159292,1,1
Sprattus,sprattus,31.25,15.75,1301:215:2,0.05,1,0.68191268191268,0.76969696969697,0.097345132743363,1,1
Sprattus,sprattus,31.75,15.75,1301:215:4,0.05,1,0.68191268191268,0.76969696969697,0.088495575221239,1,1
Sprattus,sprattus,31.25,16.25,1301:216:1,0.18,1,0.69438669438669,0.73939393939394,0.35840707964602,1,1
Sprattus,sprattus,31.75,16.25,1301:216:3,0.04,1,0.69438669438669,0.73939393939394,0.070796460176991,1,1
Sprattus,sprattus,31.25,17.25,1301:217:1,0.11,1,0.69438669438669,0.68484848484848,0.23893805309735,1,1
Sprattus,sprattus,31.25,17.75,1301:217:2,0.03,1,0.69438669438669,0.68484848484848,0.053097345132743,1,1
Sprattus,sprattus,31.25,18.25,1301:218:1,0.08,1,0.68607068607069,0.66060606060606,0.17699115044248,1,1
Sprattus,sprattus,31.25,19.75,1301:219:2,0.10,1,0.67983367983368,0.64848484848485,0.23008849557522,1,1
Sprattus,sprattus,31.75,19.75,1301:219:4,0.06,1,0.67983367983368,0.64848484848485,0.13716814159292,1,1
Sprattus,sprattus,32.25,15.25,1301:225:1,0.02,1,0.67983367983368,0.76969696969697,0.030973451327434,1,1
Sprattus,sprattus,32.25,15.75,1301:225:2,0.08,1,0.67983367983368,0.76969696969697,0.14601769911504,1,1
Sprattus,sprattus,32.75,15.25,1301:225:3,0.09,0.94444444444444,0.67983367983368,0.76969696969697,0.17256637168142,1,1
Sprattus,sprattus,32.25,16.25,1301:226:1,0.01,0.31944444444444,0.69230769230769,0.73939393939394,0.057522123893805,1,1
Sprattus,sprattus,32.25,19.75,1301:229:2,0.04,1,0.6995841995842,0.56363636363636,0.10619469026549,1,1
