Mapping parameters for Brosme brosme (Cusk)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Segschneider, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World Wide Web electronic publication, www.aquamaps.org, version 10/2019 (final)."

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas:  21 |  27 ,
Bounding Box (NSWE): ,83,37,-75,57

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,18,18,549,1000
Temperature (°C),1,-0.57,5.55,11.8,18.98
Salinity (psu),1,5.21,30.57,35.3,39.93
Primary Production (mgC·m-3·day-1) ,1,1.65,3.43,13.12,22.96
Sea Ice Concentration (0-1 fraction),1,-0.99,0,0,0.58
Dissolved Bottom Oxygen (mmol·m-3),0,112.44,174.81,296.64,408.48
Distance to Land (km),0,0,8,262,1301
 

Map data (HSPEC) for predicted occurrences (n = 5526): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Brosme,brosme,49.75,0.75,1400:390:4,0.08
Brosme,brosme,49.75,1.25,1400:391:3,0.06
Brosme,brosme,53.25,0.25,1500:130:1,0.16
Brosme,brosme,54.25,3.75,1500:143:2,0.13
Brosme,brosme,54.25,4.25,1500:144:1,0.07
Brosme,brosme,54.75,4.25,1500:144:3,0.11
Brosme,brosme,54.75,4.75,1500:144:4,0.10
Brosme,brosme,53.25,5.75,1500:235:2,0.03
Brosme,brosme,54.75,5.25,1500:245:3,0.12
Brosme,brosme,53.75,13.75,1501:133:4,0.02
Brosme,brosme,53.75,14.75,1501:134:4,0.05
Brosme,brosme,54.25,11.25,1501:141:1,0.19
Brosme,brosme,54.25,11.75,1501:141:2,0.08
Brosme,brosme,54.75,11.75,1501:141:4,0.18
Brosme,brosme,54.25,12.25,1501:142:1,0.06
Brosme,brosme,54.25,12.75,1501:142:2,0.11
Brosme,brosme,54.75,12.25,1501:142:3,0.01
Brosme,brosme,54.25,13.25,1501:143:1,0.07
Brosme,brosme,54.25,13.75,1501:143:2,0.06
Brosme,brosme,54.25,14.25,1501:144:1,0.08
Brosme,brosme,54.25,14.75,1501:144:2,0.08
Brosme,brosme,54.25,15.25,1501:245:1,0.04
Brosme,brosme,54.25,15.75,1501:245:2,0.02
Brosme,brosme,54.25,16.25,1501:246:1,0.09
Brosme,brosme,54.75,16.75,1501:246:4,0.01
Brosme,brosme,54.75,17.25,1501:247:3,0.05
Brosme,brosme,54.75,17.75,1501:247:4,0.07
Brosme,brosme,54.75,18.25,1501:248:3,0.07
Brosme,brosme,54.75,18.75,1501:248:4,0.01
Brosme,brosme,54.75,19.25,1501:249:3,0.07
Brosme,brosme,54.75,19.75,1501:249:4,0.06
Brosme,brosme,55.25,12.25,1501:352:1,0.13
Brosme,brosme,55.75,14.25,1501:354:3,0.07
Brosme,brosme,55.75,14.75,1501:354:4,0.03
Brosme,brosme,56.25,14.75,1501:364:2,0.15
Brosme,brosme,55.25,18.25,1501:458:1,0.03
Brosme,brosme,55.25,18.75,1501:458:2,0.03
Brosme,brosme,55.25,19.25,1501:459:1,0.04
Brosme,brosme,55.25,19.75,1501:459:2,0.07
Brosme,brosme,55.75,19.75,1501:459:4,0.02
Brosme,brosme,56.25,15.25,1501:465:1,0.06
Brosme,brosme,56.25,15.75,1501:465:2,0.01
Brosme,brosme,56.75,16.25,1501:466:3,0.02
Brosme,brosme,57.75,16.75,1501:476:4,0.05
Brosme,brosme,58.75,17.25,1501:487:3,0.04
Brosme,brosme,58.75,17.75,1501:487:4,0.04
Brosme,brosme,58.75,18.25,1501:488:3,0.03
Brosme,brosme,54.75,20.25,1502:140:3,0.01
Brosme,brosme,54.75,20.75,1502:140:4,0.01
Brosme,brosme,54.75,21.25,1502:141:3,0.02
Brosme,brosme,55.25,20.25,1502:350:1,0.07
Brosme,brosme,55.25,20.75,1502:350:2,0.06
Brosme,brosme,55.75,20.25,1502:350:3,0.07
Brosme,brosme,55.75,20.75,1502:350:4,0.04
Brosme,brosme,55.25,21.25,1502:351:1,0.04
Brosme,brosme,55.75,21.25,1502:351:3,0.05
Brosme,brosme,56.25,20.25,1502:360:1,0.05
Brosme,brosme,56.25,20.75,1502:360:2,0.07
Brosme,brosme,56.75,20.75,1502:360:4,0.07
Brosme,brosme,56.25,21.25,1502:361:1,0.05
Brosme,brosme,56.75,21.25,1502:361:3,0.05
Brosme,brosme,57.25,21.25,1502:371:1,0.04
Brosme,brosme,57.25,21.75,1502:371:2,0.03
Brosme,brosme,57.75,21.75,1502:371:4,0.02
Brosme,brosme,58.25,22.25,1502:382:1,0.02
Brosme,brosme,58.75,22.75,1502:382:4,0.03
Brosme,brosme,58.75,23.25,1502:383:3,0.02
Brosme,brosme,59.25,20.75,1502:390:2,0.01
Brosme,brosme,59.75,20.75,1502:390:4,0.01
Brosme,brosme,59.25,21.25,1502:391:1,0.03
