Mapping parameters for Acanthurus bahianus (Ocean surgeon)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  21 |  31 |  41 |  47 ,
Bounding Box (NSWE): ,43,-33,-98,-13

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,2,2,25,40
Temperature (°C),1,-1.06,24.26,28.17,32.37
Salinity (psu),1,33.63000000000001,34.13000000000001,36.47,37.515
Primary Production,1,91,273,861,2058
Sea Ice Concentration,1,-1,0,0,0.43
Distance to Land (km),0,1,9,158,759
 

Map data (HSPEC) for predicted occurrences (n = 1089): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Acanthurus,bahianus,-0.25,-46.25,5004:206:1,0.08,1,1,0.081339712918661,0.92314118629908,1,1
Acanthurus,bahianus,-0.25,-46.75,5004:206:2,0.06,1,1,0.081339712918661,0.70843776106934,1,1
Acanthurus,bahianus,-0.75,-46.25,5004:206:3,0.06,1,1,0.081339712918661,0.70676691729323,1,1
Acanthurus,bahianus,-0.75,-46.75,5004:206:4,0.01,1,1,0.081339712918661,0.064327485380117,1,1
Acanthurus,bahianus,-1.25,-46.25,5004:216:1,0.02,1,1,0.081339712918661,0.25898078529657,1,1
Acanthurus,bahianus,-18.25,-38.25,5103:488:1,0.16,1,1,0.41626794258373,0.37362637362637,1,1
Acanthurus,bahianus,-20.75,-29.75,5202:209:4,0.16,1,1,0.42583732057416,0.36813186813187,1,1
Acanthurus,bahianus,-20.25,-30.75,5203:100:2,0.16,1,1,0.42583732057416,0.37362637362637,1,1
Acanthurus,bahianus,-20.75,-35.25,5203:205:3,0.15,0.53333333333333,1,0.46411483253588,0.62087912087912,1,1
Acanthurus,bahianus,-20.75,-38.25,5203:208:3,0.19,0.33333333333333,1,0.56937799043062,1,1,1
Acanthurus,bahianus,-22.75,-40.75,5204:120:4,0.06,0.066666666666667,1,0.84688995215311,1,1,1
Acanthurus,bahianus,-24.25,-45.25,5204:245:1,0.05,0.066666666666667,0.96840442338073,1,0.84461152882206,1,1
